Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.7,40,517.585,-297.66,True,7.72337e-12,ok
0.7,45,579.846,19.731,True,6.18078e-12,ok
0.7,50,643.328,243.15,True,6.66642e-13,ok
0.7,55,719.818,387.351,True,5.07545e-12,ok
0.7,60,815.931,477.835,True,5.19859e-12,ok
0.7,65,936.346,531.883,True,2.20838e-12,ok
0.7,70,1085.34,560.948,True,2.5928e-12,ok
0.7,75,1267.21,572.969,True,1.85087e-12,ok
0.7,80,1486.36,573.58,True,4.77972e-12,ok
0.7,85,1747.32,566.765,True,2.29859e-12,ok
0.7,90,2054.75,555.301,True,2.34026e-12,ok
0.7,95,2413.5,541.081,True,2.60284e-12,ok
0.7,100,2828.58,525.378,True,4.54882e-12,ok
0.7,105,3305.2,509.034,True,3.03409e-12,ok
0.7,110,3848.79,492.593,True,4.84067e-12,ok
0.7,115,4464.97,476.402,True,1.96855e-12,ok
0.7,120,5159.59,460.671,True,3.68139e-12,ok
1.0,1,442.93599990685965,-166.49699996369108,True,1.45917e-08,ok
1.0,2,354.4899999534407,-274.3519999663738,True,1.98555e-08,ok
1.0,3,306.3420183426349,-356.3370198100457,True,1.39897e-05,ok
1.0,4,275.89299991526457,-422.8709998825311,True,9.58251e-08,ok
1.0,5,255.13899979220733,-478.81299967661755,True,3.11204e-07,ok
1.0,6,240.38203085224862,-526.8430519616818,True,5.70308e-05,ok
1.0,7,229.65398945346584,-568.60398020854,True,2.36071e-05,ok
1.0,8,221.80301206576084,-605.1820228231862,True,3.09193e-05,ok
1.0,9,216.10700251714547,-637.3270049308466,True,7.33687e-06,ok
1.0,10,212.09000040205942,-665.5760007907169,True,1.29464e-06,ok
1.0,11,209.42499994997343,-690.3189998985064,True,1.76289e-07,ok
1.0,12,207.88100002142863,-711.842000040047,True,7.98554e-08,ok
1.0,13,207.2890000040074,-730.3590000064736,True,1.46365e-08,ok
1.0,14,207.526,-746.021,True,4.55858e-09,ok
1.0,15,208.495,-758.939,True,3.70534e-09,ok
1.0,16,210.12498735095144,-769.185980429847,True,5.79309e-05,ok
1.0,17,212.36077347427624,-776.8067000256405,True,0.00105719,ok
1.0,18,215.15699923612425,-781.8179990499433,True,3.70313e-06,ok
1.0,19,218.47920265962307,-784.222193306102,True,0.000993933,ok
1.0,20,222.29900047818901,-783.9980004031015,True,2.38737e-06,ok
1.0,21,226.59300057722697,-781.1190003824129,True,2.91216e-06,ok
1.0,22,231.34099989694263,-775.5399999439998,True,5.3435e-07,ok
1.0,23,236.52400048465927,-767.2110001507829,True,2.5414e-06,ok
1.0,24,242.12500000692958,-756.075000000924,True,3.62354e-08,ok
1.0,25,248.12699999652213,-742.0720000000679,True,1.85121e-08,ok
1.0,30,283.428,-627.172,True,4.0237e-11,ok
1.0,35,324.693,-437.912,True,2.86921e-12,ok
1.0,40,366.17,-202.15,True,1.33271e-11,ok
1.0,45,405.752,13.6673,True,3.42186e-13,ok
1.0,50,449.515,174.711,True,1.98564e-12,ok
1.0,55,503.36,287.814,True,0.0,ok
1.0,60,571.069,364.946,True,2.54144e-12,ok
1.0,65,655.71,415.264,True,8.9743e-13,ok
1.0,70,760.25,445.65,True,2.75619e-12,ok
1.0,75,887.708,461.468,True,1.57001e-12,ok
1.0,80,1041.19,466.92,True,8.50937e-13,ok
1.0,85,1223.89,465.229,True,1.97117e-12,ok
1.0,90,1439.09,458.787,True,2.00824e-12,ok
1.0,95,1690.19,449.315,True,2.62659e-12,ok
1.0,100,1980.72,438.02,True,3.49468e-12,ok
1.0,105,2314.32,425.735,True,1.49349e-12,ok
1.0,110,2694.79,413.021,True,5.40053e-12,ok
1.0,115,3126.07,400.25,True,1.18109e-12,ok
1.0,120,3612.27,387.664,True,3.97568e-12,ok
3.0,1,169.20100025862996,-60.00840009124531,True,2.64735e-08,ok
3.0,2,145.26396007402306,-102.7669705808591,True,9.85157e-06,ok
3.0,3,130.72499966459117,-136.16699966459117,True,1.38046e-07,ok
3.0,4,120.61300011462043,-163.22500015018994,True,6.93253e-08,ok
3.0,5,113.17900011392986,-185.6460001793851,True,9.2392e-08,ok
3.0,6,107.54000025744348,-204.48600046516964,True,2.6434e-07,ok
3.0,7,103.1829999904894,-220.4449999801142,True,1.21967e-08,ok
3.0,8,99.78569838019588,-234.0059964717138,True,2.38253e-06,ok
3.0,9,97.13020960125844,-245.51602219985946,True,1.63235e-05,ok
3.0,10,95.06609860439004,-255.23399658627778,True,2.68707e-06,ok
3.0,11,93.48460021771926,-263.35100054041004,True,4.68617e-07,ok
3.0,12,92.30520011894515,-270.0180003003665,True,2.82202e-07,ok
3.0,13,91.46699998389498,-275.34699995973745,True,4.14944e-08,ok
3.0,14,90.92280005865157,-279.4310001485062,True,1.64041e-07,ok
3.0,15,90.6356,-282.338,True,7.9257e-10,ok
3.0,16,90.5758,-284.126,True,2.75125e-09,ok
3.0,17,90.71981076285304,-284.8382615577475,True,0.000374808,ok
3.0,18,91.04749641722,-284.50799203826665,True,1.26996e-05,ok
3.0,19,91.54299857557997,-283.16599664842346,True,5.33179e-06,ok
3.0,20,92.19250062307266,-280.8320013217237,True,2.42396e-06,ok
3.0,21,92.98400020636238,-277.52300040899996,True,8.35948e-07,ok
3.0,22,93.90730012503067,-273.2540002287237,True,5.25782e-07,ok
3.0,23,94.95279990867147,-268.03399985949454,True,3.99152e-07,ok
3.0,24,96.11200000870302,-261.8740000129824,True,3.91317e-08,ok
3.0,25,97.3765,-254.784,True,5.85288e-09,ok
3.0,30,104.998,-205.914,True,6.79067e-12,ok
3.0,35,114.041,-138.292,True,5.3736e-12,ok
3.0,40,123.864,-63.5074,True,2.89654e-12,ok
3.0,45,135.18,4.48496,True,3.16444e-12,ok
3.0,50,149.355,60.9057,True,5.79147e-13,ok
3.0,55,167.431,106.352,True,2.3545e-13,ok
3.0,60,190.281,142.012,True,7.52174e-13,ok
3.0,65,218.782,168.943,True,3.21829e-13,ok
3.0,70,253.869,188.218,True,6.4527e-13,ok
3.0,75,296.532,201.017,True,2.80385e-13,ok
3.0,80,347.809,208.576,True,9.81079e-13,ok
3.0,85,408.774,212.082,True,3.12103e-13,ok
3.0,90,480.535,212.575,True,1.25422e-12,ok
3.0,95,564.238,210.911,True,6.17329e-13,ok
3.0,100,661.063,207.758,True,6.36451e-13,ok
3.0,105,772.235,203.621,True,6.83282e-13,ok
3.0,110,899.024,198.87,True,9.60499e-13,ok
3.0,115,1042.75,193.77,True,1.3678e-12,ok
3.0,120,1204.77,188.508,True,2.31164e-12,ok
5.0,1,104.314,-36.5472,True,4.70911e-10,ok
5.0,2,90.96020004802627,-63.08750003274783,True,1.01176e-08,ok
5.0,3,82.69157366836923,-83.9771,True,1.19242e-07,ok
5.0,4,76.79499947625283,-100.90599923354073,True,2.67669e-07,ok
5.0,5,72.35940011392023,-114.88100017413184,True,7.74522e-08,ok
5.0,6,68.92509998261698,-126.5509999710283,True,1.51586e-08,ok
5.0,7,66.2201,-136.356,True,3.65046e-09,ok
5.0,8,64.0689,-144.608,True,3.06712e-09,ok
5.0,9,62.35199789769621,-151.5329952933497,True,3.01097e-06,ok
5.0,10,60.98460068362618,-157.30000162382464,True,1.11637e-06,ok
5.0,11,59.90449974151662,-162.03999934469002,True,4.7456e-07,ok
5.0,12,59.06499966154537,-165.85199914123453,True,6.87527e-07,ok
5.0,13,58.430399934911414,-168.81499984812663,True,1.40505e-07,ok
5.0,14,57.9725,-170.992,True,6.74022e-09,ok
5.0,15,57.6694,-172.433,True,3.18741e-09,ok
5.0,16,57.503,-173.179,True,2.30541e-10,ok
5.0,17,57.45896207927932,-173.263,True,0.000122789,ok
5.0,18,57.5253,-172.712,True,2.58392e-10,ok
5.0,19,57.691972988954355,-171.547,True,0.000193089,ok
5.0,20,57.95060041839041,-169.78900092039052,True,1.4727e-06,ok
5.0,21,58.293899924653566,-167.45099984930712,True,2.71093e-07,ok
5.0,22,58.71549962094571,-164.5479992418914,True,1.41453e-06,ok
5.0,23,59.2096000924013,-161.08800016822417,True,3.71095e-07,ok
5.0,24,59.77109999816344,-157.084,True,1.33463e-08,ok
5.0,25,60.3951,-152.544,True,1.67466e-09,ok
5.0,30,64.2885,-122.244,True,3.75143e-12,ok
5.0,35,69.0757,-81.6733,True,5.1609e-12,ok
5.0,40,74.5153,-37.6033,True,6.18134e-13,ok
5.0,45,81.0996,2.68281,True,1.22459e-12,ok
5.0,50,89.5489,36.8988,True,3.30661e-13,ok
5.0,55,100.406,65.26,True,8.71779e-13,ok
5.0,60,114.155,88.1988,True,8.23162e-13,ok
5.0,65,131.305,106.082,True,2.73303e-13,ok
5.0,70,152.404,119.337,True,5.18802e-13,ok
5.0,75,178.042,128.522,True,3.4385e-13,ok
5.0,80,208.838,134.301,True,1.36106e-12,ok
5.0,85,245.437,137.361,True,6.87352e-13,ok
5.0,90,288.505,138.346,True,9.96055e-14,ok
5.0,95,338.732,137.803,True,7.57664e-13,ok
5.0,100,396.827,136.178,True,9.16828e-13,ok
5.0,105,463.526,133.813,True,7.45485e-13,ok
5.0,110,539.594,130.967,True,1.26457e-12,ok
5.0,115,625.821,127.828,True,3.68491e-13,ok
5.0,120,723.03,124.533,True,8.87791e-13,ok
7.0,1,75.3765,-26.2699,True,2.85654e-09,ok
7.0,2,66.168,-45.4983,True,2.61226e-09,ok
7.0,3,60.424199721994135,-60.68349972680676,True,9.10229e-08,ok
7.0,4,56.281599372616355,-72.99259905892454,True,3.61793e-07,ok
7.0,5,53.13150009184873,-83.13750013810986,True,5.7685e-08,ok
7.0,6,50.668099939867695,-91.58469989727398,True,4.6848e-08,ok
7.0,7,48.70950001726981,-98.65510003317029,True,1.6701e-08,ok
7.0,8,47.1373,-104.578,True,1.01801e-09,ok
7.0,9,45.870299631353845,-109.52099918078632,True,4.88105e-07,ok
7.0,10,44.84999839472576,-113.61099614734182,True,2.38192e-06,ok
7.0,11,44.03340102014089,-116.94500247884702,True,1.73553e-06,ok
7.0,12,43.38800006621478,-119.598000165135,True,1.25102e-07,ok
7.0,13,42.8887,-121.631,True,2.85874e-09,ok
7.0,14,42.5155999739519,-123.09199992706532,True,5.82303e-08,ok
7.0,15,42.2531,-124.018,True,7.86706e-10,ok
7.0,16,42.0885,-124.441,True,9.83189e-12,ok
7.0,17,42.011376183867064,-124.38719045966768,True,0.000214299,ok
7.0,18,42.013301329348685,-123.87800322887477,True,3.98286e-06,ok
7.0,19,42.08705738436992,-122.932,True,0.000142095,ok
7.0,20,42.22670135693134,-121.56300307054178,True,4.54268e-06,ok
7.0,21,42.42680020490045,-119.78400044215911,True,7.21183e-07,ok
7.0,22,42.6831,-117.605,True,1.50914e-09,ok
7.0,23,42.99129983092163,-115.03599966184326,True,6.35466e-07,ok
7.0,24,43.3476999841323,-112.08399996826459,True,6.69712e-08,ok
7.0,25,43.7489,-108.758,True,3.7097e-09,ok
7.0,30,46.3114,-86.8542,True,8.64982e-13,ok
7.0,35,49.534,-57.9184,True,5.93558e-13,ok
7.0,40,53.284,-26.7045,True,8.36271e-13,ok
7.0,45,57.9258,1.91381,True,4.44457e-13,ok
7.0,50,63.9434,26.468,True,4.03469e-13,ok
7.0,55,71.7015,47.0754,True,2.92168e-13,ok
7.0,60,81.5351,63.9656,True,2.83912e-13,ok
7.0,65,93.8012,77.3192,True,1.03706e-13,ok
7.0,70,108.889,87.369,True,3.17802e-13,ok
7.0,75,127.216,94.4609,True,6.19148e-14,ok
7.0,80,149.225,99.0367,True,2.04176e-13,ok
7.0,85,175.375,101.577,True,3.22175e-13,ok
7.0,90,206.143,102.541,True,5.28963e-13,ok
7.0,95,242.021,102.333,True,5.99482e-13,ok
7.0,100,283.518,101.283,True,4.80471e-13,ok
7.0,105,331.16,99.6503,True,4.13427e-13,ok
7.0,110,385.492,97.6315,True,6.11804e-13,ok
7.0,115,447.08,95.3724,True,2.20904e-13,ok
7.0,120,516.512,92.9782,True,9.14792e-13,ok
10.0,1,53.221,-18.4749,True,1.76738e-09,ok
10.0,2,46.9537,-32.0766,True,5.15037e-10,ok
10.0,3,43.024600508506936,-42.845400508506934,True,1.6689e-07,ok
10.0,4,40.16609980255434,-51.57659975383058,True,8.79903e-08,ok
10.0,5,37.97359991873583,-58.76369987852148,True,4.80855e-08,ok
10.0,6,36.24549996425667,-64.73469993867865,True,2.66945e-08,ok
10.0,7,34.8611,-69.7175,True,3.33329e-10,ok
10.0,8,33.7417,-73.8762,True,7.03484e-09,ok
10.0,9,32.83259942869855,-77.33199862887652,True,7.74713e-07,ok
10.0,10,32.09439525496807,-80.17638892825883,True,6.93126e-06,ok
10.0,11,31.49769970900424,-82.47989933070976,True,4.51818e-07,ok
10.0,12,31.02029997087465,-84.29779993115825,True,4.94122e-08,ok
10.0,13,30.644799894179812,-85.67379968253944,True,2.50698e-07,ok
10.0,14,30.3578,-86.6431,True,2.83405e-09,ok
10.0,15,30.148200016520036,-87.2343000419858,True,3.85296e-08,ok
10.0,16,30.0072,-87.4707,True,2.78664e-10,ok
10.0,17,29.927574870697832,-87.37179948279133,True,5.37357e-05,ok
10.0,18,29.9035,-86.9537,True,2.63634e-12,ok
10.0,19,29.929900223819224,-86.22990052156524,True,6.82916e-07,ok
10.0,20,30.002502567389378,-85.21170581067418,True,8.27918e-06,ok
10.0,21,30.11770021449809,-83.9088004643026,True,7.28952e-07,ok
10.0,22,30.272399954648037,-82.32919990362709,True,1.58094e-07,ok
10.0,23,30.46350007620195,-80.4799001457996,True,2.85183e-07,ok
10.0,24,30.6887,-78.3672,True,6.28305e-10,ok
10.0,25,30.9453,-75.9972,True,1.8161e-09,ok
10.0,30,32.6218,-60.5383,True,9.92612e-14,ok
10.0,35,34.7743,-40.3173,True,1.31683e-12,ok
10.0,40,37.3292,-18.6115,True,8.2201e-13,ok
10.0,45,40.5467,1.33838,True,6.50698e-13,ok
10.0,50,44.7497,18.5871,True,4.07532e-14,ok
10.0,55,50.1818,33.2,True,7.26591e-14,ok
10.0,60,57.0721,45.2983,True,1.06786e-13,ok
10.0,65,65.6675,54.966,True,2.62052e-13,ok
10.0,70,76.2382,62.3267,True,1.95423e-13,ok
10.0,75,89.0757,67.5922,True,2.21912e-13,ok
10.0,80,104.488,71.0529,True,2.18944e-13,ok
10.0,85,122.798,73.0369,True,5.18206e-13,ok
10.0,90,144.339,73.8665,True,7.57207e-14,ok
10.0,95,169.455,73.8287,True,3.40395e-13,ok
10.0,100,198.503,73.1622,True,4.45703e-13,ok
10.0,105,231.852,72.0563,True,4.50343e-13,ok
10.0,110,269.884,70.6555,True,5.45585e-13,ok
10.0,115,312.994,69.0678,True,4.8824e-13,ok
10.0,120,361.595,67.3719,True,7.87387e-13,ok
30.0,1,17.9788,-6.20264,True,1.10299e-09,ok
30.0,2,15.9851,-10.8095,True,4.71308e-10,ok
30.0,3,14.7263,-14.4712,True,1.85388e-09,ok
30.0,4,13.797699947079781,-17.44129993545591,True,2.15946e-08,ok
30.0,5,13.075399005665217,-19.881398548495504,True,5.36796e-07,ok
30.0,6,12.498400273166851,-21.901300462282364,True,1.83369e-07,ok
30.0,7,12.030500015419536,-23.57880002929712,True,1.33427e-08,ok
30.0,8,11.6474,-24.9705,True,4.02451e-09,ok
30.0,9,11.3324,-26.1185,True,6.0352e-10,ok
30.0,10,11.073199959638451,-27.05529990803744,True,5.26412e-08,ok
30.0,11,10.8603998450412,-27.80559963242637,True,2.27966e-07,ok
30.0,12,10.687100082632051,-28.389100192808122,True,1.35339e-07,ok
30.0,13,10.547500056811552,-28.82150014202888,True,1.07389e-07,ok
30.0,14,10.437400014502964,-29.115600043508895,True,3.58833e-08,ok
30.0,15,10.3531,-29.2815,True,7.10193e-09,ok
30.0,16,10.2918,-29.3281,True,4.7788e-10,ok
30.0,17,10.251000540623586,-29.262201333008157,True,1.35375e-06,ok
30.0,18,10.2289,-29.0901,True,4.44651e-11,ok
30.0,19,10.223707452647266,-28.816617628377195,True,2.12335e-05,ok
30.0,20,10.23410020479286,-28.446100461998125,True,6.20737e-07,ok
30.0,21,10.258899926784204,-27.982099836550372,True,2.35064e-07,ok
30.0,22,10.296999979640862,-27.42769995719772,True,6.88369e-08,ok
30.0,23,10.3474000087634,-26.785600017114223,True,3.11737e-08,ok
30.0,24,10.4093,-26.0581,True,4.81037e-10,ok
30.0,25,10.481799914127395,-25.24739985052244,True,3.36043e-07,ok
30.0,30,10.9786,-20.0358,True,2.71422e-13,ok
30.0,35,11.6426,-13.3194,True,6.33204e-13,ok
30.0,40,12.4586,-6.16127,True,2.23371e-13,ok
30.0,45,13.5149,0.445458,True,2.98733e-14,ok
30.0,50,14.9109,6.22703,True,3.55161e-14,ok
30.0,55,16.7224,11.1979,True,5.91658e-14,ok
30.0,60,19.0227,15.3793,True,6.8931e-14,ok
30.0,65,21.8928,18.7776,True,3.91461e-14,ok
30.0,70,25.4217,21.4128,True,1.17717e-13,ok
30.0,75,29.7057,23.3384,True,1.4362e-13,ok
30.0,80,34.8472,24.6398,True,7.16168e-14,ok
30.0,85,40.9535,25.4212,True,1.3901e-13,ok
30.0,90,48.1356,25.7892,True,1.06144e-13,ok
30.0,95,56.5088,25.8419,True,1.85352e-13,ok
30.0,100,66.1919,25.6624,True,1.18811e-13,ok
30.0,105,77.3081,25.3181,True,1.64571e-13,ok
30.0,110,89.9847,24.861,True,1.97281e-13,ok
