Ek_folder,Ek,Pr_folder,Pr,Ra_folder,Ra,fd,fd_stderr,m_star,drift_path
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra911_7095,911.7095,6.943147183103248e-05,7.446192859369918e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra911_7095/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra911_7334,911.7334,0.0002723661519395739,8.351986829588002e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra911_7334/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra911_8228,911.8228,0.0010313211337836634,1.5129739097317376e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra911_8228/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra912_0994,912.0994,0.0033780416775484926,1.1665583271413736e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra912_0994/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra915_3469,915.3469,0.030764160833960916,7.271679731793845e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra915_3469/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra917_7266,917.7266,0.05063001955564277,1.0263446395825337e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra917_7266/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra917_7444,917.7444,0.05077858343064788,1.0489895724812855e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra917_7444/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra917_9002,917.9002,0.05206937333652003,1.2424449870218328e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra917_9002/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra918_7120,918.712,0.05879365728182744,2.9157460650746676e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra918_7120/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.1,0.1,Ra922_1301,922.1301,0.087706860602581,7.943805909044787e-05,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.1/Ra922_1301/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.2,0.2,Ra377_5855,377.5855,-1.4690441816417126,5.233841873241752e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.2/Ra377_5855/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.2,0.2,Ra493_4781,493.4781,-0.11982689490097964,3.0724715278415694e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.2/Ra493_4781/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.2,0.2,Ra609_3706,609.3706,-0.20695988681554678,0.010803305610844157,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.2/Ra609_3706/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.2,0.2,Ra725_2631,725.2631,-0.8764878192033367,0.030179073751437805,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.2/Ra725_2631/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.2,0.2,Ra841_1557,841.1557,-0.34953524853189694,0.0283749068035315,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.2/Ra841_1557/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra258_9320,258.932,-1.1716537953257609,2.854186522001884e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra258_9320/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra297_7718,297.7718,-0.6710491726677337,1.0427147603199606e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra297_7718/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra336_6116,336.6116,-0.18335950559555883,2.2414177313530117e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra336_6116/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_4512,351.4512,-0.004406289252156499,9.549988997522115e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_4512/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_7456,351.7456,-0.0009089984743839956,1.3359871816482158e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_7456/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_8038,351.8038,-0.00021787832440108376,1.15892837149508e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_8038/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_8176,351.8176,-5.401708353939519e-05,1.110120533631791e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_8176/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_8244,351.8244,2.672435834999797e-05,6.058901802534115e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_8244/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_8311,351.8311,0.00010627727774911875,5.454589806296436e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_8311/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_8574,351.8574,0.00041854114966660705,1.2777199670458653e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_8574/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra351_9528,351.9528,0.0015510922516417294,1.515989839085183e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra351_9528/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra352_2249,352.2249,0.004780083397221416,1.2975506944991293e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra352_2249/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.3,0.3,Ra375_4514,375.4514,0.2727664196142468,1.2009161453120449e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.3/Ra375_4514/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra201_1829,201.1829,-0.9232555541074865,1.9977343208866244e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra201_1829/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra262_9321,262.9321,-0.09502824787471055,1.239356992185779e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra262_9321/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra267_5355,267.5355,-0.035269152399321414,8.530894385935875e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra267_5355/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra269_4772,269.4772,-0.010214264987662048,9.530904440561198e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra269_4772/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra270_0634,270.0634,-0.0026685781837852635,4.380645272239915e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra270_0634/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra270_2184,270.2184,-0.0006748342332897152,9.801570857226925e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra270_2184/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra270_2973,270.2973,0.0003398120980410932,1.2649224906057227e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra270_2973/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra270_3773,270.3773,0.0013684430937696756,1.7057894710563277e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra270_3773/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra270_7072,270.7072,0.005608540383502163,1.7263192110481494e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra270_7072/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra272_1917,272.1917,0.024653718975858496,7.453724967009522e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra272_1917/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra282_1464,282.1464,0.150807927337206,1.74151127001625e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra282_1464/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra324_6814,324.6814,0.210365657948821,0.002988059022220203,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra324_6814/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra367_9392,367.9392,0.035802182280996984,0.008886946549880943,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra367_9392/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra376_1362,376.1362,0.1503016879267907,0.00840942213509923,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra376_1362/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.4,0.4,Ra380_2911,380.2911,0.04701637215452639,0.012479539863940015,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.4/Ra380_2911/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra162_2080,162.208,-0.7944433087046159,3.879994298291838e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra162_2080/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra186_5392,186.5392,-0.45646588038672015,1.6725711915807631e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra186_5392/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra210_8704,210.8704,-0.1172128687728037,1.4229960873774626e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra210_8704/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_3210,219.321,-0.0017529757884569134,5.593091243168604e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_3210/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_4240,219.424,-0.00035628023909602883,1.0163247635927976e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_4240/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_4440,219.444,-8.510878640162137e-05,1.2556904716933496e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_4440/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_4533,219.4533,4.0982439170175556e-05,9.187921740797232e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_4533/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_4623,219.4623,0.000163004089762955,7.542490707534018e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_4623/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_4947,219.4947,0.0006022647921059821,1.3518680397798688e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_4947/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra219_5857,219.5857,0.0018358463730288534,1.0958190603834233e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra219_5857/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.5,0.5,Ra235_2016,235.2016,0.21002043890702496,1.5270340720387442e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.5/Ra235_2016/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra138_3134,138.3134,-0.6634709045103167,5.256521708514116e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra138_3134/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra180_7661,180.7661,-0.05603354229168984,1.9278269306760433e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra180_7661/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra183_3628,183.3628,-0.01933054762222455,5.258714090628824e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra183_3628/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_3531,184.3531,-0.005377581348803268,2.91211668272891e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_3531/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_6368,184.6368,-0.001385046852901098,4.4954476337669735e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_6368/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_7104,184.7104,-0.00034961372260918606,5.038725956910975e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_7104/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_7290,184.729,-8.796440584518611e-05,5.133845164909835e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_7290/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_7477,184.7477,0.00017508240878349034,5.3232712215831664e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_7477/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_7853,184.7853,0.0007039613746294432,5.580776566521314e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_7853/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra184_9389,184.9389,0.0028640990290496812,6.963246086566589e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra184_9389/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra185_6034,185.6034,0.012201965062996685,1.6453160190509873e-13,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra185_6034/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra189_3426,189.3426,0.06451811448249242,1.374838040523027e-11,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra189_3426/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra223_2187,223.2187,0.22132542018759196,0.0028510257725102,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra223_2187/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.6,0.6,Ra264_9028,264.9028,0.02311244382441114,0.0062343570138147395,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.6/Ra264_9028/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra118_5470,118.547,-0.5961652220494655,5.458408016180661e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra118_5470/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra136_3290,136.329,-0.3399125643299695,5.579336916576582e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra136_3290/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra154_1111,154.1111,-0.07847766357500556,2.9337568761071942e-15,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra154_1111/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_4510,159.451,-0.0009613786366039713,1.131756799735399e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_4510/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_5041,159.5041,-0.00019423852095314375,1.4969849850262226e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_5041/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_5143,159.5143,-4.688716009856759e-05,1.1423763841578312e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_5143/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_5237,159.5237,8.890469318882751e-05,1.1826115877627667e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_5237/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_5402,159.5402,0.00032725684367109,1.4274387151863977e-16,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_5402/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra159_5864,159.5864,0.0009946029083460239,8.198784605432525e-17,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra159_5864/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.7,0.7,Ra171_8931,171.8931,0.17639338411371966,7.501098709633205e-14,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.7/Ra171_8931/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra105_5803,105.5803,-0.5152639432926599,7.593876031663962e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra105_5803/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra137_9862,137.9862,-0.03518256358797996,2.2439330418545068e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra137_9862/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra139_5210,139.521,-0.012497976377706251,4.8218845697965346e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra139_5210/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_1304,140.1304,-0.003508928880325479,4.833923346465044e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_1304/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_3070,140.307,-0.0009059428306183608,4.7901905764821644e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_3070/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_3530,140.353,-0.0002280761185457014,4.778106299759792e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_3530/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_3646,140.3646,-5.71454921983526e-05,4.774868230962123e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_3646/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_3763,140.3763,0.00011525472278875858,4.7724237031282154e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_3763/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_3998,140.3998,0.0004615166610435748,4.7669588268836646e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_3998/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_4958,140.4958,0.0018758668180248533,4.743936789102061e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_4958/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra140_9141,140.9141,0.008035453318562171,4.735985514632191e-12,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra140_9141/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra143_3773,143.3773,0.04419869329510229,1.5910626781710384e-11,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra143_3773/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra170_3920,170.392,0.17629777030766264,0.0025151241681579564,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra170_3920/movie/movie_test/drift.json
Ek1.3e-3,0.0013,Pr0.8,0.8,Ra202_7978,202.7978,0.04346247533436952,0.0013566580108531014,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.3e-3/Pr0.8/Ra202_7978/movie/movie_test/drift.json
