Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.07,8,1916.59,108.107,True,5.25091e-12,ok
0.07,9,2156.44,96.9132,True,1.30342e-13,ok
0.07,10,2471.19,88.3854,True,3.38791e-13,ok
0.07,11,2866.21,81.4374,True,2.30096e-13,ok
0.07,12,3347.64,75.5723,True,1.38702e-13,ok
0.07,13,3922.45,70.5144,True,4.39902e-13,ok
0.07,14,4598.4,66.0896,True,3.33387e-13,ok
0.07,15,5383.92,62.1782,True,4.96293e-13,ok
0.1,1,608.813,0.0,True,0.0,ok
0.1,2,551.319,-54.0241,True,5.06297e-14,ok
0.1,3,648.342,-47.4745,True,1.6421e-13,ok
0.1,4,834.746,-21.8861,True,1.3295e-13,ok
0.1,5,1129.8499911828635,158.23600639242397,True,2.87491e-06,ok
0.1,6,1164.31,121.554,True,1.48633e-09,ok
0.1,7,1229.37,107.959,True,2.52076e-10,ok
0.1,8,1344.67,98.2495,True,3.8514e-13,ok
0.1,9,1511.16,90.2509,True,4.9454e-13,ok
0.1,10,1730.89,83.4147,True,1.32772e-13,ok
0.1,11,2007.11,77.4796,True,1.35378e-13,ok
0.1,12,2343.93,72.2763,True,1.72177e-13,ok
0.1,13,2746.18,67.68,True,4.76762e-13,ok
0.1,14,3219.27,63.5941,True,6.31403e-14,ok
0.1,15,3769.08,59.9419,True,1.74522e-13,ok
0.2,1,360.955,-29.2862,True,1.78541e-14,ok
0.2,2,306.509,-40.8265,True,1.15658e-13,ok
0.2,3,348.763,-35.503,True,6.12236e-14,ok
0.2,4,430.783,-14.8697,True,3.37533e-14,ok
0.2,5,527.988,25.7157,True,6.20847e-12,ok
0.2,6,578.964,62.1539,True,3.48474e-13,ok
0.2,7,616.888,73.6767,True,2.54246e-13,ok
0.2,8,674.886,75.3234,True,1.08264e-13,ok
0.2,9,757.772,73.4349,True,2.99354e-13,ok
0.2,10,867.247,70.2542,True,5.13719e-14,ok
0.2,11,1005.03,66.6829,True,4.62818e-14,ok
0.2,12,1173.19,63.1052,True,9.6714e-14,ok
0.2,13,1374.13,59.6848,True,2.47183e-13,ok
0.2,14,1610.52,56.4856,True,4.42788e-14,ok
0.2,15,1885.3,53.5255,True,1.88858e-13,ok
0.3,1,260.088,-22.7829,True,0.0,ok
0.3,2,220.172,-32.3171,True,1.23198e-13,ok
0.3,3,244.332,-27.8262,True,6.98458e-14,ok
0.3,4,292.192,-11.0585,True,7.46738e-14,ok
0.3,5,344.711,17.1029,True,1.19752e-13,ok
0.3,6,380.052,43.0391,True,7.06933e-14,ok
0.3,7,410.125,56.2788,True,6.59327e-14,ok
0.3,8,450.524,61.1973,True,3.50823e-13,ok
0.3,9,506.25,61.9507,True,2.79623e-13,ok
0.3,10,579.279,60.7021,True,1.2784e-13,ok
0.3,11,671.052,58.5374,True,9.51079e-14,ok
0.3,12,783.045,56.0046,True,1.6323e-13,ok
0.3,13,916.888,53.3817,True,7.90924e-14,ok
0.3,14,1074.38,50.808,True,2.14949e-13,ok
0.3,15,1257.48,48.3508,True,1.78439e-13,ok
0.4,1,205.543,-18.5317,True,1.64426e-13,ok
0.4,2,174.016,-26.5338,True,1.51444e-13,ok
0.4,3,189.602,-22.6656,True,7.12942e-15,ok
0.4,4,221.455,-8.74408,True,9.76193e-14,ok
0.4,5,255.862,13.0108,True,7.04772e-14,ok
0.4,6,282.19,33.3852,True,1.04407e-13,ok
0.4,7,306.67,45.7557,True,1.45271e-14,ok
0.4,8,338.073,51.6292,True,1.01729e-13,ok
0.4,9,380.305,53.6142,True,9.97287e-15,ok
0.4,10,435.199,53.4554,True,9.91387e-15,ok
0.4,11,504.022,52.1741,True,2.17219e-13,ok
0.4,12,587.963,50.3448,True,1.67079e-13,ok
0.4,13,688.279,48.2851,True,2.26487e-13,ok
0.4,14,806.334,46.1687,True,1.18325e-13,ok
0.4,15,943.601,44.0891,True,6.06968e-14,ok
0.5,1,170.614,-15.5709,True,8.07525e-14,ok
0.5,2,144.59,-22.4112,True,5.92476e-14,ok
0.5,3,155.405,-19.0267,True,2.51198e-14,ok
0.5,4,178.399,-7.2101,True,1.41403e-13,ok
0.5,5,203.391,10.5486,True,8.49315e-14,ok
0.5,6,224.211,27.4234,True,2.08733e-14,ok
0.5,7,244.717,38.6557,True,1.39975e-13,ok
0.5,8,270.522,44.7047,True,1.38675e-14,ok
0.5,9,304.639,47.2826,True,4.65388e-14,ok
0.5,10,348.677,47.7677,True,4.74986e-14,ok
0.5,11,403.756,47.0653,True,0.0,ok
0.5,12,470.884,45.7273,True,5.0782e-14,ok
0.5,13,551.096,44.0786,True,3.37044e-14,ok
0.5,14,645.495,42.3068,True,1.24197e-14,ok
0.5,15,755.266,40.5184,True,2.16446e-13,ok
0.6,1,146.092,-13.4041,True,8.47761e-14,ok
0.6,2,123.952,-19.3509,True,1.81882e-14,ok
0.6,3,131.844,-16.3505,True,2.04054e-14,ok
0.6,4,149.397,-6.12545,True,2.29113e-14,ok
0.6,5,168.758,8.88774,True,1.00853e-13,ok
0.6,6,185.919,23.3312,True,1.51086e-14,ok
0.6,7,203.514,33.5171,True,6.62584e-14,ok
0.6,8,225.461,39.4506,True,2.48386e-13,ok
0.6,9,254.138,42.3062,True,8.07256e-14,ok
0.6,10,290.941,43.1831,True,4.52884e-14,ok
0.6,11,336.869,42.8725,True,1.08409e-13,ok
0.6,12,392.8,41.8882,True,1.15664e-13,ok
0.6,13,459.617,40.5477,True,1.14084e-14,ok
0.6,14,538.252,39.0419,True,1.05767e-14,ok
0.6,15,629.696,37.4832,True,4.38708e-14,ok
0.7,1,127.843,-11.7556,True,1.7836e-13,ok
0.7,2,108.585,-17.0014,True,1.20341e-14,ok
0.7,3,114.564,-14.3117,True,2.55828e-14,ok
0.7,4,128.521,-5.32044,True,4.94979e-14,ok
0.7,5,144.193,7.6865,True,1.63986e-15,ok
0.7,6,158.763,20.3315,True,3.442e-14,ok
0.7,7,174.151,29.6134,True,3.65106e-14,ok
0.7,8,193.264,35.3213,True,0.0,ok
0.7,9,218.029,38.2889,True,5.59499e-14,ok
0.7,10,249.662,39.4078,True,1.02371e-13,ok
0.7,11,289.058,39.3691,True,2.68869e-14,ok
0.7,12,336.997,38.6457,True,1.03632e-14,ok
0.7,13,394.253,37.5416,True,1.27133e-13,ok
0.7,14,461.632,36.2453,True,1.732e-13,ok
0.7,15,539.988,34.8713,True,1.94068e-13,ok
0.8,1,113.698,-10.4622,True,1.64056e-13,ok
0.8,2,96.662,-15.147,True,1.91041e-14,ok
0.8,3,101.324,-12.7127,True,7.84988e-14,ok
0.8,4,112.771,-4.70038,True,1.15285e-13,ok
0.8,5,125.866,6.77513,True,4.96879e-14,ok
0.8,6,138.51,18.0309,True,4.96302e-14,ok
0.8,7,152.174,26.541,True,7.82069e-14,ok
0.8,8,169.112,31.9868,True,2.48484e-14,ok
0.8,9,190.922,34.976,True,0.0,ok
0.8,10,218.674,36.2439,True,1.04823e-13,ok
0.8,11,253.172,36.3974,True,5.05584e-14,ok
0.8,12,295.121,35.8705,True,8.4818e-14,ok
0.8,13,345.21,34.9512,True,7.20499e-14,ok
0.8,14,404.15,33.8231,True,1.03195e-13,ok
0.8,15,472.694,32.6,True,7.7431e-14,ok
1.0,1,93.1557,-8.56727,True,2.03721e-14,ok
1.0,2,79.3157,-12.4161,True,3.63699e-14,ok
1.0,3,82.3403,-10.3746,True,5.2279e-14,ok
1.0,4,90.5801,-3.8093,True,8.8606e-15,ok
1.0,5,100.347,5.48107,True,1.75106e-14,ok
1.0,6,110.332,14.7232,True,7.82168e-14,ok
1.0,7,121.484,22.0037,True,1.31022e-13,ok
1.0,8,135.295,26.9253,True,6.53965e-14,ok
1.0,9,152.928,29.829,True,1.2348e-14,ok
1.0,10,175.233,31.237,True,1.01559e-14,ok
1.0,11,202.877,31.6278,True,1.04117e-14,ok
1.0,12,236.445,31.3682,True,3.07242e-14,ok
1.0,13,276.505,30.7143,True,1.96378e-14,ok
1.0,14,323.638,29.8362,True,1.2354e-14,ok
1.0,15,378.449,28.8432,True,6.92722e-14,ok
1.2,1,78.9299,-7.24873,True,4.52101e-14,ok
1.2,2,67.2768,-10.5083,True,5.97659e-14,ok
1.2,3,69.3664,-8.75322,True,6.69879e-14,ok
1.2,4,75.6906,-3.20077,True,1.81986e-14,ok
1.2,5,83.4274,4.60465,True,7.65045e-15,ok
1.2,6,91.6674,12.4528,True,1.50644e-14,ok
1.2,7,101.082,18.8063,True,2.69955e-14,ok
1.2,8,112.748,23.2598,True,9.38515e-14,ok
1.2,9,127.565,26.0116,True,9.38976e-15,ok
1.2,10,146.225,27.4513,True,3.66029e-14,ok
1.2,11,169.297,27.967,True,9.22636e-14,ok
1.2,12,197.28,27.8721,True,3.23431e-14,ok
1.2,13,230.66,27.3947,True,1.61431e-13,ok
1.2,14,269.925,26.6908,True,8.40353e-14,ok
1.2,15,315.586,25.8632,True,5.56977e-14,ok
1.4,1,68.4847,-6.27973,True,3.06472e-14,ok
1.4,2,58.4215,-9.10359,True,1.38015e-14,ok
1.4,3,59.9314,-7.56577,True,1.9065e-14,ok
1.4,4,65.0067,-2.75923,True,5.62094e-14,ok
1.4,5,71.3882,3.97099,True,1.04166e-13,ok
1.4,6,78.3977,10.7944,True,3.39576e-14,ok
1.4,7,86.5412,16.4276,True,2.62161e-14,ok
1.4,8,96.6436,20.4794,True,3.20124e-14,ok
1.4,9,109.427,23.0655,True,6.27573e-14,ok
1.4,10,125.475,24.4875,True,4.16081e-14,ok
1.4,11,145.278,25.0678,True,0.0,ok
1.4,12,169.273,25.0785,True,4.36409e-14,ok
1.4,13,197.883,24.7235,True,6.78627e-14,ok
1.4,14,231.532,24.1458,True,1.9823e-13,ok
1.4,15,270.66,23.4416,True,1.1439e-13,ok
1.6,1,60.4861,-5.53815,True,2.21336e-14,ok
1.6,2,51.6305,-8.02748,True,1.60972e-14,ok
1.6,3,52.7587,-6.6598,True,5.29347e-14,ok
1.6,4,56.9666,-2.42443,True,5.38374e-14,ok
1.6,5,62.3844,3.49119,True,8.79571e-15,ok
1.6,6,68.481,9.52854,True,1.76401e-14,ok
1.6,7,75.6548,14.5871,True,5.90589e-15,ok
1.6,8,84.565,18.2966,True,2.32289e-14,ok
1.6,9,95.8099,20.7218,True,3.27745e-14,ok
1.6,10,109.892,22.1032,True,1.01701e-14,ok
1.6,11,127.241,22.7145,True,7.16025e-15,ok
1.6,12,148.246,22.7947,True,2.5238e-14,ok
1.6,13,173.279,22.5274,True,0.0,ok
1.6,14,202.718,22.0442,True,0.0,ok
1.6,15,236.947,21.4349,True,5.73858e-14,ok
1.8,1,54.1629,-4.95261,True,2.85935e-14,ok
1.8,2,46.256,-7.17743,True,4.5755e-14,ok
1.8,3,47.1207,-5.94639,True,7.85139e-15,ok
1.8,4,50.6968,-2.16192,True,7.26467e-15,ok
1.8,5,55.3969,3.11513,True,2.31634e-14,ok
1.8,6,60.7896,8.52993,True,3.1302e-14,ok
1.8,7,67.1997,13.1196,True,3.10531e-14,ok
1.8,8,75.1704,16.5364,True,0.0,ok
1.8,9,85.2102,18.8122,True,0.0,ok
1.8,10,97.758,20.1434,True,0.0,ok
1.8,11,113.197,20.766,True,3.29147e-14,ok
1.8,12,131.875,20.8926,True,4.84615e-14,ok
1.8,13,154.128,20.69,True,6.53483e-14,ok
1.8,14,180.292,20.2794,True,9.98773e-14,ok
1.8,15,210.713,19.7447,True,1.02796e-13,ok
2.0,1,49.038,-4.47869,True,3.28476e-14,ok
2.0,2,41.8958,-6.48932,True,1.87012e-14,ok
2.0,3,42.5721,-5.37033,True,3.28198e-14,ok
2.0,4,45.6704,-1.9506,True,1.3095e-14,ok
2.0,5,49.8167,2.81238,True,5.13707e-14,ok
2.0,6,54.6505,7.72166,True,3.3098e-15,ok
2.0,7,60.4435,11.9218,True,1.57795e-14,ok
2.0,8,67.6547,15.0867,True,2.52695e-14,ok
2.0,9,76.7243,17.2261,True,7.4125e-14,ok
2.0,10,88.0411,18.5036,True,4.27638e-14,ok
2.0,11,101.95,19.126,True,2.03061e-14,ok
2.0,12,118.766,19.2839,True,1.03215e-13,ok
2.0,13,138.795,19.1299,True,9.39547e-14,ok
2.0,14,162.341,18.7763,True,4.40334e-14,ok
2.0,15,189.716,18.3017,True,4.18356e-14,ok
2.2,1,44.7999,-4.08732,True,2.73577e-14,ok
2.2,2,38.2874,-5.92108,True,2.2381e-14,ok
2.2,3,38.8247,-4.89559,True,2.1952e-14,ok
2.2,4,41.551,-1.77685,True,4.17118e-14,ok
2.2,5,45.2576,2.56337,True,4.74184e-14,ok
2.2,6,49.6369,7.05386,True,4.1431e-14,ok
2.2,7,54.9212,10.9253,True,3.1473e-14,ok
2.2,8,61.5055,13.8715,True,2.93738e-14,ok
2.2,9,69.7768,15.8874,True,8.23173e-14,ok
2.2,10,80.0837,17.1113,True,5.48554e-14,ok
2.2,11,92.7392,17.7264,True,4.57879e-14,ok
2.2,12,108.032,17.9055,True,2.89205e-14,ok
2.2,13,126.242,17.7888,True,1.01004e-13,ok
2.2,14,147.645,17.4807,True,1.48425e-14,ok
2.2,15,172.529,17.0553,True,9.48654e-14,ok
2.4,1,41.2365,-3.75872,True,3.13704e-15,ok
2.4,2,35.2516,-5.444,True,5.75817e-15,ok
2.4,3,35.6838,-4.4977,True,9.54508e-15,ok
2.4,4,38.1133,-1.63149,True,2.51187e-14,ok
2.4,5,41.4629,2.35494,True,1.2314e-14,ok
2.4,6,45.4656,6.49273,True,2.3401e-14,ok
2.4,7,50.3231,10.0831,True,3.38623e-14,ok
2.4,8,56.381,12.8381,True,2.05857e-14,ok
2.4,9,63.9839,14.7422,True,3.01611e-14,ok
2.4,10,73.4472,15.9142,True,1.75736e-15,ok
2.4,11,85.0575,16.518,True,0.0,ok
2.4,12,99.0807,16.7111,True,4.45687e-14,ok
2.4,13,115.774,16.6235,True,4.41023e-14,ok
2.4,14,135.393,16.3525,True,5.93758e-14,ok
2.4,15,158.201,15.9679,True,1.02616e-13,ok
2.6,1,38.1984,-3.47893,True,3.9639e-14,ok
2.6,2,32.6619,-5.03784,True,7.74876e-15,ok
2.6,3,33.0133,-4.15943,True,1.00841e-14,ok
2.6,4,35.201,-1.50808,True,3.7875e-15,ok
2.6,5,38.2552,2.17789,True,3.52824e-14,ok
2.6,6,41.9407,6.01454,True,1.60648e-14,ok
2.6,7,46.4352,9.36181,True,2.79749e-14,ok
2.6,8,52.0449,11.9485,True,1.98127e-14,ok
2.6,9,59.0798,13.7515,True,1.5746e-14,ok
2.6,10,67.8277,14.874,True,1.84216e-14,ok
2.6,11,78.5526,15.464,True,3.81645e-14,ok
2.6,12,91.5011,15.6663,True,2.72485e-14,ok
2.6,13,106.911,15.6015,True,4.39135e-14,ok
2.6,14,125.02,15.3612,True,8.18668e-14,ok
2.6,15,146.072,15.0109,True,3.75245e-14,ok
2.8,1,35.5775,-3.23784,True,2.15324e-14,ok
2.8,2,30.4269,-4.68793,True,2.50089e-14,ok
2.8,3,30.7147,-3.86837,True,7.47614e-15,ok
2.8,4,32.7022,-1.40202,True,3.05524e-15,ok
2.8,5,35.5081,2.02564,True,8.42765e-15,ok
2.8,6,38.9229,5.60212,True,2.78744e-14,ok
2.8,7,43.1048,8.73712,True,5.29697e-15,ok
2.8,8,48.3282,11.1744,True,0.0,ok
2.8,9,54.8744,12.8857,True,2.07387e-14,ok
2.8,10,63.0078,13.9616,True,2.97566e-14,ok
2.8,11,72.9733,14.5365,True,5.27855e-14,ok
2.8,12,85.0001,14.7445,True,3.01704e-14,ok
2.8,13,99.3104,14.698,True,3.29785e-14,ok
2.8,14,116.126,14.4832,True,8.73309e-15,ok
2.8,15,135.673,14.1621,True,5.28848e-14,ok
3.0,1,33.2933,-3.02795,True,3.56268e-15,ok
3.0,2,28.4781,-4.38335,True,3.73302e-15,ok
3.0,3,28.7154,-3.61528,True,1.01576e-14,ok
3.0,4,30.5347,-1.30988,True,2.38113e-14,ok
3.0,5,33.1291,1.8933,True,1.03472e-14,ok
3.0,6,36.3101,5.24275,True,3.73822e-14,ok
3.0,7,40.22,8.19079,True,4.65523e-15,ok
3.0,8,45.107,10.4948,True,2.59845e-14,ok
3.0,9,51.2282,12.1228,True,3.46715e-14,ok
3.0,10,58.8282,13.1548,True,4.80308e-15,ok
3.0,11,68.1348,13.7142,True,2.61012e-15,ok
3.0,12,79.3628,13.9253,True,1.34554e-14,ok
3.0,13,92.72,13.8935,True,3.21458e-14,ok
3.0,14,108.414,13.7001,True,5.73049e-14,ok
3.0,15,126.657,13.4042,True,1.74543e-14,ok
3.2,1,31.2848,-2.84359,True,2.46875e-14,ok
3.2,2,26.7641,-4.11586,True,2.06883e-14,ok
3.2,3,26.9605,-3.39322,True,4.47405e-15,ok
3.2,4,28.6366,-1.2291,True,4.52842e-15,ok
3.2,5,31.0488,1.77721,True,1.85851e-14,ok
3.2,6,34.0259,4.92679,True,6.06347e-15,ok
3.2,7,37.6971,7.7089,True,0.0,ok
3.2,8,42.2884,9.89322,True,0.0,ok
3.2,9,48.0367,11.4452,True,1.45432e-14,ok
3.2,10,55.169,12.4363,True,3.21954e-14,ok
3.2,11,63.8987,12.98,True,4.67625e-15,ok
3.2,12,74.4275,13.1923,True,7.24573e-15,ok
3.2,13,86.9507,13.1725,True,2.1672e-14,ok
3.2,14,101.664,12.9974,True,2.34443e-14,ok
3.2,15,118.765,12.7233,True,4.71782e-14,ok
3.4,1,29.5049,-2.68036,True,2.79168e-15,ok
3.4,2,25.2446,-3.87908,True,1.96293e-14,ok
3.4,3,25.4078,-3.1968,True,9.07679e-15,ok
3.4,4,26.9608,-1.15769,True,1.44334e-14,ok
3.4,5,29.2143,1.67455,True,5.29243e-15,ok
3.4,6,32.012,4.64681,True,1.79797e-15,ok
3.4,7,35.4719,7.28067,True,2.35403e-14,ok
3.4,8,39.8014,9.35702,True,2.67312e-14,ok
3.4,9,45.2196,10.8396,True,1.30447e-14,ok
3.4,10,51.9387,11.7923,True,5.78947e-15,ok
3.4,11,60.159,12.3204,True,2.73852e-14,ok
3.4,12,70.0706,12.5327,True,2.17976e-14,ok
3.4,13,81.858,12.5227,True,5.87594e-14,ok
3.4,14,95.7052,12.3634,True,3.60613e-14,ok
3.4,15,111.8,12.1083,True,4.06926e-15,ok
3.6,1,27.9166,-2.53484,True,1.4624e-14,ok
3.6,2,23.8884,-3.66801,True,2.2406e-15,ok
3.6,3,24.0242,-3.02185,True,1.01381e-14,ok
3.6,4,25.4702,-1.09412,True,1.08983e-14,ok
3.6,5,27.5845,1.58311,True,2.22598e-15,ok
3.6,6,30.2232,4.39699,True,8.58582e-15,ok
3.6,7,33.4948,6.89759,True,2.64104e-15,ok
3.6,8,37.5907,8.87604,True,1.74936e-14,ok
3.6,9,42.7148,10.2948,True,0.0,ok
3.6,10,49.066,11.2118,True,3.48899e-14,ok
3.6,11,56.8333,11.7247,True,2.67088e-14,ok
3.6,12,66.1962,11.9359,True,1.97711e-14,ok
3.6,13,77.3294,11.934,True,3.75528e-14,ok
3.6,14,90.4072,11.7883,True,5.7855e-15,ok
3.6,15,105.607,11.55,True,4.07291e-14,ok
3.8,1,26.4907,-2.40429,True,6.0969e-15,ok
3.8,2,22.6706,-3.4787,True,1.07482e-14,ok
3.8,3,22.7835,-2.86503,True,1.18471e-14,ok
3.8,4,24.1358,-1.03717,True,8.36004e-15,ok
3.8,5,26.1269,1.50114,True,2.05148e-14,ok
3.8,6,28.6236,4.1727,True,1.78808e-14,ok
3.8,7,31.7263,6.55288,True,0.0,ok
3.8,8,35.6127,8.44217,True,3.06613e-14,ok
3.8,9,40.4731,9.80231,True,9.33415e-15,ok
3.8,10,46.4947,10.6858,True,5.07088e-14,ok
3.8,11,53.8563,11.184,True,2.25663e-14,ok
3.8,12,62.7281,11.3934,True,3.42281e-14,ok
3.8,13,73.276,11.3981,True,1.62267e-14,ok
3.8,14,85.6655,11.2643,True,3.34567e-14,ok
3.8,15,100.065,11.0409,True,2.19923e-14,ok
4.0,1,25.2033,-2.28652,True,2.90223e-14,ok
4.0,2,21.5709,-3.30794,True,3.03715e-15,ok
4.0,3,21.6647,-2.72366,True,1.19422e-14,ok
4.0,4,22.9343,-0.985849,True,2.80546e-15,ok
4.0,5,24.8156,1.42725,True,1.08555e-14,ok
4.0,6,27.1848,3.97021,True,0.0,ok
4.0,7,30.1353,6.24103,True,5.40545e-15,ok
4.0,8,33.8324,8.0488,True,1.25866e-14,ok
4.0,9,38.455,9.35481,True,4.85792e-15,ok
4.0,10,44.1796,10.207,True,3.32539e-14,ok
4.0,11,51.1758,10.691,True,3.48964e-14,ok
4.0,12,59.6056,10.8981,True,1.3186e-14,ok
4.0,13,69.6267,10.9084,True,0.0,ok
4.0,14,81.3967,10.785,True,2.90556e-14,ok
4.0,15,95.0758,10.5748,True,3.87974e-14,ok
5.0,1,20.2767,-1.83661,True,2.99595e-15,ok
5.0,2,17.3603,-2.65588,True,8.22276e-15,ok
5.0,3,17.394,-2.18452,True,6.62269e-15,ok
5.0,4,18.3635,-0.790299,True,2.49629e-15,ok
5.0,5,19.8374,1.14539,True,5.82607e-15,ok
5.0,6,21.7245,3.19517,True,1.13344e-15,ok
5.0,7,24.0936,5.04177,True,1.69328e-14,ok
5.0,8,27.0672,6.52832,True,0.0,ok
5.0,9,30.7815,7.61669,True,1.93226e-14,ok
5.0,10,35.3743,8.33909,True,2.02664e-14,ok
5.0,11,40.9802,8.76044,True,1.49108e-14,ok
5.0,12,47.729,8.95243,True,2.2245e-14,ok
5.0,13,55.7479,8.97936,True,1.56653e-14,ok
5.0,14,65.1639,8.89286,True,1.86575e-14,ok
5.0,15,76.1059,8.73174,True,3.17426e-15,ok
6.0,1,16.9613,-1.53459,True,1.46413e-14,ok
6.0,2,14.5251,-2.21843,True,1.03814e-14,ok
6.0,3,14.5298,-1.82345,True,7.0138e-15,ok
6.0,4,15.3119,-0.659471,True,4.82838e-15,ok
6.0,5,16.5227,0.956521,True,2.03156e-15,ok
6.0,6,18.0907,2.67346,True,7.9352e-15,ok
6.0,7,20.0697,4.22939,True,6.45429e-15,ok
6.0,8,22.5568,5.49136,True,1.67394e-15,ok
6.0,9,25.6615,6.42357,True,1.37431e-14,ok
6.0,10,29.4966,7.04936,True,1.5172e-14,ok
6.0,11,34.1735,7.42065,True,1.52839e-15,ok
6.0,12,39.8006,7.59636,True,2.40244e-15,ok
6.0,13,46.4844,7.63016,True,1.37353e-14,ok
6.0,14,54.3312,7.56564,True,2.22418e-14,ok
6.0,15,63.4488,7.43582,True,0.0,ok
7.0,1,14.5778,-1.31784,True,2.89221e-15,ok
7.0,2,12.4859,-1.90464,True,1.71169e-14,ok
7.0,3,12.4755,-1.56477,True,7.8833e-15,ok
7.0,4,13.13,-0.5658,True,1.63491e-15,ok
7.0,5,14.1572,0.821134,True,1.36242e-14,ok
7.0,6,15.4982,2.29827,True,5.86425e-16,ok
7.0,7,17.1975,3.64259,True,6.62893e-15,ok
7.0,8,19.3349,4.7388,True,8.10272e-15,ok
7.0,9,22.0021,5.55375,True,7.70488e-15,ok
7.0,10,25.2942,6.10524,True,2.27603e-14,ok
7.0,11,29.3065,6.43639,True,2.29967e-14,ok
7.0,12,34.1318,6.59714,True,1.32878e-14,ok
7.0,13,39.8617,6.6335,True,1.4656e-14,ok
7.0,14,46.5876,6.58315,True,3.12746e-14,ok
7.0,15,54.4024,6.47488,True,2.09453e-14,ok
8.0,1,12.7816,-1.15474,True,7.8461e-15,ok
8.0,2,10.9488,-1.6686,True,4.63666e-15,ok
8.0,3,10.9302,-1.37034,True,1.66785e-15,ok
8.0,4,11.4924,-0.495427,True,4.46903e-15,ok
8.0,5,12.3841,0.719326,True,6.77865e-15,ok
8.0,6,13.5556,2.01546,True,3.60785e-15,ok
8.0,7,15.0444,3.19884,True,7.38429e-15,ok
8.0,8,16.9185,4.16772,True,1.01244e-14,ok
8.0,9,19.2562,4.89148,True,6.64096e-15,ok
8.0,10,22.1402,5.38421,True,7.24163e-15,ok
8.0,11,25.6533,5.6827,True,0.0,ok
8.0,12,29.8769,5.83026,True,8.49119e-15,ok
8.0,13,34.8912,5.86714,True,7.64352e-15,ok
8.0,14,40.7765,5.82653,True,3.20368e-14,ok
8.0,15,47.6141,5.73389,True,1.82507e-14,ok
9.0,1,11.3796,-1.02755,True,0.0,ok
9.0,2,9.74871,-1.48459,True,8.80903e-15,ok
9.0,3,9.72545,-1.21888,True,1.03913e-14,ok
9.0,4,10.218,-0.440621,True,6.0353e-15,ok
