Ek_folder,Ek,Pr,m_star,Ra0,Ra_c,Ra0_over_Rac,supercriticality,method,bracket_lo,bracket_hi
Ek3.7e-4,0.00037,8.0,3,24.82455477564508,12.2707,2.023075682368983,1.023075682368983,sign_interp,24.7808,24.9342
Ek3.7e-4,0.00037,10.0,3,20.4078,9.86302,2.0691228447270715,1.0691228447270715,near_fd,,
Ek3.7e-4,0.00037,10.0,3,20.4205,9.86302,2.0704104827933025,1.0704104827933025,near_fd,,
