Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
1.0,14,180.78699944520991,-520.9929993972777,True,2.09456e-06,ok
1.0,15,183.65100054598813,-524.3530004944797,True,2.10119e-06,ok
1.0,16,187.14999991128673,-525.0259999305302,True,3.56704e-07,ok
1.0,17,191.2430000216753,-522.9880000130053,True,8.84885e-08,ok
1.0,18,195.8950000029911,-518.1950000012595,True,1.25392e-08,ok
1.0,19,201.074,-510.587,True,8.12931e-09,ok
1.0,20,206.754,-500.096,True,6.0666e-09,ok
1.0,21,212.905,-486.654,True,1.55714e-09,ok
1.0,22,219.499,-470.2,True,2.15574e-09,ok
1.0,23,226.5,-450.688,True,3.52687e-11,ok
1.0,24,233.869,-428.101,True,5.6034e-12,ok
1.0,26,249.518,-373.84,True,6.36401e-13,ok
1.0,28,265.975,-308.361,True,2.26805e-12,ok
1.0,30,282.674,-234.111,True,1.25977e-12,ok
1.0,32,299.117,-155.453,True,1.57202e-12,ok
1.0,34,315.154,-77.9751,True,5.19982e-12,ok
1.0,36,331.132,-6.43355,True,9.55816e-13,ok
1.0,38,347.703,56.7622,True,1.92268e-12,ok
10.0,1,41.5647,-13.9196,True,2.11577e-11,ok
10.0,2,36.431,-23.8736,True,6.13497e-09,ok
10.0,3,33.36260067357985,-31.598400449053234,True,2.05633e-07,ok
10.0,4,31.20030825549313,-37.73471100732417,True,3.58605e-06,ok
10.0,5,29.58819996291492,-42.67059996291492,True,3.13168e-08,ok
10.0,6,28.35390014474503,-46.6595002252736,True,1.1599e-07,ok
10.0,7,27.397100140064612,-49.87520023911114,True,1.36207e-07,ok
10.0,8,26.6532,-52.4412,True,2.89492e-09,ok
10.0,9,26.0781,-54.4478,True,7.82966e-10,ok
10.0,10,25.6404,-55.9626,True,1.1911e-09,ok
10.0,11,25.3171,-57.0372,True,3.67966e-10,ok
10.0,12,25.0908,-57.7117,True,2.35917e-10,ok
10.0,13,24.94830255339664,-58.01770516950829,True,5.24934e-06,ok
10.0,14,24.878999818124452,-57.9802996362489,True,4.91997e-07,ok
10.0,15,24.874800006857825,-57.6196000132258,True,1.64864e-08,ok
10.0,16,24.929000090328024,-56.951700165269145,True,2.34632e-07,ok
10.0,17,25.035900007823265,-55.98920001360054,True,2.17049e-08,ok
10.0,18,25.1908,-54.7426,True,8.67232e-09,ok
10.0,19,25.3894,-53.2205,True,2.99202e-09,ok
10.0,20,25.628,-51.4305,True,5.03023e-11,ok
10.0,21,25.9029,-49.3804,True,1.81507e-11,ok
10.0,22,26.2109,-47.0789,True,5.46137e-12,ok
10.0,23,26.5489,-44.5364,True,6.13924e-13,ok
10.0,24,26.9141,-41.7667,True,2.07635e-13,ok
10.0,26,27.7156,-35.6199,True,1.01222e-14,ok
10.0,28,28.6003,-28.8356,True,3.23099e-13,ok
10.0,30,,,False,7.34995,no_onset_in_range
