Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.05,14,3732.99,166.329,True,6.95884e-13,ok
0.05,15,4130.6,155.63,True,8.40327e-14,ok
0.07,1,606.247,-127.02,True,1.50017e-11,ok
0.07,2,506.076,-173.848,True,1.3128e-09,ok
0.07,3,546.1449999349899,-187.4810000083475,True,1.77279e-08,ok
0.07,4,641.85,-184.429,True,5.53821e-10,ok
0.07,5,782.427,-170.099,True,1.10171e-10,ok
0.07,6,969.795,-145.216,True,2.48753e-12,ok
0.07,7,1212.04,-106.594,True,1.18262e-13,ok
0.07,8,1529.42,-41.4285,True,7.20518e-13,ok
0.07,9,1843.0395981267252,313.918,True,1.23552e-06,ok
0.07,10,1983.9100001280106,231.62499994183375,True,1.1449e-07,ok
0.07,11,2096.87,199.371,True,2.71916e-10,ok
0.07,12,2243.53,181.652,True,5.6125e-11,ok
0.07,13,2432.78,168.752,True,5.43401e-13,ok
0.07,14,2667.78,158.228,True,3.25732e-13,ok
0.07,15,2951.35,149.198,True,3.86152e-14,ok
0.1,1,479.516,-111.0,True,7.63037e-12,ok
0.1,2,393.249,-154.516,True,7.39333e-10,ok
0.1,3,412.471,-169.198,True,1.26475e-09,ok
0.1,4,474.675,-168.227,True,3.18049e-10,ok
0.1,5,570.765,-155.917,True,2.97096e-11,ok
0.1,6,700.867,-132.789,True,9.48231e-13,ok
0.1,7,868.965,-95.9361,True,1.27728e-13,ok
0.1,8,1083.07,-34.8577,True,4.63715e-13,ok
0.1,9,1346.74,113.568,True,2.08077e-12,ok
0.1,10,1404.26,170.243,True,2.55066e-10,ok
0.1,11,1473.31,168.409,True,3.73914e-12,ok
0.1,12,1573.35,162.01,True,1.63914e-12,ok
0.1,13,1704.77,154.722,True,4.15274e-14,ok
0.1,14,1868.74,147.447,True,7.54282e-13,ok
0.1,15,2066.92,140.487,True,5.30683e-13,ok
0.2,1,317.365,-77.5852,True,2.08842e-14,ok
0.2,2,254.911,-111.92,True,2.35764e-12,ok
0.2,3,253.626,-126.404,True,5.15546e-12,ok
0.2,4,278.034,-128.375,True,4.0167e-12,ok
0.2,5,321.799,-119.889,True,1.09709e-12,ok
0.2,6,383.407,-100.945,True,5.30298e-14,ok
0.2,7,462.102,-69.6319,True,1.09343e-13,ok
0.2,8,553.921,-21.9247,True,9.67287e-14,ok
0.2,9,639.177,41.0369,True,2.97974e-12,ok
0.2,10,692.094,89.1,True,1.53003e-11,ok
0.2,11,735.374,110.816,True,9.79934e-13,ok
0.2,12,787.702,119.112,True,8.36797e-13,ok
0.2,13,853.997,121.185,True,5.09515e-13,ok
0.2,14,936.045,120.183,True,2.50564e-14,ok
0.2,15,1035.04,117.617,True,9.59908e-14,ok
0.3,1,248.49,-59.3212,True,4.27314e-13,ok
0.3,2,199.862,-87.3253,True,1.40222e-12,ok
0.3,3,194.782,-100.037,True,6.94409e-14,ok
0.3,4,208.018,-102.457,True,3.64202e-13,ok
0.3,5,234.573,-95.7007,True,2.38315e-13,ok
0.3,6,272.695,-79.5999,True,6.59487e-14,ok
0.3,7,320.538,-53.1363,True,2.05713e-13,ok
0.3,8,373.294,-15.6667,True,1.05593e-13,ok
0.3,9,420.451,27.4998,True,5.66724e-13,ok
0.3,10,455.886,62.309,True,1.75108e-13,ok
0.3,11,487.923,83.3186,True,8.79097e-13,ok
0.3,12,524.679,94.4846,True,3.40702e-13,ok
0.3,13,569.755,99.7402,True,2.93373e-13,ok
0.3,14,624.829,101.501,True,1.42975e-13,ok
0.3,15,690.957,101.189,True,2.48671e-13,ok
0.4,1,206.258,-47.879,True,3.97667e-13,ok
0.4,2,166.971,-71.3873,True,6.18828e-14,ok
0.4,3,161.204,-82.3539,True,3.29425e-13,ok
0.4,4,169.498,-84.5856,True,1.11703e-13,ok
0.4,5,187.7,-78.8076,True,3.01664e-13,ok
0.4,6,214.096,-64.8707,True,5.84006e-14,ok
0.4,7,246.726,-42.3826,True,1.43339e-13,ok
0.4,8,281.681,-12.1111,True,1.52668e-13,ok
0.4,9,313.186,20.9098,True,8.19135e-14,ok
0.4,10,339.366,48.4278,True,3.25469e-14,ok
0.4,11,364.521,67.1049,True,1.56232e-14,ok
0.4,12,393.062,78.4892,True,1.38929e-13,ok
0.4,13,427.459,84.8481,True,0.0,ok
0.4,14,469.077,87.9024,True,2.81483e-13,ok
0.4,15,518.821,88.8199,True,2.87389e-13,ok
0.5,1,176.788,-40.0695,True,1.0918e-12,ok
0.5,2,144.124,-60.2504,True,1.32242e-13,ok
0.5,3,138.466,-69.7576,True,3.96745e-13,ok
0.5,4,144.098,-71.6796,True,6.23907e-14,ok
0.5,5,157.475,-66.5679,True,1.61428e-13,ok
0.5,6,177.009,-54.3484,True,1.33223e-13,ok
0.5,7,200.913,-35.0145,True,1.53129e-13,ok
0.5,8,226.216,-9.84686,True,1.54744e-13,ok
0.5,9,249.489,16.9278,True,5.76623e-14,ok
0.5,10,270.123,39.7742,True,3.18339e-13,ok
0.5,11,290.745,56.3242,True,2.09124e-13,ok
0.5,12,314.121,67.2262,True,3.91992e-14,ok
0.5,13,342.023,73.8873,True,1.98879e-13,ok
0.5,14,375.551,77.5543,True,1.46073e-13,ok
0.5,15,415.472,79.1675,True,9.78512e-14,ok
0.6,1,154.819,-34.4156,True,1.68482e-13,ok
0.6,2,127.02,-52.0505,True,2.63189e-13,ok
0.6,3,121.686,-60.3774,True,1.40389e-12,ok
0.6,4,125.708,-62.0051,True,1.80073e-13,ok
0.6,5,136.008,-57.4017,True,3.4295e-14,ok
0.6,6,151.144,-46.5692,True,0.0,ok
0.6,7,169.563,-29.7245,True,3.06542e-14,ok
0.6,8,189.013,-8.28668,True,9.72035e-14,ok
0.6,9,207.307,14.2416,True,1.5481e-13,ok
0.6,10,224.283,33.813,True,3.17334e-13,ok
0.6,11,241.724,48.5994,True,2.45835e-14,ok
0.6,12,261.533,58.8444,True,2.76311e-13,ok
0.6,13,285.045,65.4712,True,3.71793e-14,ok
0.6,14,313.156,69.4096,True,0.0,ok
0.6,15,346.525,71.4223,True,2.21227e-13,ok
0.7,1,137.743,-30.1411,True,3.59322e-13,ok
0.7,2,113.631,-45.7745,True,1.09043e-13,ok
0.7,3,108.661,-53.1479,True,1.47492e-12,ok
0.7,4,111.633,-54.5268,True,5.15764e-14,ok
0.7,5,119.837,-50.3351,True,8.79028e-14,ok
0.7,6,131.975,-40.6367,True,6.87509e-14,ok
0.7,7,146.717,-25.7726,True,4.60899e-15,ok
0.7,8,162.323,-7.14918,True,4.25582e-15,ok
0.7,9,177.317,12.3005,True,2.72968e-14,ok
0.7,10,191.714,29.438,True,2.40528e-13,ok
0.7,11,206.809,42.7752,True,2.3488e-13,ok
0.7,12,224.002,52.352,True,8.55795e-14,ok
0.7,13,244.337,58.7989,True,4.79799e-14,ok
0.7,14,268.562,62.8284,True,1.09563e-13,ok
0.7,15,297.245,65.0677,True,3.67224e-14,ok
0.8,1,124.067,-26.8004,True,1.28585e-12,ok
0.8,2,102.825,-40.8245,True,1.85034e-13,ok
0.8,3,98.2053,-47.421,True,5.46134e-14,ok
0.8,4,100.455,-48.5968,True,2.45808e-14,ok
0.8,5,107.164,-44.7494,True,2.08428e-14,ok
0.8,6,117.162,-35.9888,True,3.59488e-14,ok
0.8,7,129.311,-22.7216,True,1.218e-13,ok
0.8,8,142.24,-6.28423,True,7.34393e-14,ok
0.8,9,154.903,10.8298,True,5.37126e-14,ok
0.8,10,167.389,26.0823,True,8.49675e-14,ok
0.8,11,180.687,38.2185,True,8.61502e-14,ok
0.8,12,195.876,47.1686,True,7.71909e-15,ok
0.8,13,213.802,53.3752,True,1.28494e-13,ok
0.8,14,235.097,57.3974,True,6.85798e-14,ok
0.8,15,260.26,59.7584,True,1.23896e-13,ok
1.0,1,103.509,-21.9227,True,1.33395e-14,ok
1.0,2,86.4121,-33.5295,True,2.30127e-13,ok
1.0,3,82.398,-38.9507,True,6.84279e-13,ok
1.0,4,83.7507,-39.8288,True,6.05406e-14,ok
1.0,5,88.5089,-36.5285,True,1.15735e-13,ok
1.0,6,95.7198,-29.2152,True,1.71754e-13,ok
1.0,7,104.527,-18.3388,True,5.83407e-14,ok
1.0,8,114.027,-5.05744,True,2.8397e-15,ok
1.0,9,123.638,8.74544,True,3.71494e-14,ok
1.0,10,133.489,21.2612,True,1.50559e-13,ok
1.0,11,144.221,31.5347,True,1.82857e-13,ok
1.0,12,156.543,39.3994,True,7.00138e-14,ok
1.0,13,171.049,45.0844,True,3.526e-14,ok
1.0,14,188.215,48.9538,True,7.48301e-14,ok
1.0,15,208.436,51.3865,True,2.7484e-14,ok
1.2,1,88.785,-18.5381,True,2.33692e-13,ok
1.2,2,74.5168,-28.4233,True,7.84817e-14,ok
1.2,3,70.984,-33.0076,True,1.43639e-13,ok
1.2,4,71.8276,-33.6868,True,1.18114e-13,ok
1.2,5,75.4051,-30.8021,True,1.31668e-14,ok
1.2,6,80.924,-24.5438,True,2.508e-14,ok
1.2,7,87.7192,-15.3545,True,3.27185e-15,ok
1.2,8,95.1549,-4.23005,True,1.31113e-13,ok
1.2,9,102.871,7.33704,True,1.44932e-13,ok
1.2,10,110.996,17.9569,True,8.94981e-15,ok
1.2,11,119.986,26.8585,True,4.00447e-14,ok
1.2,12,130.354,33.8459,True,7.55138e-14,ok
1.2,13,142.544,39.0387,True,1.21613e-13,ok
1.2,14,156.935,42.6882,True,1.0748e-13,ok
1.2,15,173.849,45.0813,True,1.41021e-14,ok
1.4,1,77.7208,-16.0545,True,2.23559e-13,ok
1.4,2,65.4943,-24.6556,True,4.21815e-15,ok
1.4,3,62.3456,-28.6187,True,4.09187e-13,ok
1.4,4,62.8776,-29.1604,True,1.18007e-14,ok
1.4,5,65.6837,-26.6013,True,9.82034e-15,ok
1.4,6,70.0919,-21.1407,True,6.82264e-14,ok
1.4,7,75.5687,-13.1974,True,1.16021e-13,ok
1.4,8,81.6428,-3.63474,True,3.08018e-14,ok
1.4,9,88.0754,6.32071,True,4.21371e-14,ok
1.4,10,94.9845,15.5472,True,7.37986e-14,ok
1.4,11,102.718,23.3987,True,6.07845e-14,ok
1.4,12,111.666,29.6737,True,1.22198e-14,ok
1.4,13,122.183,34.431,True,1.60407e-13,ok
1.4,14,134.576,37.8513,True,1.19298e-13,ok
1.4,15,149.119,40.1594,True,2.23818e-13,ok
1.6,1,69.1036,-14.1555,True,2.58615e-13,ok
1.6,2,58.4158,-21.7639,True,1.08462e-13,ok
1.6,3,55.5781,-25.2497,True,6.52523e-13,ok
1.6,4,55.9091,-25.6929,True,1.83221e-14,ok
1.6,5,58.182,-23.3953,True,1.02544e-13,ok
1.6,6,61.8169,-18.5566,True,1.19469e-14,ok
1.6,7,66.3747,-11.5676,True,3.71397e-14,ok
1.6,8,71.4912,-3.18604,True,2.70473e-14,ok
1.6,9,76.9999,5.55235,True,3.42266e-15,ok
1.6,10,83.0075,13.7106,True,8.60888e-14,ok
1.6,11,89.791,20.733,True,8.35163e-14,ok
1.6,12,97.6626,26.4222,True,5.32871e-14,ok
1.6,13,106.912,30.8008,True,5.92456e-14,ok
1.6,14,117.798,34.0029,True,4.01136e-14,ok
1.6,15,130.556,36.2096,True,5.91359e-14,ok
1.8,1,62.2033,-12.657,True,3.19033e-13,ok
1.8,2,52.7145,-19.476,True,3.42163e-14,ok
1.8,3,50.1331,-22.5847,True,3.64549e-13,ok
1.8,4,50.3291,-22.955,True,2.55943e-14,ok
1.8,5,52.217,-20.8715,True,1.39045e-13,ok
1.8,6,55.2888,-16.53,True,2.84398e-14,ok
1.8,7,59.1749,-10.294,True,7.35287e-15,ok
1.8,8,63.5849,-2.8358,True,3.03557e-14,ok
1.8,9,68.3984,4.95091,True,4.69428e-14,ok
1.8,10,73.7113,12.2636,True,2.29589e-14,ok
1.8,11,79.7521,18.6151,True,2.16402e-14,ok
1.8,12,86.7784,23.8159,True,7.87142e-15,ok
1.8,13,95.034,27.8659,True,4.84929e-14,ok
1.8,14,104.742,30.8672,True,9.25578e-14,ok
1.8,15,116.108,32.9691,True,1.20677e-13,ok
2.0,1,56.5539,-11.4447,True,2.84475e-13,ok
2.0,2,48.0247,-17.6213,True,3.44736e-14,ok
2.0,3,45.6576,-20.4251,True,2.17111e-13,ok
2.0,4,45.7601,-20.74,True,2.08933e-14,ok
2.0,5,47.3602,-18.8348,True,4.43085e-14,ok
2.0,6,50.0072,-14.8994,True,3.38884e-14,ok
2.0,7,53.3841,-9.27176,True,4.17554e-14,ok
2.0,8,57.2533,-2.55485,True,5.00023e-14,ok
2.0,9,61.5252,4.46723,True,2.27097e-14,ok
2.0,10,66.2868,11.0939,True,3.07438e-14,ok
2.0,11,71.731,16.8913,True,4.55349e-14,ok
2.0,12,78.0761,21.6793,True,5.21797e-14,ok
2.0,13,85.5317,25.4434,True,7.18722e-14,ok
2.0,14,94.2928,28.2626,True,7.75966e-14,ok
2.0,15,104.542,30.2623,True,1.27093e-14,ok
2.2,1,51.8439,-10.4439,True,6.20623e-14,ok
2.2,2,44.0995,-16.0879,True,5.38779e-15,ok
2.2,3,41.9141,-18.6404,True,1.44661e-13,ok
2.2,4,41.9504,-18.9122,True,6.94914e-14,ok
2.2,5,43.3291,-17.1577,True,2.65552e-14,ok
2.2,6,45.6462,-13.5598,True,3.8275e-14,ok
2.2,7,48.6254,-8.43347,True,5.5274e-14,ok
2.2,8,52.0685,-2.3245,True,9.14827e-14,ok
2.2,9,55.907,4.06978,True,6.94175e-14,ok
2.2,10,60.2205,10.1284,True,2.98965e-14,ok
2.2,11,65.1753,15.4607,True,3.64897e-14,ok
2.2,12,70.9597,19.8957,True,3.5707e-14,ok
2.2,13,77.757,23.4096,True,7.60515e-15,ok
2.2,14,85.7402,26.0644,True,2.82837e-14,ok
2.2,15,95.0729,27.967,True,1.46537e-13,ok
2.4,1,47.8571,-9.60373,True,1.65116e-13,ok
2.4,2,40.7662,-14.7992,True,1.36776e-14,ok
2.4,3,38.7368,-17.1411,True,2.58923e-13,ok
2.4,4,38.7254,-17.3787,True,6.49657e-14,ok
2.4,5,39.9298,-15.753,True,1.54975e-14,ok
2.4,6,41.9844,-12.4399,True,3.43618e-14,ok
2.4,7,44.6456,-7.73372,True,0.0,ok
2.4,8,47.7448,-2.13222,True,4.94652e-14,ok
2.4,9,51.229,3.73735,True,1.39566e-14,ok
2.4,10,55.1711,9.31788,True,4.69914e-14,ok
2.4,11,59.717,14.2541,True,1.12787e-14,ok
2.4,12,65.0318,18.3841,True,5.6284e-14,ok
2.4,13,71.278,21.6776,True,3.91287e-14,ok
2.4,14,78.6107,24.1841,True,3.24669e-14,ok
2.4,15,87.1782,25.996,True,0.0,ok
2.6,1,44.439,-8.88848,True,2.86165e-13,ok
2.6,2,37.9005,-13.7011,True,3.9077e-14,ok
2.6,3,36.0064,-15.8641,True,3.84187e-14,ok
2.6,4,35.9601,-16.074,True,4.1235e-14,ok
2.6,5,37.0246,-14.5598,True,2.20645e-14,ok
2.6,6,38.8662,-11.4902,True,3.84762e-14,ok
2.6,7,41.2679,-7.14089,True,3.96289e-14,ok
2.6,8,44.0841,-1.9693,True,7.27645e-14,ok
2.6,9,47.2733,3.45518,True,3.57862e-14,ok
2.6,10,50.9027,8.62772,True,2.16936e-14,ok
2.6,11,55.102,13.2227,True,5.09538e-14,ok
2.6,12,60.0178,17.0864,True,6.88766e-14,ok
2.6,13,65.7957,20.1848,True,2.26168e-14,ok
2.6,14,72.5763,22.5574,True,2.11846e-14,ok
2.6,15,80.4949,24.2849,True,2.86458e-14,ok
2.8,1,41.4762,-8.27226,True,8.54694e-14,ok
2.8,2,35.4106,-12.7543,True,4.85368e-14,ok
2.8,3,33.635,-14.7635,True,1.99638e-13,ok
2.8,4,33.5629,-14.9507,True,2.94693e-14,ok
2.8,5,34.513,-13.5339,True,0.0,ok
2.8,6,36.179,-10.6746,True,0.0,ok
2.8,7,38.3652,-6.63226,True,1.46506e-14,ok
2.8,8,40.9448,-1.82949,True,6.68873e-15,ok
2.8,9,43.8847,3.21267,True,2.75013e-14,ok
2.8,10,47.2472,8.03292,True,4.47752e-15,ok
2.8,11,51.1489,12.3307,True,4.43114e-14,ok
2.8,12,55.7214,15.9603,True,4.77237e-14,ok
2.8,13,61.0965,18.8848,True,9.40368e-14,ok
2.8,14,67.4026,21.1361,True,2.47987e-14,ok
2.8,15,74.764,22.7855,True,6.48454e-14,ok
3.0,1,38.8834,-7.73584,True,9.30151e-14,ok
3.0,2,33.2273,-11.9296,True,6.12259e-14,ok
3.0,3,31.5562,-13.8053,True,1.52083e-13,ok
3.0,4,31.465,-13.9736,True,2.16785e-14,ok
3.0,5,32.3203,-12.6425,True,1.33087e-14,ok
3.0,6,33.8392,-9.96676,True,2.48142e-14,ok
3.0,7,35.844,-6.19112,True,2.34051e-14,ok
3.0,8,38.2229,-1.70821,True,3.66076e-14,ok
3.0,9,40.9493,3.00199,True,3.95207e-14,ok
3.0,10,44.0815,7.51497,True,4.85922e-14,ok
3.0,11,47.7249,11.5517,True,3.33338e-14,ok
3.0,12,51.999,14.9736,True,0.0,ok
3.0,13,57.0239,17.7423,True,2.62116e-14,ok
3.0,14,62.9177,19.8835,True,8.5043e-14,ok
3.0,15,69.7954,21.4607,True,4.15451e-14,ok
3.2,1,36.5955,-7.26469,True,2.13131e-13,ok
3.2,2,31.2972,-11.2049,True,5.57555e-14,ok
3.2,3,29.719,-12.9636,True,1.3177e-13,ok
3.2,4,29.6136,-13.116,True,1.90992e-14,ok
3.2,5,30.3894,-11.8608,True,1.56185e-14,ok
3.2,6,31.7835,-9.34669,True,2.42474e-15,ok
3.2,7,33.6337,-5.8049,True,5.14401e-14,ok
3.2,8,35.8403,-1.602,True,1.96601e-14,ok
3.2,9,38.382,2.81725,True,1.89453e-14,ok
3.2,10,41.3132,7.05985,True,6.9169e-15,ok
3.2,11,44.7304,10.8654,True,1.63838e-14,ok
3.2,12,48.7427,14.1021,True,1.37993e-14,ok
3.2,13,53.4603,16.7305,True,1.5538e-14,ok
3.2,14,58.9926,18.7713,True,3.42301e-14,ok
3.2,15,65.4464,20.2816,True,1.71256e-14,ok
3.4,1,34.5616,-6.84758,True,6.57227e-14,ok
3.4,2,29.5787,-10.5631,True,0.0,ok
3.4,3,28.0837,-12.2183,True,2.36182e-13,ok
3.4,4,27.9678,-12.3573,True,3.39067e-14,ok
3.4,5,28.676,-11.1699,True,1.90463e-14,ok
3.4,6,29.9632,-8.79905,True,2.57871e-14,ok
3.4,7,31.6801,-5.46396,True,4.64037e-14,ok
3.4,8,33.7373,-1.50822,True,2.1719e-14,ok
3.4,9,36.1176,2.65395,True,7.42884e-15,ok
3.4,10,38.8721,6.65677,True,4.18174e-14,ok
3.4,11,42.0895,10.2562,True,7.29906e-15,ok
3.4,12,45.8701,13.3266,True,2.71113e-14,ok
3.4,13,50.316,15.8279,True,7.82258e-14,ok
3.4,14,55.5285,17.7771,True,3.72787e-14,ok
3.4,15,61.6078,19.2255,True,5.89893e-14,ok
3.6,1,32.7418,-6.47573,True,1.6877e-14,ok
3.6,2,28.039,-9.99068,True,2.07779e-14,ok
3.6,3,26.6188,-11.5539,True,3.1494e-14,ok
3.6,4,26.4951,-11.6813,True,1.32556e-14,ok
3.6,5,27.1454,-10.5548,True,2.78289e-14,ok
3.6,6,28.34,-8.31189,True,2.97222e-14,ok
3.6,7,29.941,-5.16079,True,7.39235e-15,ok
3.6,8,31.8674,-1.42481,True,3.44839e-14,ok
3.6,9,34.1055,2.50856,True,1.3973e-15,ok
3.6,10,36.7032,6.29729,True,3.19194e-14,ok
3.6,11,39.7429,9.71183,True,3.53416e-14,ok
3.6,12,43.3172,12.632,True,2.21445e-15,ok
3.6,13,47.521,15.0179,True,6.5729e-14,ok
3.6,14,52.4488,16.883,True,0.0,ok
3.6,15,58.1947,18.274,True,6.48809e-14,ok
3.8,1,31.1039,-6.14216,True,1.60731e-13,ok
3.8,2,26.6514,-9.47705,True,2.11892e-14,ok
3.8,3,25.299,-10.9579,True,1.53307e-13,ok
3.8,4,25.1696,-11.0753,True,1.70227e-15,ok
3.8,5,25.7698,-10.0038,True,2.77767e-15,ok
3.8,6,26.8836,-7.87573,True,1.37728e-14,ok
3.8,7,28.3829,-4.88945,True,1.85793e-14,ok
3.8,8,30.194,-1.35014,True,3.8857e-14,ok
3.8,9,32.3057,2.37827,True,2.54325e-14,ok
3.8,10,34.7636,5.97467,True,3.17051e-14,ok
3.8,11,37.6442,9.22237,True,3.8951e-14,ok
3.8,12,41.0335,12.0064,True,3.60094e-14,ok
3.8,13,45.0202,14.2868,True,6.23182e-14,ok
3.8,14,49.6929,16.0746,True,7.35116e-14,ok
3.8,15,55.1401,17.4124,True,2.10381e-15,ok
4.0,1,29.622,-5.84124,True,1.10802e-13,ok
4.0,2,25.3946,-9.01358,True,1.57849e-14,ok
4.0,3,24.1038,-10.4203,True,1.38633e-13,ok
4.0,4,23.9702,-10.5289,True,7.07687e-14,ok
4.0,5,24.5268,-9.50733,True,3.26145e-14,ok
4.0,6,25.5695,-7.48297,True,2.02042e-14,ok
4.0,7,26.9789,-4.64518,True,8.38464e-15,ok
4.0,8,28.6875,-1.2829,True,1.93688e-14,ok
4.0,9,30.6863,2.26086,True,4.96553e-14,ok
4.0,10,33.0187,5.68354,True,1.97247e-14,ok
4.0,11,35.7559,8.77992,True,4.38617e-14,ok
4.0,12,38.9785,11.4398,True,4.90369e-14,ok
4.0,13,42.7694,13.6237,True,5.66675e-14,ok
4.0,14,47.2122,15.3402,True,2.6126e-14,ok
4.0,15,52.3903,16.6284,True,6.7152e-14,ok
5.0,1,23.9224,-4.69176,True,8.00375e-14,ok
5.0,2,20.5485,-7.24214,True,9.46231e-15,ok
5.0,3,19.497,-8.36678,True,1.97212e-13,ok
5.0,4,19.3574,-8.44465,True,1.97931e-14,ok
5.0,5,19.7605,-7.61629,True,3.7836e-14,ok
5.0,6,20.5474,-5.98892,True,5.97308e-15,ok
5.0,7,21.6292,-3.71655,True,7.6676e-15,ok
5.0,8,22.9598,-1.02713,True,5.62213e-15,ok
5.0,9,24.5367,1.8133,True,1.27767e-14,ok
5.0,10,26.3942,4.57027,True,1.15948e-14,ok
5.0,11,28.5861,7.08168,True,3.34067e-14,ok
5.0,12,31.1725,9.25653,True,1.90255e-14,ok
5.0,13,34.2164,11.0581,True,3.0546e-14,ok
5.0,14,37.7821,12.4881,True,1.51498e-14,ok
5.0,15,41.9351,13.5733,True,0.0,ok
6.0,1,20.0618,-3.92018,True,3.36969e-14,ok
6.0,2,17.2548,-6.05228,True,3.45674e-14,ok
6.0,3,16.3679,-6.98883,True,1.83695e-13,ok
6.0,4,16.2328,-7.04854,True,5.24002e-14,ok
6.0,5,16.5447,-6.35206,True,2.68776e-14,ok
6.0,6,17.1739,-4.99174,True,2.00563e-14,ok
6.0,7,18.05,-3.09718,True,1.91697e-14,ok
6.0,8,19.1386,-0.856377,True,6.35089e-15,ok
6.0,9,20.4403,1.51369,True,2.97625e-14,ok
6.0,10,21.9836,3.82184,True,1.94597e-14,ok
6.0,11,23.8112,5.9342,True,2.44351e-14,ok
6.0,12,25.9712,7.77342,True,1.67716e-14,ok
6.0,13,28.5142,9.30609,True,2.88447e-14,ok
6.0,14,31.4923,10.5306,True,2.15455e-14,ok
6.0,15,34.9593,11.4669,True,3.6496e-15,ok
7.0,1,17.2738,-3.36649,True,1.2897e-14,ok
7.0,2,14.8708,-5.19808,True,5.24969e-15,ok
7.0,3,14.1039,-6.00034,True,1.19918e-14,ok
7.0,4,13.9765,-6.04827,True,7.1074e-15,ok
7.0,5,14.229,-5.44751,True,1.23549e-14,ok
7.0,6,14.7518,-4.27904,True,1.27053e-14,ok
7.0,7,15.4871,-2.65468,True,4.69447e-15,ok
7.0,8,16.4078,-0.7343,True,1.84377e-14,ok
7.0,9,17.516,1.29906,True,2.02344e-14,ok
7.0,10,18.8359,3.28411,True,5.98708e-15,ok
7.0,11,20.4031,5.10685,True,2.53353e-14,ok
7.0,12,22.2574,6.7001,True,8.72189e-15,ok
7.0,13,24.4411,8.0335,True,1.52258e-14,ok
7.0,14,26.998,9.10386,True,1.43492e-10,ok
7.0,15,29.9736,9.92667,True,3.0085e-14,ok
8.0,1,15.1661,-2.94982,True,4.78198e-14,ok
8.0,2,13.0655,-4.5551,True,2.64914e-14,ok
8.0,3,12.39,-5.2567,True,2.3009e-14,ok
8.0,4,12.2707,-5.29648,True,6.22894e-15,ok
8.0,5,12.4818,-4.76833,True,2.46121e-14,ok
8.0,6,12.9284,-3.74434,True,7.78273e-15,ok
8.0,7,13.5615,-2.32279,True,2.03661e-14,ok
8.0,8,14.359,-0.642682,True,1.35736e-14,ok
8.0,9,15.3237,1.13774,True,1.69582e-14,ok
8.0,10,16.4767,2.87906,True,1.19634e-14,ok
8.0,11,17.8484,4.48204,True,2.62059e-14,ok
8.0,12,19.4729,5.8873,True,4.81008e-15,ok
8.0,13,21.3862,7.06719,True,2.21801e-14,ok
8.0,14,23.6264,8.01767,True,9.81318e-15,ok
