Ek_folder,Ek,Pr_folder,Pr,Ra_folder,Ra,fd,fd_stderr,m_star,drift_path
Ek1.7e-3,0.0017,Pr0.2,0.2,Ra835_2297,835.2297,0.2058583712011658,0.0007010511995779478,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.2/Ra835_2297/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.2,0.2,Ra1023_1943,1023.1943,0.12188146821679191,0.00011884766299206283,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.2/Ra1023_1943/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.3,0.3,Ra307_0925,307.0925,-0.062024878481603665,3.076074663232699e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.3/Ra307_0925/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.3,0.3,Ra309_3560,309.356,-4.077933170096806e-05,1.345366965806806e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.3/Ra309_3560/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.3,0.3,Ra440_8754,440.8754,1.119623229062933,0.004447725484235704,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.3/Ra440_8754/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra230_7062,230.7062,-0.023710523023096675,2.9787405565965396e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra230_7062/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra231_7399,231.7399,-0.008856439974594803,3.8010023879746645e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra231_7399/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_1776,232.1776,-0.0025266125807679365,7.849916685858294e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_1776/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_3069,232.3069,-0.0006550258026454027,9.463196277881719e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_3069/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_3407,232.3407,-0.0001657149088138345,9.843110960679967e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_3407/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_3493,232.3493,-4.12125572711455e-05,9.937074804545926e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_3493/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_3579,232.3579,8.3290935827946e-05,1.0029951122385193e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_3579/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_3752,232.3752,0.0003337488354111576,1.021350703404777e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_3752/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_4459,232.4459,0.0013573309502673116,1.0918812624913869e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_4459/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra232_7572,232.7572,0.005864211892880937,1.3223753936614624e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra232_7572/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra234_7203,234.7203,0.03418200892417657,1.048401874972334e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra234_7203/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra325_1206,325.1206,0.5339748016602855,0.003571961429788877,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra325_1206/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra419_5351,419.5351,0.22739438206361362,0.013931739483520994,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra419_5351/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.4,0.4,Ra513_9495,513.9495,0.23171928634304723,0.02584961668222938,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.4/Ra513_9495/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra184_7664,184.7664,-0.019253150952661648,4.028145575937824e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra184_7664/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra185_7802,185.7802,-0.004284716282245751,1.2415442958101983e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra185_7802/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra185_9980,185.998,-0.001032921677598361,6.886435022319783e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra185_9980/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_0500,186.05,-0.00025550103022772857,8.049232269317078e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_0500/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_0628,186.0628,-6.408303849808486e-05,8.324707171918847e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_0628/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_0692,186.0692,3.1633466842753406e-05,8.460860971550642e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_0692/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_0756,186.0756,0.0001273549006411839,8.595961116027395e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_0756/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_1009,186.1009,0.0005058008195800541,9.119749641975855e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_1009/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_1997,186.1997,0.0019843473924482714,1.1010087551541923e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_1997/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra186_5639,186.5639,0.007441021280954014,1.5976542564885745e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra186_5639/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra241_4769,241.4769,0.5881705147839983,0.0009102968666860894,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra241_4769/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra298_1873,298.1873,0.2576135620924254,0.010622123475166164,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra298_1873/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra354_8977,354.8977,0.18518460138801598,0.013446330019657,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra354_8977/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.5,0.5,Ra411_6082,411.6082,0.30357077324499526,0.015567947123500781,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.5/Ra411_6082/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra154_0896,154.0896,-0.016173077838537855,4.964617578655059e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra154_0896/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra154_8267,154.8267,-0.005196508455825082,7.29562031207614e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra154_8267/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_0789,155.0789,-0.0013772758398060629,3.480508696852016e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_0789/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_1466,155.1466,-0.00034829487813343757,5.97097225920144e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_1466/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_1638,155.1638,-8.665126059529135e-05,6.576095937408164e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_1638/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_1724,155.1724,4.42023709313451e-05,6.874457721561586e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_1724/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_1810,155.181,0.00017507688021550308,7.170019311119774e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_1810/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_2156,155.2156,0.0007018243948682208,8.330851145844817e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_2156/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra155_3585,155.3585,0.0028805145517322595,1.2647353462351115e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra155_3585/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra156_0393,156.0393,0.013304144321144191,2.3519466840747012e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra156_0393/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra217_1494,217.1494,0.5069252152025253,0.0031474366184669265,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra217_1494/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra280_2092,280.2092,0.28859280969070467,0.014583301974262226,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra280_2092/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.6,0.6,Ra343_2690,343.269,0.18741884875845388,0.01696238379590922,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.6/Ra343_2690/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.7,0.7,Ra132_1514,132.1514,-0.02886721728022502,2.267253958647279e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.7/Ra132_1514/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.7,0.7,Ra133_0748,133.0748,1.3029248075317014e-06,3.1239689571184046e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.7/Ra133_0748/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.7,0.7,Ra189_7223,189.7223,0.9433721318006831,0.001459838004315034,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.7/Ra189_7223/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra115_6834,115.6834,-0.012124950762946484,6.30190797471324e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra115_6834/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_2741,116.2741,-0.003348114873448068,1.2428436605659695e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_2741/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_4387,116.4387,-0.0008365040575858132,3.309344012617975e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_4387/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_4797,116.4797,-0.00020736624771397778,2.464401497677306e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_4797/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_4898,116.4898,-5.218343702957131e-05,3.138701099598602e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_4898/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_4949,116.4949,2.6205645357656946e-05,3.4770074433623234e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_4949/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_4999,116.4999,0.00010307672718402297,3.807251771965933e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_4999/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_5199,116.5199,0.00041074748775629574,5.113980252248112e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_5199/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_5991,116.5991,0.001631940609658449,1.0059487193944083e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_5991/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra116_9217,116.9217,0.006645376898475131,2.619189099994824e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra116_9217/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra163_0258,163.0258,0.4514335499702071,0.0011144608419611254,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra163_0258/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra210_3681,210.3681,0.5503317969907582,0.01103275881065948,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra210_3681/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr0.8,0.8,Ra257_7105,257.7105,0.2799164596193565,0.017409670768550226,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr0.8/Ra257_7105/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra92_6046,92.6046,-0.010376321026554319,1.1911016989744182e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra92_6046/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra92_9984,92.9984,-0.004090738636194529,1.7559750837801786e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra92_9984/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra93_2542,93.2542,3.0613860374797566e-06,3.3691156861512894e-10,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra93_2542/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra94_4322,94.4322,0.01884024958327536,4.828833738257284e-09,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra94_4322/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra132_9472,132.9472,0.44659442721195036,0.00025643328451729723,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra132_9472/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra153_4241,153.4241,0.33408501531281015,0.0018522581872788613,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra153_4241/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1,1.0,Ra160_4535,160.4535,0.6873637465639326,0.007454051867179712,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1/Ra160_4535/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1,1.0,Ra206_2973,206.2973,0.19463905068715254,0.0071931640300264615,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1/Ra206_2973/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra214_2436,214.2436,0.4292667093040324,0.0025473626948084005,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra214_2436/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1,1.0,Ra252_1412,252.1412,0.8033180860916526,0.0010775802381145275,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1/Ra252_1412/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra275_0631,275.0631,0.8692932122666728,0.018062669904295243,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra275_0631/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr1.0,1.0,Ra366_7508,366.7508,1.7876391968554397,0.02228340293652708,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr1.0/Ra366_7508/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_3630,46.363,-0.004197767033113715,6.420731320653392e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_3630/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_6350,46.635,-0.0007230985224305598,1.6326180434803946e-07,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_6350/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_6725,46.6725,-0.0002198306865333424,8.905901390511872e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_6725/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_6845,46.6845,-5.755586751863464e-05,6.49922238342644e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_6845/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_6975,46.6975,0.00011891205633210255,3.875591251701243e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_6975/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra46_7281,46.7281,0.0005370320862821799,2.3627860094531785e-08,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra46_7281/movie/movie_test/drift.json
Ek1.7e-3,0.0017,Pr2,2.0,Ra60_5932,60.5932,0.21539824886910594,2.5135421287544604e-06,2,/pfs/lustrep1/scratch/project_465001528/scalisim/THE/fs_RTC/Ek1.7e-3/Pr2/Ra60_5932/movie/movie_test/drift.json
