Ek_folder,Ek,Pr,m_star,Ra0,Ra_c,Ra0_over_Rac,supercriticality,method,bracket_lo,bracket_hi
Ek1.7e-4,0.00017,4.0,3,61.2775,28.7869,2.128659216518625,1.1286592165186249,near_fd,,
