Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.07,7,1691.6599995049373,194.64100021817472,True,1.65257e-07,ok
0.07,8,1813.86,152.475,True,5.28595e-10,ok
0.07,9,1963.08,132.819,True,3.34483e-11,ok
0.07,10,2168.01,120.107,True,1.15113e-12,ok
0.07,11,2434.67,110.407,True,2.11458e-14,ok
0.07,12,2767.34,102.444,True,3.64112e-14,ok
0.07,13,3170.64,95.6616,True,1.11123e-13,ok
0.07,14,3649.73,89.7591,True,0.0,ok
0.07,15,4210.37,84.5501,True,1.48812e-13,ok
0.1,1,547.62,-60.6353,True,7.65354e-13,ok
0.1,2,464.236,-83.1445,True,1.21121e-12,ok
0.1,3,527.681,-83.8365,True,1.04856e-12,ok
0.1,4,654.491,-70.1044,True,1.10832e-13,ok
0.1,5,840.565,-39.5899,True,1.35947e-13,ok
0.1,6,1114.82,36.358,True,4.40283e-13,ok
0.1,7,1222.53,138.156,True,3.71975e-09,ok
0.1,8,1278.63,127.937,True,4.34141e-11,ok
0.1,9,1377.69,118.9,True,7.22234e-12,ok
0.1,10,1519.52,110.779,True,1.91596e-13,ok
0.1,11,1705.51,103.503,True,7.43348e-14,ok
0.1,12,1938.03,96.9884,True,6.52724e-14,ok
0.1,13,2220.13,91.1491,True,1.58536e-13,ok
0.1,14,2555.36,85.901,True,5.1202e-13,ok
0.1,15,2947.71,81.1693,True,1.60008e-13,ok
0.2,1,324.864,-44.0669,True,7.07416e-13,ok
0.2,2,270.654,-62.7418,True,4.09728e-14,ok
0.2,3,295.649,-64.1354,True,4.99487e-14,ok
0.2,4,354.165,-52.8547,True,0.0,ok
0.2,5,438.439,-27.6044,True,1.58624e-14,ok
0.2,6,535.851,16.4312,True,4.57108e-13,ok
0.2,7,599.942,62.9445,True,6.26818e-12,ok
0.2,8,639.424,82.6121,True,4.73563e-14,ok
0.2,9,690.806,88.0699,True,3.09466e-13,ok
0.2,10,761.834,88.0109,True,2.68741e-14,ok
0.2,11,854.603,85.6619,True,2.03669e-13,ok
0.2,12,970.601,82.3751,True,3.53137e-14,ok
0.2,13,1111.42,78.7693,True,2.15265e-14,ok
0.2,14,1278.84,75.139,True,2.93821e-14,ok
0.2,15,1474.86,71.6249,True,1.69088e-13,ok
0.3,1,241.875,-34.2145,True,2.19319e-13,ok
0.3,2,201.085,-49.7334,True,1.20139e-13,ok
0.3,3,214.121,-51.0982,True,8.15294e-14,ok
0.3,4,249.47,-41.5541,True,5.39177e-14,ok
0.3,5,299.565,-20.7098,True,8.33299e-14,ok
0.3,6,353.262,11.1941,True,1.3738e-13,ok
0.3,7,393.064,42.8511,True,6.05213e-13,ok
0.3,8,423.944,61.618,True,4.87391e-13,ok
0.3,9,460.49,70.1525,True,1.79281e-13,ok
0.3,10,508.67,73.0944,True,2.31707e-13,ok
0.3,11,570.752,73.107,True,9.27147e-15,ok
0.3,12,648.097,71.6081,True,2.2238e-13,ok
0.3,13,741.91,69.3602,True,4.17273e-14,ok
0.3,14,853.438,66.7788,True,3.48113e-13,ok
0.3,15,984.029,64.092,True,4.27552e-14,ok
0.4,1,195.237,-27.8097,True,1.9319e-13,ok
0.4,2,162.719,-40.9061,True,1.16109e-14,ok
0.4,3,170.403,-42.0853,True,1.90495e-13,ok
0.4,4,194.405,-33.8664,True,5.57092e-14,ok
0.4,5,228.138,-16.4174,True,2.61833e-14,ok
0.4,6,263.43,8.55514,True,1.28996e-13,ok
0.4,7,291.812,32.9833,True,1.88721e-14,ok
0.4,8,316.483,49.4486,True,1.18767e-13,ok
0.4,9,345.13,58.4419,True,1.65897e-13,ok
0.4,10,381.882,62.5706,True,6.79158e-14,ok
0.4,11,428.695,63.7951,True,0.0,ok
0.4,12,486.776,63.347,True,2.15797e-13,ok
0.4,13,557.127,61.9678,True,2.39809e-13,ok
0.4,14,640.732,60.0974,True,6.26529e-14,ok
0.4,15,738.623,57.9954,True,1.8671e-13,ok
0.5,1,164.424,-23.3589,True,3.06676e-13,ok
0.5,2,137.514,-34.6044,True,8.30908e-15,ok
0.5,3,142.356,-35.5933,True,1.1428e-13,ok
0.5,4,159.84,-28.4138,True,6.1623e-14,ok
0.5,5,184.387,-13.542,True,3.05397e-14,ok
0.5,6,209.999,6.94074,True,2.67419e-14,ok
0.5,7,231.895,26.9588,True,2.01721e-14,ok
0.5,8,252.28,41.4283,True,8.93193e-14,ok
0.5,9,275.9,50.1621,True,2.00789e-13,ok
0.5,10,305.724,54.7389,True,0.0,ok
0.5,11,343.379,56.61,True,2.11252e-13,ok
0.5,12,389.922,56.8069,True,3.3588e-13,ok
0.5,13,446.216,56.0059,True,1.19707e-13,ok
0.5,14,513.082,54.635,True,3.41756e-13,ok
0.5,15,591.363,52.9601,True,6.8117e-14,ok
0.6,1,142.267,-20.1051,True,4.62793e-13,ok
0.6,2,119.38,-29.9166,True,7.45238e-14,ok
0.6,3,122.549,-30.7444,True,3.44335e-13,ok
0.6,4,135.922,-24.394,True,9.49693e-14,ok
0.6,5,154.773,-11.4996,True,5.68914e-14,ok
0.6,6,174.577,5.84533,True,6.63844e-15,ok
0.6,7,192.334,22.8531,True,2.17437e-13,ok
0.6,8,209.65,35.7101,True,1.76972e-14,ok
0.6,9,229.762,43.9813,True,2.14757e-13,ok
0.6,10,254.909,48.6759,True,7.39829e-14,ok
0.6,11,286.448,50.8945,True,0.0,ok
0.6,12,325.305,51.4992,True,3.68062e-14,ok
0.6,13,372.237,51.0952,True,9.05776e-14,ok
0.6,14,427.952,50.0856,True,1.0444e-13,ok
0.6,15,493.166,48.7308,True,4.94332e-14,ok
0.7,1,125.473,-17.631,True,3.45113e-14,ok
0.7,2,105.596,-26.3105,True,1.48905e-13,ok
0.7,3,107.709,-27.0088,True,1.51853e-14,ok
0.7,4,118.316,-21.3295,True,2.20978e-14,ok
0.7,5,133.378,-9.98114,True,2.7651e-14,ok
0.7,6,149.375,5.05135,True,4.10765e-14,ok
0.7,7,164.276,19.8593,True,8.48358e-14,ok
0.7,8,179.304,31.412,True,7.53137e-14,ok
0.7,9,196.824,39.1821,True,9.58757e-14,ok
0.7,10,218.59,43.8387,True,3.33385e-14,ok
0.7,11,245.747,46.2373,True,9.64247e-14,ok
0.7,12,279.114,47.1044,True,1.00075e-13,ok
0.7,13,319.363,46.9796,True,6.12589e-14,ok
0.7,14,367.118,46.2375,True,1.78017e-13,ok
0.7,15,423.004,45.1282,True,3.03826e-13,ok
0.8,1,112.269,-15.6902,True,3.75811e-14,ok
0.8,2,94.7189,-23.4592,True,1.06924e-13,ok
0.8,3,96.132,-24.0547,True,2.40902e-14,ok
0.8,4,104.785,-18.9265,True,8.20247e-14,ok
0.8,5,117.19,-8.81101,True,3.8786e-14,ok
0.8,6,130.528,4.44866,True,6.42678e-14,ok
0.8,7,143.347,17.5726,True,1.9713e-13,ok
0.8,8,156.612,28.0558,True,1.03774e-13,ok
0.8,9,172.135,35.3427,True,2.60022e-14,ok
0.8,10,191.335,39.8867,True,6.07169e-14,ok
0.8,11,215.196,42.3677,True,5.60496e-14,ok
0.8,12,244.444,43.4048,True,3.26818e-14,ok
0.8,13,279.682,43.4801,True,4.59134e-14,ok
0.8,14,321.471,42.94,True,1.3434e-13,ok
0.8,15,370.364,42.0225,True,2.63447e-13,ok
1.0,1,92.7932,-12.8475,True,6.87195e-15,ok
1.0,2,78.5935,-19.2518,True,0.0,ok
1.0,3,79.1818,-19.6991,True,2.69266e-14,ok
1.0,4,85.3189,-15.4165,True,9.89499e-15,ok
1.0,5,94.3092,-7.13019,True,6.7732e-14,ok
1.0,6,104.224,3.59326,True,2.4369e-14,ok
1.0,7,114.221,14.3004,True,4.82467e-14,ok
1.0,8,124.952,23.1413,True,0.0,ok
1.0,9,137.598,29.5741,True,1.1531e-13,ok
1.0,10,153.156,33.8108,True,5.55265e-14,ok
1.0,11,172.378,36.3044,True,1.18892e-13,ok
1.0,12,195.851,37.5196,True,2.63736e-13,ok
1.0,13,224.077,37.8468,True,1.39148e-13,ok
1.0,14,257.516,37.5827,True,1.56814e-13,ok
1.0,15,296.623,36.94,True,4.73429e-15,ok
1.2,1,79.0958,-10.8698,True,1.44294e-13,ok
1.2,2,67.1828,-16.3064,True,4.05911e-14,ok
1.2,3,67.3392,-16.6557,True,9.23972e-14,ok
1.2,4,71.9693,-12.9872,True,4.91552e-14,ok
1.2,5,78.9086,-5.98374,True,8.94413e-15,ok
1.2,6,86.7414,3.0147,True,3.22885e-14,ok
1.2,7,94.9213,12.0655,True,4.04054e-14,ok
1.2,8,103.925,19.7075,True,7.54593e-14,ok
1.2,9,114.596,25.4398,True,8.98147e-15,ok
1.2,10,127.686,29.3535,True,1.31532e-13,ok
1.2,11,143.794,31.7679,True,4.20163e-14,ok
1.2,12,163.41,33.0454,True,7.1984e-14,ok
1.2,13,186.958,33.5093,True,5.06448e-14,ok
1.2,14,214.834,33.4161,True,3.8741e-14,ok
1.2,15,247.422,32.9557,True,3.01448e-14,ok
1.4,1,68.9284,-9.41656,True,3.44558e-14,ok
1.4,2,58.6719,-14.1345,True,1.94078e-14,ok
1.4,3,58.5863,-14.4161,True,4.32621e-14,ok
1.4,4,62.2378,-11.2113,True,1.0466e-14,ok
1.4,5,67.8336,-5.15306,True,2.06367e-14,ok
1.4,6,74.2805,2.59701,True,2.02172e-14,ok
1.4,7,81.1959,10.4391,True,3.93207e-14,ok
1.4,8,88.9488,17.1686,True,3.2725e-14,ok
1.4,9,98.18,22.3274,True,8.99371e-14,ok
1.4,10,109.483,25.941,True,3.73553e-14,ok
1.4,11,123.353,28.2439,True,0.0,ok
1.4,12,140.207,29.5279,True,2.42e-14,ok
1.4,13,160.414,30.066,True,8.15426e-14,ok
1.4,14,184.316,30.0825,True,3.13971e-14,ok
1.4,15,212.248,29.7481,True,4.91246e-14,ok
1.6,1,61.0794,-8.30441,True,2.39264e-14,ok
1.6,2,52.0767,-12.4688,True,2.58913e-14,ok
1.6,3,51.8497,-12.7019,True,5.82143e-14,ok
1.6,4,54.8265,-9.85861,True,3.91155e-14,ok
1.6,5,59.4854,-4.52401,True,2.32906e-14,ok
1.6,6,64.9495,2.28117,True,1.44433e-14,ok
1.6,7,70.936,9.20137,True,1.19846e-13,ok
1.6,8,77.7417,15.2131,True,9.63559e-15,ok
1.6,9,85.876,19.8978,True,5.49452e-15,ok
1.6,10,95.8248,23.243,True,3.37377e-14,ok
1.6,11,108.007,25.4266,True,0.0,ok
1.6,12,122.785,26.6892,True,6.91971e-14,ok
1.6,13,140.483,27.2657,True,6.70606e-14,ok
1.6,14,161.405,27.3546,True,9.86519e-14,ok
1.6,15,185.848,27.1101,True,3.05987e-14,ok
1.8,1,54.8361,-7.4263,True,1.0715e-14,ok
1.8,2,46.8147,-11.152,True,6.90381e-15,ok
1.8,3,46.5036,-11.349,True,6.43481e-14,ok
1.8,4,48.9934,-8.79503,True,2.36166e-14,ok
1.8,5,52.9673,-4.03135,True,3.69883e-14,ok
1.8,6,57.701,2.03393,True,2.43422e-14,ok
1.8,7,62.9767,8.22724,True,2.25445e-14,ok
1.8,8,69.0407,13.6598,True,4.661e-14,ok
1.8,9,76.3116,17.9476,True,2.23512e-15,ok
1.8,10,85.1978,21.0556,True,4.6144e-14,ok
1.8,11,96.061,23.122,True,6.30654e-14,ok
1.8,12,109.221,24.3497,True,5.75975e-14,ok
1.8,13,124.967,24.9435,True,3.02206e-14,ok
1.8,14,143.571,25.0809,True,2.61895e-14,ok
1.8,15,165.298,24.9022,True,1.37694e-13,ok
2.0,1,49.751,-6.7156,True,5.88326e-14,ok
2.0,2,42.5185,-10.0854,True,3.10549e-14,ok
2.0,3,42.1571,-10.2547,True,4.23221e-14,ok
2.0,4,44.2824,-7.93732,True,6.99452e-15,ok
2.0,5,47.7367,-3.63517,True,1.54045e-14,ok
2.0,6,51.9078,1.83511,True,2.99105e-14,ok
2.0,7,56.6225,7.44034,True,1.69016e-14,ok
2.0,8,62.0902,12.3956,True,7.67638e-14,ok
2.0,9,68.6637,16.3471,True,5.74819e-14,ok
2.0,10,76.6934,19.2459,True,3.59827e-14,ok
2.0,11,86.4969,21.2017,True,4.67867e-14,ok
2.0,12,98.3594,22.3881,True,1.00861e-13,ok
2.0,13,112.542,22.9864,True,0.0,ok
2.0,14,129.291,23.1565,True,8.55787e-14,ok
2.0,15,148.848,23.0271,True,5.519e-14,ok
2.2,1,45.5291,-6.12872,True,2.9191e-14,ok
2.2,2,38.9444,-9.20415,True,2.93919e-14,ok
2.2,3,38.5537,-9.35184,True,2.42742e-15,ok
2.2,4,40.398,-7.23126,True,1.01596e-14,ok
2.2,5,43.4464,-3.30972,True,2.79719e-14,ok
2.2,6,47.1716,1.67173,True,6.5157e-15,ok
2.2,7,51.4325,6.79127,True,2.94429e-14,ok
2.2,8,56.4105,11.3464,True,1.42931e-14,ok
2.2,9,62.4087,15.0096,True,3.12651e-15,ok
2.2,10,69.7333,17.7236,True,0.0,ok
2.2,11,78.6665,19.5766,True,3.723e-14,ok
2.2,12,89.4655,20.7196,True,0.0,ok
2.2,13,102.368,21.3144,True,4.72856e-14,ok
2.2,14,117.599,21.5067,True,5.77712e-14,ok
2.2,15,135.38,21.4148,True,5.40964e-14,ok
2.4,1,41.9678,-5.63596,True,0.0,ok
2.4,2,35.9243,-8.46396,True,1.98837e-15,ok
2.4,3,35.5178,-8.59437,True,1.33258e-14,ok
2.4,4,37.1402,-6.64006,True,2.56988e-14,ok
2.4,5,39.8637,-3.03765,True,2.20255e-14,ok
2.4,6,43.2274,1.53509,True,3.29645e-14,ok
2.4,7,47.1138,6.24664,True,1.29965e-14,ok
2.4,8,51.6824,10.4615,True,2.27825e-14,ok
2.4,9,57.198,13.8752,True,4.00763e-14,ok
2.4,10,63.9318,16.4251,True,2.62081e-14,ok
2.4,11,72.1372,18.1835,True,5.04738e-14,ok
2.4,12,82.0485,19.2829,True,7.74025e-15,ok
2.4,13,93.8836,19.8695,True,5.4789e-14,ok
2.4,14,107.85,20.0765,True,3.35621e-14,ok
2.4,15,124.15,20.0137,True,8.89392e-14,ok
2.6,1,38.9231,-5.2164,True,9.81829e-15,ok
2.6,2,33.3388,-7.83359,True,2.38452e-14,ok
2.6,3,32.925,-7.94994,True,4.73632e-14,ok
2.6,4,34.3687,-6.13789,True,1.25479e-14,ok
2.6,5,36.827,-2.80685,True,1.83682e-14,ok
2.6,6,39.8918,1.41911,True,3.75622e-14,ok
2.6,7,43.4639,5.78307,True,2.50629e-14,ok
2.6,8,47.6852,9.70506,True,9.14988e-15,ok
2.6,9,52.7903,12.9006,True,4.61923e-15,ok
2.6,10,59.0217,15.3043,True,3.57554e-14,ok
2.6,11,66.6096,16.9758,True,3.19941e-14,ok
2.6,12,75.7685,18.0328,True,4.28717e-14,ok
2.6,13,86.6996,18.6082,True,6.00676e-14,ok
2.6,14,99.5948,18.8248,True,1.96718e-14,ok
2.6,15,114.642,18.7847,True,1.1263e-13,ok
2.8,1,36.2903,-4.85489,True,3.27098e-14,ok
2.8,2,31.1004,-7.29036,True,5.90076e-15,ok
2.8,3,30.685,-7.39508,True,1.97324e-14,ok
2.8,4,31.982,-5.70611,True,2.71114e-15,ok
2.8,5,34.2202,-2.60859,True,3.77739e-15,ok
2.8,6,37.0341,1.31944,True,1.37229e-14,ok
2.8,7,40.3387,5.38369,True,3.78101e-14,ok
2.8,8,44.2618,9.05088,True,6.82108e-15,ok
2.8,9,49.0132,12.0543,True,4.03304e-14,ok
2.8,10,54.8123,14.3271,True,4.27294e-14,ok
2.8,11,61.8693,15.9188,True,5.09928e-14,ok
2.8,12,70.3824,16.9352,True,3.78113e-14,ok
2.8,13,80.5381,17.4977,True,3.82406e-14,ok
2.8,14,92.5152,17.7202,True,5.22923e-14,ok
2.8,15,106.489,17.698,True,5.86815e-14,ok
3.0,1,33.9911,-4.54016,True,3.03227e-14,ok
3.0,2,29.1435,-6.8174,True,0.0,ok
3.0,3,28.7303,-6.9124,True,5.4374e-14,ok
3.0,4,29.9053,-5.33093,True,0.0,ok
3.0,5,31.958,-2.43646,True,1.31813e-14,ok
3.0,6,34.5585,1.23285,True,3.37491e-15,ok
3.0,7,37.6327,5.03599,True,0.0,ok
3.0,8,41.2968,8.47951,True,2.09547e-14,ok
3.0,9,45.7405,11.3124,True,1.59835e-14,ok
3.0,10,51.1635,13.4674,True,3.27211e-14,ok
3.0,11,57.7593,14.9859,True,6.85663e-14,ok
3.0,12,65.7119,15.9636,True,3.89023e-14,ok
3.0,13,75.1952,16.5124,True,0.0,ok
3.0,14,86.3765,16.7381,True,6.80406e-14,ok
3.0,15,99.4197,16.7302,True,7.38033e-14,ok
3.2,1,31.9659,-4.26371,True,2.77516e-14,ok
3.2,2,27.4182,-6.40194,True,0.0,ok
3.2,3,27.0096,-6.4887,True,3.50579e-15,ok
3.2,4,28.0819,-5.00193,True,3.47212e-15,ok
3.2,5,29.9764,-2.28561,True,1.44996e-15,ok
3.2,6,32.393,1.15694,True,2.30336e-14,ok
3.2,7,35.2668,4.73055,True,1.24223e-14,ok
3.2,8,38.704,7.97613,True,3.8847e-14,ok
3.2,9,42.8774,10.6567,True,2.99446e-14,ok
3.2,10,47.9702,12.7051,True,2.91221e-14,ok
3.2,11,54.1617,14.1565,True,1.11248e-14,ok
3.2,12,61.6232,15.0976,True,2.21429e-14,ok
3.2,13,70.5178,15.6322,True,8.47809e-15,ok
3.2,14,81.0024,15.8591,True,6.63182e-14,ok
3.2,15,93.2314,15.8628,True,4.36506e-14,ok
3.4,1,30.1684,-4.01895,True,7.62122e-15,ok
3.4,2,25.8857,-6.03411,True,3.03178e-14,ok
3.4,3,25.4834,-6.11382,True,4.14987e-15,ok
3.4,4,26.468,-4.71109,True,2.46407e-14,ok
3.4,5,28.2262,-2.15234,True,2.08298e-14,ok
3.4,6,30.483,1.08983,True,2.24171e-15,ok
3.4,7,33.1808,4.46009,True,3.5336e-14,ok
3.4,8,36.4175,7.52927,True,6.29384e-15,ok
3.4,9,40.3516,10.073,True,9.85678e-15,ok
3.4,10,45.1522,12.0247,True,1.40465e-14,ok
3.4,11,50.9862,13.4142,True,3.74575e-14,ok
3.4,12,58.0139,14.3208,True,6.26151e-14,ok
3.4,13,66.3887,14.8411,True,1.22268e-14,ok
3.4,14,76.2586,15.068,True,1.41789e-14,ok
3.4,15,87.7691,15.081,True,4.261e-14,ok
3.6,1,28.5622,-3.80074,True,5.2925e-14,ok
3.6,2,24.5154,-5.70618,True,6.32614e-15,ok
3.6,3,24.1204,-5.7798,True,3.15249e-14,ok
3.6,4,25.0295,-4.45216,True,1.81554e-14,ok
3.6,5,26.6691,-2.03374,True,1.10207e-14,ok
3.6,6,28.7856,1.03009,True,1.30763e-14,ok
3.6,7,31.3277,4.21892,True,0.0,ok
3.6,8,34.386,7.12989,True,1.69316e-14,ok
3.6,9,38.1068,9.55,True,2.53138e-15,ok
3.6,10,42.647,11.4136,True,3.07335e-14,ok
3.6,11,48.1626,12.7459,True,2.70547e-14,ok
3.6,12,54.8043,13.6201,True,7.72333e-15,ok
3.6,13,62.7168,14.1263,True,1.38468e-14,ok
3.6,14,72.0401,14.352,True,1.71513e-14,ok
3.6,15,82.9119,14.3726,True,4.87347e-14,ok
3.8,1,27.1185,-3.60499,True,6.85349e-15,ok
3.8,2,23.2828,-5.412,True,1.21943e-14,ok
3.8,3,22.8958,-5.48031,True,0.0,ok
3.8,4,23.7394,-4.22016,True,9.88638e-16,ok
3.8,5,25.2748,-1.92751,True,3.4236e-14,ok
3.8,6,27.2673,0.976559,True,1.22819e-14,ok
3.8,7,29.6706,4.00252,True,4.75775e-14,ok
3.8,8,32.5692,6.77082,True,1.39967e-14,ok
3.8,9,36.0986,9.07871,True,2.85962e-14,ok
3.8,10,40.4053,10.8616,True,1.30978e-14,ok
3.8,11,45.6355,12.1411,True,3.68223e-14,ok
3.8,12,51.9314,12.9849,True,2.57388e-14,ok
3.8,13,59.4301,13.4773,True,2.01657e-14,ok
3.8,14,68.2642,13.7011,True,4.68922e-14,ok
3.8,15,78.5645,13.7278,True,2.87683e-14,ok
4.0,1,25.8136,-3.42839,True,1.76167e-14,ok
4.0,2,22.1682,-5.14662,True,5.88146e-15,ok
4.0,3,21.7895,-5.21029,True,7.53483e-15,ok
4.0,4,22.5756,-4.0111,True,8.93114e-16,ok
4.0,5,24.0191,-1.83183,True,4.47055e-15,ok
4.0,6,25.9011,0.928318,True,1.14812e-14,ok
4.0,7,28.18,3.80726,True,2.17255e-14,ok
4.0,8,30.9347,6.44622,True,2.07602e-14,ok
4.0,9,34.2914,8.65181,True,5.19403e-15,ok
4.0,10,38.3875,10.3606,True,8.9381e-15,ok
4.0,11,43.3604,11.5912,True,2.61039e-14,ok
4.0,12,49.3449,12.4063,True,2.5632e-14,ok
4.0,13,56.471,12.8853,True,3.68661e-14,ok
4.0,14,64.8648,13.1066,True,4.52954e-14,ok
4.0,15,74.6507,13.1384,True,6.22841e-14,ok
5.0,1,20.8075,-2.75377,True,7.99816e-15,ok
5.0,2,17.8866,-4.13296,True,1.61195e-14,ok
5.0,3,17.5494,-4.18002,True,2.42481e-15,ok
5.0,4,18.1315,-3.21457,True,1.66351e-14,ok
5.0,5,19.2396,-1.46751,True,9.56386e-15,ok
5.0,6,20.7123,0.744457,True,7.38364e-16,ok
5.0,7,22.5224,3.06085,True,4.16059e-15,ok
5.0,8,24.729,5.20013,True,0.0,ok
5.0,9,27.4263,7.00533,True,6.81048e-15,ok
5.0,10,30.7177,8.41954,True,1.67242e-14,ok
5.0,11,34.7096,9.45126,True,2.4793e-15,ok
5.0,12,39.5079,10.1461,True,7.14314e-15,ok
5.0,13,45.2162,10.5652,True,2.47852e-14,ok
5.0,14,51.9358,10.7703,True,4.66849e-14,ok
5.0,15,59.7667,10.8165,True,5.35805e-14,ok
6.0,1,17.4277,-2.30091,True,1.76332e-14,ok
6.0,2,14.9909,-3.45267,True,6.94832e-15,ok
6.0,3,14.6905,-3.48966,True,1.014e-14,ok
6.0,4,15.1493,-2.68179,True,1.23764e-14,ok
6.0,5,16.0466,-1.22403,True,2.1624e-15,ok
6.0,6,17.2555,0.621395,True,9.77418e-15,ok
6.0,7,18.7565,2.55925,True,3.63584e-15,ok
6.0,8,20.597,4.358,True,2.37212e-14,ok
6.0,9,22.8514,5.88566,True,2.01911e-14,ok
6.0,10,25.6026,7.09137,True,1.81448e-14,ok
6.0,11,28.9371,7.97864,True,8.83442e-15,ok
6.0,12,32.9421,8.58282,True,2.45353e-14,ok
6.0,13,37.7036,8.95328,True,1.4462e-14,ok
6.0,14,43.306,9.1411,True,3.59483e-14,ok
6.0,15,49.8332,9.19213,True,0.0,ok
7.0,1,14.9923,-1.97593,True,3.4677e-15,ok
7.0,2,12.9021,-2.96459,True,1.70756e-14,ok
7.0,3,12.6325,-2.99489,True,1.9916e-15,ok
7.0,4,13.0095,-2.30043,True,4.70023e-15,ok
7.0,5,13.7626,-1.04983,True,7.34169e-16,ok
7.0,6,14.7875,0.533251,True,8.01875e-15,ok
7.0,7,16.0695,2.19895,True,5.09992e-15,ok
7.0,8,17.648,3.75072,True,7.02832e-15,ok
7.0,9,19.5845,5.07473,True,7.14785e-16,ok
7.0,10,21.948,6.12529,True,1.04137e-14,ok
7.0,11,24.8112,6.9032,True,7.93602e-15,ok
7.0,12,28.2481,7.43707,True,0.0,ok
7.0,13,32.3323,7.76823,True,1.50743e-14,ok
7.0,14,37.1362,7.94007,True,1.74984e-15,ok
7.0,15,42.7319,7.99199,True,1.3296e-14,ok
8.0,1,13.1541,-1.73137,True,1.24801e-14,ok
8.0,2,11.3241,-2.59736,True,1.27328e-14,ok
8.0,3,11.0803,-2.62294,True,8.78387e-15,ok
8.0,4,11.3993,-2.01399,True,2.20659e-14,ok
8.0,5,12.0477,-0.919023,True,2.06293e-15,ok
8.0,6,12.9371,0.467008,True,7.74834e-16,ok
8.0,7,14.0559,1.9276,True,3.30016e-15,ok
8.0,8,15.4377,3.29204,True,6.01602e-16,ok
8.0,9,17.1349,4.46027,True,4.41736e-15,ok
8.0,10,19.2064,5.39095,True,7.25979e-15,ok
8.0,11,21.7151,6.08332,True,2.05429e-15,ok
8.0,12,24.7252,6.56126,True,1.19488e-15,ok
8.0,13,28.3009,6.86026,True,1.9594e-14,ok
8.0,14,32.5056,7.01803,True,1.50374e-14,ok
8.0,15,37.4025,7.06907,True,9.70896e-15,ok
9.0,1,11.7175,-1.54067,True,3.95293e-15,ok
9.0,2,10.09,-2.31106,True,1.18594e-15,ok
9.0,3,9.8677,-2.33315,True,2.41743e-15,ok
9.0,4,10.1438,-1.79097,True,8.19054e-15,ok
9.0,5,10.7129,-0.817199,True,6.82109e-15,ok
