Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
1.8,3,85.94699945007636,-72.24509955870325,True,3.31067e-07,ok
1.8,4,80.70480018169592,-83.76500016630676,True,1.55194e-07,ok
1.8,5,77.73389992472255,-92.22669992381559,True,8.25548e-08,ok
1.8,6,76.2509,-98.2002,True,2.7808e-09,ok
1.8,7,75.8432,-102.014,True,1.28976e-09,ok
1.8,8,76.2681,-103.855,True,1.65917e-09,ok
1.8,9,77.369,-103.824,True,4.26682e-11,ok
1.8,10,79.0347,-101.966,True,1.86882e-11,ok
1.8,11,81.1782,-98.2972,True,1.69291e-12,ok
1.8,12,83.7265,-92.8295,True,2.69076e-13,ok
1.8,13,86.6151,-85.5928,True,7.43466e-13,ok
1.8,14,89.7852,-76.6624,True,6.52492e-13,ok
1.8,15,93.1832,-66.1845,True,3.79938e-13,ok
2.0,1,104.515,-31.641,True,3.01514e-10,ok
2.0,2,87.0634998169854,-51.370699895724236,True,6.29224e-08,ok
2.0,3,78.74339989394232,-65.57149991751069,True,5.99819e-08,ok
2.0,4,74.00301210949213,-76.0235,True,1.31659e-08,ok
2.0,5,71.2830999652673,-83.6668999646241,True,3.65228e-08,ok
2.0,6,69.89019997095139,-89.02599996966033,True,3.74199e-08,ok
2.0,7,69.4571,-92.4066,True,4.16455e-09,ok
2.0,8,69.7669,-93.986,True,4.75217e-10,ok
2.0,9,70.6786,-93.8618,True,2.85511e-10,ok
2.0,10,72.0916,-92.0823,True,3.92316e-11,ok
2.0,11,73.9276,-88.6702,True,2.73556e-12,ok
2.0,12,76.1207,-83.6438,True,3.11759e-13,ok
2.0,13,78.6135,-77.039,True,3.5005e-13,ok
2.0,14,81.3546,-68.9319,True,1.73097e-13,ok
2.0,15,84.2986,-59.4608,True,3.3733e-13,ok
2.2,1,95.9127,-28.9082,True,4.1346e-09,ok
2.2,2,80.1817999004335,-47.00059994351516,True,3.32718e-08,ok
2.2,3,72.64599974369318,-60.02129979976029,True,1.41572e-07,ok
2.2,4,68.32130007004172,-69.58400006448011,True,5.53687e-08,ok
2.2,5,65.81339996341198,-76.55049996268984,True,3.72804e-08,ok
2.2,6,64.5018,-81.4064,True,7.08283e-10,ok
2.2,7,64.0562,-84.4374,True,9.51205e-10,ok
2.2,8,64.2806,-85.8119,True,1.01734e-10,ok
2.2,9,65.0471,-85.6246,True,1.85154e-10,ok
2.2,10,66.2643,-83.9253,True,6.01782e-11,ok
2.2,11,67.8607,-80.7406,True,1.25514e-12,ok
2.2,12,69.7768,-76.0933,True,4.04129e-13,ok
2.2,13,71.9608,-70.0225,True,1.19079e-13,ok
2.2,14,74.3674,-62.6035,True,1.6317e-13,ok
2.2,15,76.9575,-53.9666,True,1.46514e-13,ok
2.4,1,88.6154,-26.6091,True,5.71714e-09,ok
2.4,2,74.30319980161283,-43.31359988740188,True,6.43928e-08,ok
2.4,3,67.41959975205583,-55.33369979854536,True,1.35414e-07,ok
2.4,4,63.44419987328537,-64.1448998814605,True,9.69007e-08,ok
2.4,5,61.11800004359589,-70.54280004424433,True,4.32756e-08,ok
2.4,6,59.8797,-74.9794,True,1.68416e-09,ok
2.4,7,59.4298,-77.7232,True,1.17265e-09,ok
2.4,8,59.5896,-78.9341,True,9.27809e-10,ok
2.4,9,60.2425,-78.7039,True,5.46969e-11,ok
2.4,10,61.3046,-77.0828,True,2.41031e-11,ok
2.4,11,62.7104,-74.0998,True,1.905e-13,ok
2.4,12,64.4055,-69.7809,True,2.19622e-13,ok
2.4,13,66.3431,-64.1667,True,2.85699e-13,ok
2.4,14,68.4828,-57.3305,True,4.21923e-13,ok
2.4,15,70.7905,-49.3951,True,1.10045e-13,ok
2.6,1,82.3476,-24.6482,True,6.99158e-09,ok
2.6,2,69.22419994912154,-40.16159997138087,True,1.60326e-08,ok
2.6,3,62.89080109033994,-51.32270084683971,True,5.68188e-07,ok
2.6,4,59.21319986050483,-59.49079987032843,True,1.03252e-07,ok
2.6,5,57.04409995475236,-65.40459995370009,True,4.35596e-08,ok
2.6,6,55.872000009878505,-69.48700001046004,True,1.17057e-08,ok
2.6,7,55.423,-71.9911,True,9.14128e-10,ok
2.6,8,55.5334,-73.0691,True,5.22225e-10,ok
2.6,9,56.0957,-72.8097,True,9.0383e-11,ok
2.6,10,57.0326,-71.2631,True,1.72929e-11,ok
2.6,11,58.2839,-68.4598,True,3.21143e-13,ok
2.6,12,59.7996,-64.4275,True,1.33212e-13,ok
2.6,13,61.5368,-59.2075,True,4.74327e-13,ok
2.6,14,63.4593,-52.8708,True,0.0,ok
2.6,15,65.537,-45.5332,True,1.29476e-13,ok
2.8,1,76.9061,-22.9561,True,1.06044e-09,ok
2.8,2,64.79249990913198,-37.43609994951777,True,2.82522e-08,ok
2.8,3,58.92940201956627,-47.8521015439102,True,1.04127e-06,ok
2.8,4,55.5082,-55.4638,True,1.63276e-09,ok
2.8,5,53.47649996868976,-60.96069996789373,True,2.94134e-08,ok
2.8,6,52.364300018700014,-64.7401000198551,True,2.16977e-08,ok
2.8,7,51.9197,-67.0415,True,1.70463e-09,ok
2.8,8,51.9916,-68.0098,True,6.38095e-10,ok
2.8,9,52.4806,-67.7309,True,7.48159e-11,ok
2.8,10,53.3151,-66.2544,True,1.93654e-11,ok
2.8,11,54.4392,-63.6117,True,7.12614e-13,ok
2.8,12,55.8067,-59.8315,True,7.14147e-14,ok
2.8,13,57.3783,-54.955,True,1.41452e-13,ok
2.8,14,59.1211,-49.0509,True,1.41907e-13,ok
2.8,15,61.0084,-42.2283,True,1.23737e-13,ok
3.0,1,72.138,-21.4812,True,9.72663e-13,ok
3.0,2,60.892200129107714,-35.056400071667746,True,3.95748e-08,ok
3.0,3,55.43530195938657,-44.819901494432166,True,9.8955e-07,ok
3.0,4,52.23749997903885,-51.94559998065125,True,1.4874e-08,ok
3.0,5,50.326700024628394,-57.079800025044705,True,2.28421e-08,ok
3.0,6,49.269,-60.5973,True,2.44892e-09,ok
3.0,7,48.831,-62.7251,True,8.95964e-10,ok
3.0,8,48.8727,-63.6018,True,6.06274e-10,ok
3.0,9,49.3016,-63.3103,True,8.0927e-11,ok
3.0,10,50.051,-61.8993,True,9.17969e-12,ok
3.0,11,51.0688,-59.4007,True,7.90788e-13,ok
3.0,12,52.3123,-55.8436,True,1.0549e-13,ok
3.0,13,53.7452,-51.269,True,1.09434e-13,ok
3.0,14,55.3371,-45.743,True,2.64973e-13,ok
3.0,15,57.0644,-39.3687,True,1.12923e-13,ok
3.2,1,67.9257,-20.1841,True,2.28674e-10,ok
3.2,2,57.43350012573657,-32.9605000696048,True,3.7903e-08,ok
3.2,3,52.33070006995622,-42.14810005323215,True,3.46872e-08,ok
3.2,4,49.32920017819609,-48.84570016330635,True,1.24951e-07,ok
3.2,5,47.52580002293633,-53.66170002331407,True,2.09005e-08,ok
3.2,6,46.51760004249894,-56.95060004525577,True,4.76075e-08,ok
3.2,7,46.0877,-58.9284,True,5.92932e-10,ok
3.2,8,46.1054,-59.7276,True,4.89066e-10,ok
3.2,9,46.4844,-59.4283,True,1.99854e-11,ok
3.2,10,47.1622,-58.0784,True,6.00744e-12,ok
3.2,11,48.0904,-55.7096,True,8.52692e-13,ok
3.2,12,49.2288,-52.3513,True,1.83991e-12,ok
3.2,13,50.5438,-48.044,True,1.28132e-13,ok
3.2,14,52.0077,-42.8511,True,2.54826e-14,ok
3.2,15,53.5988,-36.8704,True,2.35822e-14,ok
3.4,1,64.1776,-19.0347,True,2.75394e-10,ok
3.4,2,54.3453997389364,-31.100799853689633,True,7.73436e-08,ok
3.4,3,49.55430026379973,-39.776300200287594,True,1.28686e-07,ok
3.4,4,46.7264,-46.0939,True,2.8982e-09,ok
3.4,5,45.01900003612597,-50.62840003669937,True,3.24042e-08,ok
3.4,6,44.0561,-53.7162,True,2.40033e-09,ok
3.4,7,43.6351,-55.5632,True,1.19713e-10,ok
3.4,8,43.6336,-56.2962,True,3.69605e-10,ok
3.4,9,43.9707,-55.9926,True,1.1087e-12,ok
3.4,10,44.5878,-54.6994,True,8.99744e-12,ok
3.4,11,45.4394,-52.4481,True,6.63744e-13,ok
3.4,12,46.4878,-49.2681,True,4.08445e-13,ok
3.4,13,47.7018,-45.1989,True,1.27582e-13,ok
3.4,14,49.0556,-40.3016,True,1.9723e-13,ok
3.4,15,50.5296,-34.6691,True,1.54293e-13,ok
3.6,1,60.8209,-18.009,True,9.17289e-11,ok
3.6,2,51.57170014337146,-29.43930007897378,True,4.20221e-08,ok
3.6,3,47.05670097119689,-37.656600735786505,True,4.66878e-07,ok
3.6,4,44.38349977061965,-43.634899788865816,True,1.55715e-07,ok
3.6,5,42.76240002335657,-47.918700023708126,True,2.06551e-08,ok
3.6,6,41.8411,-50.8283,True,7.7292e-10,ok
3.6,7,41.4294,-52.5601,True,4.22934e-10,ok
3.6,8,41.4125,-53.236,True,7.82931e-10,ok
3.6,9,41.7142,-52.9308,True,9.13795e-13,ok
3.6,10,42.2792,-51.6903,True,9.4362e-12,ok
3.6,11,43.0647,-49.5458,True,1.51727e-13,ok
3.6,12,44.0354,-46.5263,True,2.36575e-13,ok
3.6,13,45.1619,-42.6706,True,1.83196e-13,ok
3.6,14,46.4203,-38.0374,True,1.00395e-13,ok
3.6,15,47.7926,-32.715,True,6.31254e-14,ok
3.8,1,57.7975,-17.0881,True,3.58975e-11,ok
3.8,2,49.06679981229332,-27.946199896761325,True,5.37086e-08,ok
3.8,3,44.79810011583704,-35.75100008757993,True,5.49555e-08,ok
3.8,4,42.263600113828204,-41.424300103803965,True,7.63554e-08,ok
3.8,5,40.720500021918376,-45.48360002222661,True,1.91365e-08,ok
3.8,6,39.8374,-48.234,True,9.24785e-09,ok
3.8,7,39.4353,-49.8638,True,9.999e-10,ok
3.8,8,39.406,-50.4902,True,8.31729e-10,ok
3.8,9,39.6773,-50.1852,True,9.40271e-11,ok
3.8,10,40.1974,-48.9937,True,6.99901e-14,ok
3.8,11,40.9254,-46.9465,True,9.42294e-13,ok
3.8,12,41.8283,-44.0725,True,1.78583e-13,ok
3.8,13,42.8784,-40.4092,True,1.13305e-14,ok
3.8,14,44.0534,-36.0133,True,4.63471e-13,ok
3.8,15,45.3366,-30.9689,True,8.31864e-14,ok
4.0,1,55.0602,-16.2567,True,6.56352e-09,ok
4.0,2,46.793400161603216,-26.59700008863327,True,4.6305e-08,ok
4.0,3,42.74580042317123,-34.02860031933348,True,1.98378e-07,ok
4.0,4,40.33639998269391,-39.426499984097106,True,1.14252e-08,ok
4.0,5,38.864100050550434,-43.28330005121309,True,4.36228e-08,ok
4.0,6,38.0163,-45.891,True,1.87616e-09,ok
4.0,7,37.6238,-47.4299,True,7.70089e-10,ok
4.0,8,37.5843,-48.0127,True,1.61488e-09,ok
4.0,9,37.8297,-47.7094,True,1.41166e-10,ok
4.0,10,38.3105,-46.5635,True,1.93384e-12,ok
4.0,11,38.9882,-44.6055,True,1.09643e-13,ok
4.0,12,39.8315,-41.8636,True,1.79372e-13,ok
4.0,13,40.8144,-38.3746,True,0.0,ok
4.0,14,41.9158,-34.1931,True,8.88342e-13,ok
4.0,15,43.1206,-29.3993,True,1.13951e-13,ok
5.0,1,44.5158,-13.0755,True,1.31249e-12,ok
5.0,2,37.98850016992266,-21.423800092435346,True,4.67275e-08,ok
5.0,3,34.77499992011222,-27.42059993723103,True,3.61062e-08,ok
5.0,4,32.842899973081025,-31.762899975234543,True,1.68385e-08,ok
5.0,5,31.6454,-34.8489,True,7.31866e-09,ok
5.0,6,30.9392,-36.9178,True,1.42068e-09,ok
5.0,7,30.5923,-38.119,True,2.89765e-10,ok
5.0,8,30.5243,-38.5473,True,2.60121e-10,ok
5.0,9,30.6815,-38.2625,True,4.99956e-11,ok
5.0,10,31.0248,-37.3031,True,1.10423e-12,ok
5.0,11,31.5238,-35.6967,True,8.97203e-14,ok
5.0,12,32.1538,-33.4688,True,2.21521e-13,ok
5.0,13,32.8946,-30.6516,True,1.30384e-14,ok
5.0,14,33.7305,-27.2909,True,3.5401e-13,ok
5.0,15,34.6502,-23.4521,True,4.57967e-14,ok
6.0,1,37.3593,-10.9352,True,3.85611e-10,ok
