Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
1.4,5,84.3596,13.5832,True,1.28024e-14,ok
1.4,6,96.7299,15.6911,True,1.87928e-14,ok
1.4,7,113.89,16.6146,True,4.98017e-14,ok
1.4,8,136.633,16.7461,True,2.52966e-14,ok
1.4,9,165.658,16.413,True,3.36465e-14,ok
1.4,10,201.66,15.8358,True,1.56609e-14,ok
1.4,11,245.368,15.1485,True,2.22923e-14,ok
1.4,12,297.563,14.4275,True,5.77743e-14,ok
1.4,13,359.078,13.715,True,1.38352e-13,ok
1.4,14,430.799,13.0324,True,2.12134e-14,ok
1.4,15,513.655,12.3898,True,3.62159e-14,ok
1.6,1,71.2509,0.434072,True,4.51843e-15,ok
1.6,2,59.1949,1.10201,True,2.42691e-15,ok
1.6,3,61.1833,4.74487,True,1.87465e-15,ok
1.6,4,66.2282,8.88272,True,1.42349e-14,ok
1.6,5,73.8094,12.1094,True,8.13996e-15,ok
1.6,6,84.7194,14.0852,True,1.65196e-14,ok
1.6,7,99.7816,15.0008,True,0.0,ok
1.6,8,119.698,15.1883,True,5.12221e-14,ok
1.6,9,145.093,14.9376,True,3.09656e-14,ok
1.6,10,176.585,14.4496,True,1.44879e-14,ok
1.6,11,214.817,13.8495,True,1.06475e-13,ok
1.6,12,260.475,13.21,True,4.84347e-15,ok
1.6,13,314.289,12.572,True,2.85149e-14,ok
1.6,14,377.033,11.957,True,3.37299e-14,ok
1.6,15,449.523,11.3756,True,4.84874e-14,ok
1.8,1,63.2963,0.387407,True,4.93216e-15,ok
1.8,2,52.5677,0.983492,True,8.16141e-15,ok
1.8,3,54.274,4.23872,True,6.4828e-15,ok
1.8,4,58.7914,7.96932,True,1.05765e-14,ok
1.8,5,65.6051,10.9261,True,2.81641e-14,ok
1.8,6,75.3662,12.7791,True,4.30598e-14,ok
1.8,7,88.7909,13.6736,True,0.0,ok
1.8,8,106.508,13.8961,True,1.6079e-14,ok
1.8,9,129.082,13.7057,True,2.8676e-14,ok
1.8,10,157.068,13.2867,True,2.44995e-14,ok
1.8,11,191.042,12.7557,True,5.8709e-14,ok
1.8,12,231.617,12.182,True,4.94277e-14,ok
1.8,13,279.442,11.6049,True,1.86897e-15,ok
1.8,14,335.207,11.0456,True,1.2868e-13,ok
1.8,15,399.634,10.5148,True,5.83049e-14,ok
2.0,1,56.9393,0.349808,True,1.5759e-15,ok
2.0,2,47.2747,0.888025,True,9.2804e-15,ok
2.0,3,48.766,3.83064,True,1.3033e-14,ok
2.0,4,52.8551,7.22736,True,1.59478e-14,ok
2.0,5,59.0425,9.95466,True,1.37522e-14,ok
2.0,6,67.8754,11.6955,True,1.70845e-14,ok
2.0,7,79.9861,12.5629,True,3.72346e-14,ok
2.0,8,95.9423,12.807,True,1.82097e-14,ok
2.0,9,116.26,12.6618,True,3.55985e-14,ok
2.0,10,141.442,12.2972,True,3.56762e-14,ok
2.0,11,172.012,11.8222,True,2.32753e-14,ok
2.0,12,208.522,11.3025,True,2.83655e-14,ok
2.0,13,251.558,10.776,True,9.99137e-14,ok
2.0,14,301.739,10.2633,True,1.90037e-14,ok
2.0,15,359.718,9.77513,True,1.20672e-13,ok
2.2,1,51.7425,0.318865,True,8.03718e-15,ok
2.2,2,42.9499,0.809474,True,3.92835e-15,ok
2.2,3,44.2725,3.49455,True,6.10107e-15,ok
2.2,4,48.0071,6.61248,True,2.66994e-14,ok
2.2,5,53.6736,9.14269,True,0.0,ok
2.2,6,61.7408,10.782,True,3.54932e-14,ok
2.2,7,72.7731,11.6194,True,1.49892e-14,ok
