Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.7,1,214.034,-65.9785,True,2.29022e-10,ok
0.7,2,167.448,-102.151,True,1.06873e-09,ok
0.7,3,149.13499998296712,-127.88499998997172,True,1.55676e-08,ok
0.7,4,140.974,-146.655,True,7.57351e-09,ok
0.7,5,138.28,-160.15,True,3.52334e-09,ok
0.7,6,139.172,-169.166,True,3.52189e-10,ok
0.7,7,142.728,-174.013,True,1.37257e-10,ok
0.7,8,148.443,-174.706,True,6.00956e-12,ok
0.7,9,156.029,-171.075,True,2.00541e-12,ok
0.7,10,165.317,-162.87,True,1.38048e-13,ok
0.7,11,176.172,-149.851,True,4.86921e-13,ok
0.7,12,188.417,-131.899,True,1.96167e-13,ok
0.7,13,201.771,-109.149,True,4.13334e-14,ok
0.7,14,215.809,-82.1812,True,6.09226e-13,ok
0.7,15,230.013,-52.2245,True,3.50115e-13,ok
0.7,16,243.932,-21.1839,True,4.7331e-13,ok
0.7,17,257.414,8.76943,True,6.05126e-13,ok
0.7,18,270.697,35.9079,True,3.17613e-13,ok
0.7,19,284.263,59.3587,True,1.03908e-12,ok
0.7,20,298.637,78.9783,True,4.43639e-13,ok
0.7,21,314.272,95.024,True,2.50621e-13,ok
0.7,22,331.535,107.907,True,2.22188e-13,ok
0.7,23,350.722,118.066,True,0.0,ok
0.7,24,372.084,125.919,True,9.62672e-14,ok
0.7,25,395.838,131.839,True,1.65836e-13,ok
0.7,30,556.994,142.444,True,2.28787e-13,ok
0.7,35,804.459,137.662,True,4.09286e-12,ok
0.7,40,1159.9,128.346,True,2.5718e-13,ok
0.7,45,1646.96,118.378,True,5.59116e-13,ok
0.7,50,2291.85,109.034,True,1.05178e-12,ok
0.7,55,3123.37,100.656,True,7.90899e-13,ok
0.7,60,4172.9,93.2577,True,2.02164e-12,ok
0.7,65,5474.3,86.7494,True,1.07048e-12,ok
0.7,70,7063.88,81.016,True,9.67812e-13,ok
0.7,75,8980.31,75.947,True,2.75159e-12,ok
0.7,80,11264.6,71.4449,True,2.91319e-12,ok
0.7,85,13960.2,67.4267,True,2.80766e-12,ok
0.7,90,17112.6,63.8229,True,4.45168e-13,ok
0.7,95,20769.8,60.5754,True,4.31571e-12,ok
0.7,100,24982.2,57.6359,True,3.65347e-12,ok
0.7,105,29802.1,54.9638,True,6.90715e-12,ok
0.7,110,35284.5,52.5252,True,1.18691e-12,ok
0.7,115,41486.5,50.2913,True,2.24639e-12,ok
0.7,120,48467.4,48.2379,True,4.54513e-12,ok
1.0,1,162.055,-48.3313,True,2.41323e-11,ok
1.0,2,129.818,-75.7892,True,5.85624e-10,ok
1.0,3,116.604,-95.2348,True,9.06574e-09,ok
1.0,4,110.371,-109.237,True,4.11486e-09,ok
1.0,5,107.953,-119.071,True,7.85985e-10,ok
1.0,6,108.046,-125.362,True,3.25422e-10,ok
1.0,7,109.989,-128.381,True,4.79783e-11,ok
1.0,8,113.4,-128.188,True,1.91983e-11,ok
1.0,9,118.039,-124.722,True,2.61753e-12,ok
1.0,10,123.741,-117.879,True,7.23143e-14,ok
1.0,11,130.368,-107.585,True,3.51373e-13,ok
1.0,12,137.775,-93.8818,True,2.75211e-13,ok
1.0,13,145.78,-77.0234,True,3.39617e-13,ok
1.0,14,154.167,-57.5685,True,4.36932e-13,ok
1.0,15,162.726,-36.4307,True,4.4665e-13,ok
1.0,16,171.33,-14.7904,True,1.66972e-13,ok
1.0,17,180.001,6.16335,True,9.27825e-14,ok
1.0,18,188.907,25.5217,True,5.51401e-13,ok
1.0,19,198.291,42.7766,True,8.69747e-13,ok
1.0,20,208.412,57.7567,True,1.73603e-13,ok
1.0,21,219.5,70.5004,True,2.06931e-13,ok
1.0,22,231.758,81.1545,True,2.39925e-13,ok
1.0,23,245.364,89.914,True,1.82317e-13,ok
1.0,24,260.477,96.9899,True,5.05877e-13,ok
1.0,25,277.241,102.593,True,4.38204e-13,ok
1.0,30,390.407,114.961,True,9.1704e-14,ok
1.0,35,563.675,113.32,True,3.78695e-13,ok
1.0,40,812.427,106.811,True,2.3749e-13,ok
1.0,45,1153.3,99.1419,True,4.94473e-13,ok
1.0,50,1604.66,91.6722,True,1.45783e-13,ok
1.0,55,2186.66,84.8415,True,6.86768e-13,ok
1.0,60,2921.29,78.7406,True,9.24967e-13,ok
1.0,65,3832.23,73.3343,True,1.86584e-14,ok
1.0,70,4944.9,68.5484,True,1.22269e-12,ok
1.0,75,6286.38,64.3024,True,4.734e-13,ok
1.0,80,7885.38,60.5216,True,3.04995e-13,ok
1.0,85,9772.24,57.1407,True,9.28892e-13,ok
1.0,90,11978.9,54.1039,True,1.3812e-12,ok
1.0,95,14539.0,51.3643,True,9.7026e-13,ok
1.0,100,17487.6,48.8821,True,1.45077e-12,ok
1.0,105,20861.6,46.624,True,8.97484e-13,ok
1.0,110,24699.2,44.562,True,4.74689e-12,ok
1.0,115,29040.6,42.6722,True,3.34831e-12,ok
1.0,120,33927.2,40.9343,True,3.77294e-12,ok
3.0,1,61.6683,-17.289,True,1.08129e-12,ok
3.0,2,51.6972,-27.6579,True,2.41368e-10,ok
3.0,3,47.2959,-34.8984,True,7.83213e-09,ok
3.0,4,44.9599,-39.9233,True,9.63842e-10,ok
3.0,5,43.7781,-43.2276,True,2.9593e-10,ok
3.0,6,43.3631,-45.0883,True,5.40772e-11,ok
3.0,7,43.5071,-45.6581,True,3.67585e-12,ok
3.0,8,44.0818,-45.0177,True,1.46979e-12,ok
3.0,9,44.9997,-43.2111,True,1.12735e-13,ok
3.0,10,46.1976,-40.2733,True,7.87813e-14,ok
3.0,11,47.6283,-36.2546,True,7.29636e-14,ok
3.0,12,49.2556,-31.2425,True,1.82871e-13,ok
3.0,13,51.0536,-25.3786,True,2.36865e-13,ok
3.0,14,53.0077,-18.8646,True,7.90194e-14,ok
3.0,15,55.1189,-11.9484,True,8.5194e-14,ok
3.0,16,57.4056,-4.89161,True,1.06261e-14,ok
3.0,17,59.9013,2.0701,True,1.11805e-14,ok
3.0,18,62.6482,8.75205,True,6.5907e-14,ok
3.0,19,65.691,15.0252,True,1.2532e-13,ok
3.0,20,69.0737,20.8076,True,2.52356e-13,ok
3.0,21,72.8386,26.0527,True,6.12264e-14,ok
3.0,22,77.0267,30.74,True,1.18024e-13,ok
3.0,23,81.6785,34.8684,True,1.81382e-13,ok
3.0,24,86.8343,38.4518,True,1.53892e-14,ok
3.0,25,92.5346,41.5152,True,1.25572e-13,ok
3.0,30,130.631,50.3421,True,0.0,ok
3.0,35,188.489,52.0307,True,1.03317e-13,ok
3.0,40,271.381,50.424,True,7.05709e-14,ok
3.0,45,384.94,47.5911,True,3.22178e-13,ok
3.0,50,535.323,44.4683,True,4.04774e-13,ok
3.0,55,729.263,41.4387,True,2.38304e-13,ok
3.0,60,974.084,38.6406,True,7.71852e-13,ok
3.0,65,1277.69,36.1086,True,1.22137e-13,ok
3.0,70,1648.54,33.8355,True,3.97196e-13,ok
3.0,75,2095.67,31.7987,True,3.85898e-13,ok
3.0,80,2628.65,29.972,True,1.1781e-12,ok
3.0,85,3257.58,28.3295,True,5.01198e-13,ok
3.0,90,3993.12,26.8479,True,8.85289e-13,ok
3.0,95,4846.46,25.5069,True,9.34493e-13,ok
3.0,100,5829.32,24.2887,True,1.51461e-13,ok
3.0,105,6953.96,23.1782,True,1.58803e-12,ok
3.0,110,8233.18,22.1623,True,1.53708e-12,ok
3.0,115,9680.29,21.23,True,5.129e-13,ok
3.0,120,11309.2,20.3716,True,1.2872e-12,ok
5.0,1,38.04,-10.5176,True,1.77706e-11,ok
5.0,2,32.2129,-16.8875,True,1.37265e-09,ok
5.0,3,29.5964,-21.3148,True,3.62275e-10,ok
5.0,4,28.1633,-24.3539,True,2.42628e-10,ok
5.0,5,27.3939,-26.314,True,4.86165e-12,ok
5.0,6,27.0673,-27.3746,True,6.42033e-11,ok
5.0,7,27.0644,-27.6392,True,1.2595e-11,ok
5.0,8,27.3105,-27.1678,True,5.10499e-13,ok
5.0,9,27.7548,-25.9972,True,3.71232e-14,ok
5.0,10,28.3607,-24.1588,True,6.49247e-14,ok
5.0,11,29.1019,-21.6918,True,4.11387e-13,ok
5.0,12,29.9603,-18.6551,True,1.08667e-13,ok
5.0,13,30.9253,-15.1359,True,1.03329e-13,ok
5.0,14,31.9943,-11.2504,True,6.67487e-14,ok
5.0,15,33.1737,-7.135,True,1.21517e-13,ok
5.0,16,34.4783,-2.92877,True,3.57119e-14,ok
5.0,17,35.9287,1.2442,True,3.78104e-15,ok
5.0,18,37.5484,5.28512,True,7.6753e-14,ok
5.0,19,39.361,9.1214,True,6.46594e-14,ok
5.0,20,41.3893,12.7025,True,1.29876e-13,ok
5.0,21,43.6556,15.9953,True,9.40921e-14,ok
5.0,22,46.1818,18.9801,True,2.24973e-14,ok
5.0,23,48.9898,21.6481,True,5.85334e-14,ok
5.0,24,52.1021,23.9997,True,5.99505e-14,ok
5.0,25,55.5416,26.0426,True,1.3177e-13,ok
5.0,30,78.4767,32.2386,True,4.68766e-14,ok
5.0,35,113.222,33.7723,True,1.14757e-13,ok
5.0,40,162.958,33.0037,True,2.34302e-13,ok
5.0,45,231.083,31.3113,True,1.63269e-13,ok
5.0,50,321.298,29.3538,True,2.33176e-13,ok
5.0,55,437.649,27.4143,True,7.30085e-14,ok
5.0,60,584.529,25.6023,True,5.91276e-14,ok
5.0,65,766.681,23.9508,True,2.90572e-13,ok
5.0,70,989.186,22.4612,True,6.82636e-13,ok
5.0,75,1257.46,21.122,True,4.30303e-13,ok
5.0,80,1577.23,19.9179,True,4.73486e-13,ok
5.0,85,1954.59,18.8334,True,2.75654e-13,ok
5.0,90,2395.91,17.8537,True,6.12672e-13,ok
5.0,95,2907.91,16.966,True,3.17576e-13,ok
5.0,100,3497.62,16.1589,True,1.01462e-12,ok
5.0,105,4172.4,15.4226,True,7.52613e-13,ok
5.0,110,4939.93,14.7487,True,7.33557e-13,ok
5.0,115,5808.2,14.1299,True,9.72533e-13,ok
5.0,120,6785.51,13.5599,True,1.84235e-12,ok
7.0,1,27.4984,-7.5567,True,1.13603e-11,ok
7.0,2,23.3886,-12.1518,True,5.61472e-11,ok
7.0,3,21.5288,-15.3382,True,5.298e-10,ok
7.0,4,20.4952,-17.5144,True,1.66635e-10,ok
7.0,5,19.9255,-18.9053,True,4.58313e-11,ok
7.0,6,19.6663,-19.6434,True,4.04709e-11,ok
7.0,7,19.6342,-19.8071,True,2.44269e-12,ok
7.0,8,19.7773,-19.4427,True,7.76883e-13,ok
7.0,9,20.0597,-18.5802,True,4.35421e-14,ok
7.0,10,20.4559,-17.2448,True,6.88052e-14,ok
7.0,11,20.9481,-15.4672,True,4.64808e-14,ok
7.0,12,21.5243,-13.2914,True,1.22583e-14,ok
7.0,13,22.1784,-10.7796,True,0.0,ok
7.0,14,22.9105,-8.01316,True,4.2773e-14,ok
7.0,15,23.7266,-5.08529,True,2.51217e-14,ok
7.0,16,24.638,-2.08997,True,8.17132e-14,ok
7.0,17,25.6597,0.889385,True,8.07937e-15,ok
7.0,18,26.8077,3.78583,True,1.59123e-14,ok
7.0,19,28.0982,6.54905,True,2.14279e-14,ok
7.0,20,29.5464,9.14276,True,1.39205e-14,ok
7.0,21,31.1674,11.5418,True,3.69743e-14,ok
7.0,22,32.9759,13.7301,True,2.61616e-14,ok
7.0,23,34.9871,15.6988,True,4.78827e-14,ok
7.0,24,37.2164,17.4456,True,5.49083e-14,ok
7.0,25,39.6796,18.974,True,2.24828e-14,ok
7.0,30,56.0894,23.7131,True,4.68218e-14,ok
7.0,35,80.9199,25.0002,True,1.30106e-13,ok
7.0,40,116.447,24.5296,True,2.12932e-13,ok
7.0,45,165.104,23.3306,True,1.73739e-13,ok
7.0,50,229.538,21.9076,True,1.2322e-13,ok
7.0,55,312.641,20.4824,True,6.69544e-14,ok
7.0,60,417.551,19.143,True,1.50024e-13,ok
7.0,65,547.656,17.9179,True,1.91585e-13,ok
7.0,70,706.584,16.8102,True,3.35298e-13,ok
7.0,75,898.203,15.8127,True,2.98422e-13,ok
7.0,80,1126.61,14.9148,True,3.24149e-13,ok
7.0,85,1396.15,14.1053,True,4.05882e-13,ok
7.0,90,1711.38,13.3735,True,1.5637e-13,ok
7.0,95,2077.09,12.7101,True,5.55993e-13,ok
7.0,100,2498.31,12.1066,True,6.91587e-14,ok
7.0,105,2980.3,11.5559,True,3.79913e-13,ok
7.0,110,3528.53,11.0517,True,6.42421e-13,ok
7.0,115,4148.72,10.5886,True,3.23642e-13,ok
7.0,120,4846.8,10.162,True,3.71178e-13,ok
10.0,1,19.4229,-5.31285,True,1.28363e-11,ok
10.0,2,16.5749,-8.55294,True,1.01582e-10,ok
10.0,3,15.2783,-10.7957,True,4.83865e-10,ok
10.0,4,14.5494,-12.3212,True,1.94692e-10,ok
10.0,5,14.1396,-13.2893,True,5.93117e-11,ok
10.0,6,13.9438,-13.7953,True,2.41881e-11,ok
10.0,7,13.905,-13.8961,True,1.65852e-12,ok
10.0,8,13.9872,-13.6263,True,7.68502e-14,ok
10.0,9,14.1659,-13.0087,True,1.51532e-14,ok
10.0,10,14.4236,-12.0626,True,3.24034e-14,ok
10.0,11,14.7481,-10.8107,True,3.08163e-14,ok
10.0,12,15.1319,-9.28462,True,2.39265e-14,ok
10.0,13,15.5714,-7.52805,True,6.29181e-15,ok
10.0,14,16.0673,-5.59669,True,9.56325e-15,ok
10.0,15,16.6248,-3.55367,True,3.22471e-14,ok
10.0,16,17.2522,-1.4619,True,1.56599e-14,ok
10.0,17,17.9598,0.622928,True,6.03996e-14,ok
10.0,18,18.7588,2.65582,True,8.22239e-15,ok
10.0,19,19.6598,4.60241,True,1.41102e-14,ok
10.0,20,20.6732,6.43725,True,5.17563e-14,ok
10.0,21,21.8089,8.14203,True,4.13998e-14,ok
10.0,22,23.0771,9.70436,True,2.61387e-15,ok
10.0,23,24.4879,11.1169,True,1.02905e-14,ok
10.0,24,26.0518,12.3767,True,1.06292e-14,ok
10.0,25,27.7797,13.4848,True,5.04704e-14,ok
10.0,30,39.2823,16.9787,True,5.20085e-14,ok
10.0,35,56.671,17.991,True,4.49188e-14,ok
10.0,40,81.5411,17.7092,True,4.13467e-14,ok
10.0,45,115.599,16.8778,True,3.55791e-14,ok
10.0,50,160.7,15.8693,True,9.78572e-14,ok
10.0,55,218.869,14.85,True,1.7444e-13,ok
10.0,60,292.303,13.8874,True,2.67646e-13,ok
10.0,65,383.374,13.0044,True,1.47856e-13,ok
10.0,70,494.622,12.2044,True,1.24024e-14,ok
10.0,75,628.754,11.4831,True,4.75784e-14,ok
10.0,80,788.64,10.8331,True,2.19867e-13,ok
10.0,85,977.314,10.2466,True,5.82832e-15,ok
10.0,90,1197.97,9.71625,True,1.48046e-13,ok
10.0,95,1453.97,9.23514,True,2.84066e-13,ok
10.0,100,1748.83,8.79738,True,5.21991e-13,ok
10.0,105,2086.22,8.39776,True,4.28668e-13,ok
10.0,110,2469.98,8.0318,True,5.6222e-13,ok
10.0,115,2904.11,7.69563,True,3.74777e-13,ok
10.0,120,3392.77,7.38588,True,4.67857e-13,ok
30.0,1,6.56594,-1.78294,True,2.3086e-12,ok
30.0,2,5.63227,-2.87507,True,1.17617e-10,ok
30.0,3,5.20306,-3.62877,True,3.04496e-10,ok
30.0,4,4.95723,-4.13804,True,8.35309e-11,ok
30.0,5,4.81462,-4.45747,True,1.33107e-11,ok
30.0,6,4.74152,-4.62019,True,8.42929e-12,ok
30.0,7,4.71961,-4.64644,True,8.27566e-13,ok
30.0,8,4.73731,-4.5488,True,1.48047e-13,ok
30.0,9,4.78668,-4.33581,True,1.0058e-14,ok
30.0,10,4.86211,-4.01474,True,1.67946e-14,ok
30.0,11,4.95978,-3.59382,True,1.07544e-15,ok
30.0,12,5.07746,-3.08394,True,4.75155e-15,ok
30.0,13,5.21437,-2.49961,True,2.46255e-14,ok
30.0,14,5.37121,-1.85878,True,7.67179e-15,ok
30.0,15,5.54996,-1.18132,True,2.16906e-14,ok
30.0,16,5.75361,-0.486721,True,4.62897e-15,ok
30.0,17,5.9856,0.207832,True,1.2852e-14,ok
30.0,18,6.24946,0.888313,True,2.80345e-15,ok
30.0,19,6.54856,1.54372,True,3.43947e-14,ok
30.0,20,6.88612,2.16558,True,1.06736e-14,ok
30.0,21,7.26528,2.74747,True,4.19032e-16,ok
30.0,22,7.68916,3.28473,True,1.19787e-14,ok
30.0,23,8.161,3.77426,True,2.37228e-15,ok
30.0,24,8.68414,4.21441,True,2.46486e-15,ok
30.0,25,9.26208,4.60482,True,2.00103e-14,ok
30.0,30,13.1052,5.86864,True,1.24271e-14,ok
30.0,35,18.906,6.27073,True,0.0,ok
30.0,40,27.1968,6.20585,True,3.20682e-14,ok
30.0,45,38.5485,5.93484,True,3.12837e-14,ok
30.0,50,53.5806,5.59268,True,3.73301e-14,ok
30.0,55,72.9685,5.24132,True,9.14983e-15,ok
30.0,60,97.4451,4.90671,True,5.21225e-14,ok
30.0,65,127.801,4.59818,True,3.4037e-14,ok
30.0,70,164.882,4.31774,True,1.1125e-13,ok
30.0,75,209.592,4.06426,True,1.38e-13,ok
30.0,80,262.886,3.83547,True,7.1862e-14,ok
30.0,85,325.777,3.62877,True,2.41219e-13,ok
30.0,90,399.329,3.44164,True,1.49258e-13,ok
30.0,95,484.661,3.27177,True,1.72918e-13,ok
30.0,100,582.946,3.11711,True,3.77557e-14,ok
30.0,105,695.409,2.97586,True,1.76973e-13,ok
30.0,110,823.329,2.84645,True,1.42576e-13,ok
30.0,115,968.039,2.72753,True,2.82886e-13,ok
30.0,120,1130.93,2.61794,True,1.67398e-13,ok
50.0,1,3.95068,-1.0712,True,5.19506e-13,ok
50.0,2,3.39242,-1.72792,True,3.35377e-11,ok
50.0,3,3.13527,-2.18085,True,5.4558e-11,ok
50.0,4,2.98742,-2.48647,True,6.86087e-11,ok
50.0,5,2.90111,-2.6777,True,5.35439e-11,ok
50.0,6,2.85627,-2.77459,True,1.20065e-12,ok
50.0,7,2.84202,-2.78944,True,4.94521e-13,ok
50.0,8,2.85144,-2.72992,True,1.51097e-13,ok
50.0,9,2.8798,-2.60128,True,3.13326e-15,ok
50.0,10,2.92378,-2.40797,True,4.37545e-15,ok
50.0,11,2.98111,-2.15501,True,8.76515e-15,ok
50.0,12,3.05048,-1.84898,True,2.27732e-15,ok
50.0,13,3.13148,-1.49855,True,2.49318e-15,ok
50.0,14,3.22457,-1.11443,True,4.82596e-15,ok
50.0,15,3.33098,-0.708394,True,3.67708e-15,ok
50.0,16,3.45251,-0.291962,True,1.5142e-15,ok
50.0,17,3.59124,0.124722,True,2.45928e-15,ok
50.0,18,3.74926,0.533358,True,5.05321e-15,ok
50.0,19,3.92856,0.927401,True,5.92021e-15,ok
50.0,20,4.13107,1.30177,True,9.40698e-16,ok
50.0,21,4.35863,1.65258,True,1.81923e-15,ok
50.0,22,4.6131,1.97698,True,5.20708e-15,ok
50.0,23,4.8964,2.27301,True,1.14721e-15,ok
50.0,24,5.21051,2.53962,True,8.95072e-15,ok
50.0,25,5.55752,2.77651,True,7.2749e-15,ok
50.0,30,7.86457,3.54742,True,4.88995e-15,ok
50.0,35,11.3456,3.79712,True,1.04048e-14,ok
50.0,40,16.3203,3.76211,True,1.17851e-14,ok
50.0,45,23.1311,3.60045,True,2.59057e-14,ok
50.0,50,32.1502,3.39449,True,1.98285e-14,ok
50.0,55,43.7827,3.18225,True,3.0918e-14,ok
50.0,60,58.4685,2.97976,True,8.87188e-15,ok
50.0,65,76.6817,2.79285,True,4.28658e-14,ok
50.0,70,98.9304,2.62283,True,4.31518e-14,ok
50.0,75,125.756,2.46908,True,5.44848e-14,ok
50.0,80,157.733,2.33025,True,1.98942e-14,ok
50.0,85,195.467,2.20479,True,6.98897e-14,ok
50.0,90,239.598,2.09118,True,1.23319e-13,ok
50.0,95,290.797,1.98804,True,6.31864e-14,ok
50.0,100,349.768,1.89412,True,1.653e-13,ok
