Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.1,10,719.016000015166,-555.1529999938753,True,1.18092e-08,ok
0.1,11,807.5339997842037,-527.2650000918273,True,1.5443e-07,ok
0.1,12,912.4940001250493,-490.1239999437789,True,8.13509e-08,ok
0.1,13,1035.2999999560461,-442.94100002078477,True,2.64016e-08,ok
0.1,14,1177.58,-383.775,True,1.01368e-10,ok
0.1,15,1341.27,-308.83,True,3.06084e-12,ok
0.2,1,491.515,-175.181,True,2.45172e-09,ok
0.2,2,352.615,-253.415,True,9.70585e-09,ok
0.2,3,309.0869998525725,-310.2319999904964,True,1.2958e-07,ok
0.2,4,295.53299981284096,-352.49600000144125,True,1.92771e-07,ok
0.2,5,296.99299992392656,-384.3370000061484,True,8.56759e-08,ok
0.2,6,307.85199997994357,-407.77500000328024,True,2.42184e-08,ok
0.2,7,325.54100027539897,-423.4439999281568,True,3.42748e-07,ok
0.2,8,349.12999979367504,-431.13100007432905,True,2.62105e-07,ok
0.2,9,378.73,-430.353,True,5.11935e-09,ok
0.2,10,414.96899996325925,-420.717000020064,True,4.41347e-08,ok
0.2,11,458.588,-401.911,True,6.0706e-09,ok
0.2,12,510.248,-373.496,True,7.17064e-09,ok
0.2,13,570.439,-334.662,True,2.00941e-10,ok
0.2,14,639.356,-284.002,True,4.37242e-12,ok
0.2,15,716.551,-219.334,True,8.76255e-13,ok
0.3,1,388.199,-133.391,True,1.68241e-10,ok
0.3,2,285.15699996988474,-198.468,True,1.27019e-08,ok
0.3,3,249.525,-245.261,True,2.25801e-09,ok
0.3,4,236.00199998092342,-280.12599999822805,True,2.28155e-08,ok
0.3,5,233.87099994322247,-306.34,True,2.15232e-08,ok
0.3,6,239.085,-325.49,True,9.20937e-09,ok
0.3,7,249.74,-338.21,True,8.25605e-09,ok
0.3,8,264.924,-344.495,True,3.37641e-09,ok
0.3,9,284.357,-343.956,True,2.11693e-09,ok
0.3,10,308.154,-336.049,True,8.08751e-10,ok
0.3,11,336.604,-320.192,True,3.8682e-11,ok
0.3,12,369.976,-295.762,True,1.61609e-11,ok
0.3,13,408.352,-262.036,True,1.25066e-12,ok
0.3,14,451.435,-218.176,True,9.90894e-13,ok
0.3,15,498.222,-163.488,True,5.79577e-13,ok
0.4,1,325.007,-108.1,True,2.17852e-10,ok
0.4,2,243.70500001898216,-163.62200000599438,True,1.24474e-08,ok
0.4,3,213.886,-203.41,True,8.22674e-09,ok
0.4,4,201.549,-233.012,True,1.11406e-09,ok
0.4,5,198.35699992264938,-255.151,True,3.16715e-08,ok
0.4,6,201.108,-271.125,True,3.05089e-09,ok
0.4,7,208.28,-281.472,True,1.18352e-09,ok
0.4,8,219.095,-286.236,True,5.64406e-10,ok
0.4,9,233.205,-285.127,True,2.74089e-10,ok
0.4,10,250.534,-277.673,True,3.64138e-11,ok
0.4,11,271.141,-263.332,True,3.87942e-12,ok
0.4,12,295.069,-241.555,True,5.06094e-14,ok
0.4,13,322.199,-211.836,True,3.89225e-13,ok
0.4,14,352.087,-173.845,True,1.31068e-13,ok
0.4,15,383.769,-127.8,True,4.53324e-13,ok
0.5,1,280.489,-90.9058,True,2.17985e-10,ok
0.5,2,213.94,-139.243,True,1.22911e-09,ok
0.5,3,188.54100001541246,-173.82100000672122,True,1.54995e-08,ok
0.5,4,177.48499998497365,-199.45899999427004,True,1.94462e-08,ok
0.5,5,174.021,-218.492,True,1.24309e-09,ok
0.5,6,175.507,-232.031,True,9.39037e-09,ok
0.5,7,180.673,-240.542,True,8.58793e-10,ok
0.5,8,188.846,-244.084,True,9.7278e-11,ok
0.5,9,199.676,-242.443,True,2.59499e-11,ok
0.5,10,213.012,-235.237,True,8.03944e-12,ok
0.5,11,228.801,-222.026,True,7.2687e-13,ok
0.5,12,246.971,-202.394,True,3.19772e-13,ok
0.5,13,267.324,-176.052,True,8.87148e-13,ok
0.5,14,289.418,-143.009,True,7.09553e-13,ok
0.5,15,312.477,-103.915,True,4.49567e-13,ok
0.6,1,246.945,-78.4161,True,1.10793e-10,ok
0.6,2,191.003,-121.164,True,2.17475e-09,ok
0.6,3,169.028,-151.703,True,1.10173e-09,ok
0.6,4,159.124,-174.253,True,6.71854e-09,ok
0.6,5,155.67,-190.86,True,9.64126e-11,ok
0.6,6,156.43,-202.501,True,3.21324e-09,ok
0.6,7,160.316,-209.595,True,3.77792e-11,ok
0.6,8,166.736,-212.211,True,1.80654e-11,ok
0.6,9,175.357,-210.191,True,7.37666e-12,ok
0.6,10,185.999,-203.238,True,2.41831e-12,ok
0.6,11,198.552,-191.01,True,6.96205e-13,ok
0.6,12,212.896,-173.219,True,2.34225e-13,ok
0.6,13,228.812,-149.736,True,4.08385e-13,ok
0.6,14,245.912,-120.77,True,3.54225e-13,ok
0.6,15,263.604,-87.1325,True,1.05361e-13,ok
0.7,1,220.624,-68.9264,True,5.04397e-12,ok
0.7,2,172.61,-107.207,True,3.37107e-09,ok
0.7,3,153.336,-134.525,True,3.5308e-09,ok
0.7,4,144.418,-154.61,True,5.73945e-09,ok
0.7,5,141.079,-169.284,True,1.74129e-09,ok
0.7,6,141.39,-179.425,True,2.16937e-10,ok
0.7,7,144.402,-185.417,True,1.71588e-10,ok
0.7,8,149.587,-187.341,True,5.19788e-11,ok
0.7,9,156.634,-185.081,True,4.33789e-12,ok
0.7,10,165.354,-178.41,True,9.66289e-14,ok
0.7,11,175.613,-167.071,True,4.35789e-13,ok
0.7,12,187.273,-150.874,True,2.56668e-13,ok
0.7,13,200.122,-129.803,True,1.31526e-13,ok
0.7,14,213.834,-104.173,True,2.25903e-13,ok
0.7,15,227.962,-74.8223,True,3.78753e-13,ok
0.8,1,199.377,-61.4723,True,1.08563e-10,ok
0.8,2,157.472,-96.1068,True,1.32587e-10,ok
0.8,3,140.362,-120.796,True,1.76204e-09,ok
0.8,4,132.2799999773781,-138.87399998504767,True,2.66303e-08,ok
0.8,5,129.092,-151.983,True,1.93818e-09,ok
0.8,6,129.111,-160.921,True,4.52282e-10,ok
0.8,7,131.496,-166.048,True,1.11037e-10,ok
0.8,8,135.774,-167.454,True,1.15162e-11,ok
0.8,9,141.654,-165.058,True,2.0913e-12,ok
0.8,10,148.95,-158.686,True,4.14986e-13,ok
0.8,11,157.519,-148.152,True,1.90376e-14,ok
0.8,12,167.221,-133.336,True,6.16818e-14,ok
0.8,13,177.861,-114.299,True,6.79891e-13,ok
0.8,14,189.17,-91.4043,True,3.04357e-13,ok
0.8,15,200.808,-65.4614,True,2.60177e-13,ok
1.0,1,167.149,-50.5187,True,8.54252e-11,ok
1.0,2,133.95799995782136,-79.57049997763254,True,2.02096e-08,ok
1.0,3,120.068,-100.24,True,2.9742e-09,ok
1.0,4,113.297,-115.262,True,3.44599e-10,ok
1.0,5,110.422,-126.008,True,2.84998e-11,ok
1.0,6,110.107,-133.164,True,6.84851e-10,ok
1.0,7,111.673,-137.05,True,1.92483e-10,ok
1.0,8,114.728,-137.769,True,3.18717e-11,ok
1.0,9,119.022,-135.29,True,9.16029e-12,ok
1.0,10,124.383,-129.519,True,2.44441e-12,ok
1.0,11,130.674,-120.358,True,7.53873e-14,ok
1.0,12,137.765,-107.784,True,6.0459e-14,ok
1.0,13,145.503,-91.9321,True,4.2517e-13,ok
1.0,14,153.702,-73.1832,True,1.02199e-12,ok
1.0,15,162.157,-52.243,True,2.08324e-13,ok
1.2,1,143.855,-42.8629,True,5.84258e-11,ok
1.2,2,116.518,-67.853,True,2.815e-09,ok
1.2,3,104.881,-85.6014,True,4.82137e-09,ok
1.2,4,99.0745,-98.4195,True,9.49798e-09,ok
1.2,5,96.4814,-107.486,True,3.19688e-09,ok
1.2,6,96.0031,-113.403,True,4.0928e-10,ok
1.2,7,97.0747,-116.465,True,4.23451e-11,ok
1.2,8,99.3641,-116.78,True,1.48569e-11,ok
1.2,9,102.655,-114.352,True,1.87141e-12,ok
1.2,10,106.792,-109.13,True,1.34287e-13,ok
1.2,11,111.655,-101.074,True,3.01269e-13,ok
1.2,12,117.129,-90.2084,True,1.83513e-13,ok
1.2,13,123.094,-76.6946,True,5.10188e-14,ok
1.2,14,129.418,-60.8921,True,1.64661e-12,ok
1.2,15,135.971,-43.4019,True,1.17639e-13,ok
1.4,1,126.235,-37.2141,True,3.39827e-11,ok
1.4,2,103.067,-59.1237,True,6.13537e-09,ok
1.4,3,93.0795,-74.6598,True,2.48928e-09,ok
1.4,4,88.0058,-85.8209,True,8.91795e-09,ok
1.4,5,85.6528,-93.6413,True,1.78247e-09,ok
1.4,6,85.0935,-98.6604,True,2.7422e-10,ok
1.4,7,85.8465,-101.149,True,1.82621e-10,ok
1.4,8,87.6251,-101.22,True,1.2221e-11,ok
1.4,9,90.2397,-98.8945,True,4.16511e-12,ok
1.4,10,93.5536,-94.1541,True,1.38405e-13,ok
1.4,11,97.4582,-86.9891,True,1.96903e-13,ok
1.4,12,101.857,-77.4509,True,8.32479e-14,ok
1.4,13,106.653,-65.7053,True,2.39652e-13,ok
1.4,14,111.749,-52.081,True,1.12928e-13,ok
1.4,15,117.059,-37.093,True,3.05509e-13,ok
1.6,1,112.447,-32.8764,True,2.90258e-10,ok
1.6,2,92.3804,-52.3733,True,2.73196e-09,ok
1.6,3,83.6468,-66.179,True,8.49521e-09,ok
1.6,4,79.1454,-76.0531,True,5.0223e-09,ok
1.6,5,76.9956,-82.9173,True,2.06597e-10,ok
1.6,6,76.3986,-87.2605,True,2.57361e-10,ok
1.6,7,76.9362,-89.3347,True,1.3061e-10,ok
1.6,8,78.3574,-89.2531,True,7.79352e-12,ok
1.6,9,80.4945,-87.0492,True,3.13507e-12,ok
1.6,10,83.2256,-82.7231,True,3.38321e-13,ok
1.6,11,86.4546,-76.2852,True,1.00951e-13,ok
1.6,12,90.098,-67.7996,True,3.74785e-13,ok
1.6,13,94.0772,-57.4289,True,7.43763e-14,ok
1.6,14,98.3182,-45.471,True,4.80623e-13,ok
1.6,15,102.761,-32.3726,True,5.81747e-14,ok
1.8,1,101.365,-29.4419,True,2.7855e-10,ok
1.8,2,83.6891,-46.9996,True,3.30987e-10,ok
1.8,3,75.9371,-59.4169,True,3.92023e-09,ok
1.8,4,71.8938,-68.2645,True,1.47199e-09,ok
1.8,5,69.9168,-74.3743,True,1.36762e-09,ok
1.8,6,69.3059,-78.1936,True,1.04026e-10,ok
1.8,7,69.6927,-79.9582,True,5.77303e-12,ok
1.8,8,70.8543,-79.7795,True,8.18725e-12,ok
1.8,9,72.641,-77.6989,True,2.25164e-13,ok
1.8,10,74.9436,-73.7287,True,3.86623e-13,ok
1.8,11,77.6762,-67.8914,True,7.99577e-15,ok
1.8,12,80.7663,-60.2573,True,6.29868e-14,ok
1.8,13,84.1486,-50.982,True,7.21413e-14,ok
1.8,14,87.7651,-40.3359,True,1.00476e-12,ok
1.8,15,91.5737,-28.7112,True,1.71598e-14,ok
2.0,1,92.2653,-26.6555,True,3.38861e-11,ok
2.0,2,76.4841,-42.6219,True,4.65917e-09,ok
2.0,3,69.5198,-53.9014,True,9.69295e-09,ok
2.0,4,65.851,-61.9125,True,5.48368e-09,ok
2.0,5,64.022,-67.4131,True,6.20155e-09,ok
2.0,6,63.411,-70.8161,True,8.10638e-11,ok
2.0,7,63.689,-72.3426,True,1.07437e-10,ok
2.0,8,64.6563,-72.1017,True,7.31301e-12,ok
2.0,9,66.1779,-70.1393,True,8.74068e-13,ok
2.0,10,68.1551,-66.4758,True,5.36606e-14,ok
2.0,11,70.5109,-61.1411,True,8.43023e-14,ok
2.0,12,73.1816,-54.2078,True,2.03899e-14,ok
2.0,13,76.1118,-45.8237,True,1.74845e-13,ok
2.0,14,79.2553,-36.235,True,6.10411e-13,ok
2.0,15,82.5815,-25.79,True,5.53828e-14,ok
2.2,1,84.6611,-24.35,True,1.4743e-11,ok
2.2,2,70.4156,-38.9875,True,5.40046e-09,ok
2.2,3,64.0966,-49.3183,True,4.48536e-09,ok
2.2,4,60.7393,-56.6351,True,1.35027e-09,ok
2.2,5,59.0383,-61.6344,True,4.66919e-10,ok
2.2,6,58.435,-64.6995,True,3.29299e-10,ok
2.2,7,58.6327,-66.0387,True,6.02412e-11,ok
2.2,8,59.4508,-65.7579,True,7.57576e-12,ok
2.2,9,60.7666,-63.9058,True,2.45495e-12,ok
2.2,10,62.4903,-60.508,True,1.27024e-14,ok
2.2,11,64.5523,-55.599,True,1.17974e-13,ok
2.2,12,66.896,-49.2518,True,1.2624e-13,ok
2.2,13,69.4738,-41.6057,True,1.14109e-13,ok
2.2,14,72.2481,-32.8863,True,9.04289e-13,ok
2.2,15,75.1965,-23.4061,True,1.63463e-13,ok
2.4,1,78.2123,-22.4109,True,4.87075e-11,ok
2.4,2,65.2354,-35.9225,True,3.11839e-09,ok
2.4,3,59.45389998231196,-45.45039998673398,True,1.00849e-08,ok
2.4,4,56.3598,-52.1822,True,1.9885e-09,ok
2.4,5,54.7703,-56.7623,True,6.79399e-10,ok
2.4,6,54.1792,-59.5482,True,2.18211e-10,ok
2.4,7,54.3167,-60.7369,True,4.1546e-11,ok
2.4,8,55.0177,-60.4311,True,2.00398e-12,ok
2.4,9,56.1702,-58.6805,True,2.92934e-12,ok
2.4,10,57.692,-55.5145,True,1.26972e-13,ok
2.4,11,59.5198,-50.9701,True,0.0,ok
2.4,12,61.6026,-45.1194,True,2.04826e-13,ok
2.4,13,63.8991,-38.0939,True,5.53814e-14,ok
2.4,14,66.3782,-30.1012,True,1.19457e-13,ok
2.4,15,69.0233,-21.4242,True,6.68837e-14,ok
2.6,1,72.6746,-20.7574,True,2.09698e-11,ok
2.6,2,60.76230003240568,-33.30310001682738,True,1.07016e-08,ok
2.6,3,55.4354,-42.143,True,8.41018e-10,ok
2.6,4,52.5662004290129,-48.3754,True,1.13834e-08,ok
2.6,5,51.0749,-52.5999,True,1.60143e-10,ok
2.6,6,50.4984,-55.1518,True,2.01973e-11,ok
2.6,7,50.5898,-56.2175,True,1.14998e-11,ok
2.6,8,51.1974,-55.8964,True,3.18573e-12,ok
2.6,9,52.2181,-54.2389,True,3.63806e-12,ok
2.6,10,53.5761,-51.2763,True,1.96125e-13,ok
2.6,11,55.2134,-47.0473,True,4.60767e-14,ok
2.6,12,57.084,-41.6224,True,7.81373e-14,ok
2.6,13,59.1515,-35.1256,True,1.327e-13,ok
2.6,14,61.3896,-27.749,True,1.44261e-13,ok
2.6,15,63.7864,-19.7509,True,8.12051e-14,ok
2.8,1,67.8679,-19.3308,True,3.06405e-11,ok
2.8,2,56.8613,-31.0388,True,2.15025e-10,ok
2.8,3,51.9234,-39.2827,True,6.673e-09,ok
2.8,4,49.2489,-45.0841,True,2.63422e-09,ok
2.8,5,47.8444,-49.0034,True,3.27371e-10,ok
2.8,6,47.2839,-51.3564,True,1.88124e-10,ok
2.8,7,47.3396,-52.3202,True,1.92627e-11,ok
2.8,8,47.8714,-51.9906,True,2.14192e-12,ok
2.8,9,48.7838,-50.4181,True,3.39928e-12,ok
2.8,10,50.0068,-47.6353,True,5.51081e-14,ok
2.8,11,51.4868,-43.6816,True,1.1916e-13,ok
2.8,12,53.1819,-38.6255,True,3.62333e-14,ok
2.8,13,55.0597,-32.5843,True,7.73566e-14,ok
2.8,14,57.0979,-25.7365,True,1.93036e-13,ok
2.8,15,59.2878,-18.3193,True,3.26014e-14,ok
3.0,1,63.6567,-18.0875,True,3.62526e-11,ok
3.0,2,53.4295,-29.0622,True,7.49883e-10,ok
3.0,3,48.8283,-36.785,True,2.95607e-09,ok
3.0,4,46.3238,-42.2105,True,2.44812e-09,ok
3.0,5,44.9966,-45.8652,True,1.57901e-09,ok
3.0,6,44.4526,-48.0472,True,1.85869e-10,ok
3.0,7,44.4804,-48.9254,True,3.69724e-11,ok
3.0,8,44.9499,-48.592,True,1.31521e-12,ok
3.0,9,45.7722,-47.0971,True,1.58765e-12,ok
3.0,10,46.8823,-44.4742,True,1.37248e-14,ok
3.0,11,48.2304,-40.7627,True,5.76484e-14,ok
3.0,12,49.7783,-36.0292,True,2.25185e-14,ok
3.0,13,51.4968,-30.3845,True,2.33823e-13,ok
3.0,14,53.3667,-23.9952,True,2.79665e-14,ok
3.0,15,55.3817,-17.0808,True,9.71737e-14,ok
3.2,1,59.9369,-16.9944,True,4.03329e-11,ok
3.2,2,50.3873,-27.3219,True,1.43644e-09,ok
3.2,3,46.0802,-34.5851,True,7.48057e-09,ok
3.2,4,43.7254,-39.6802,True,4.74806e-09,ok
3.2,5,42.4676,-43.1033,True,7.25238e-10,ok
3.2,6,41.94,-45.137,True,1.59164e-10,ok
3.2,7,41.9457,-45.9422,True,4.58591e-11,ok
3.2,8,42.3634,-45.6082,True,1.16721e-12,ok
3.2,9,43.1099,-44.1844,True,9.75111e-13,ok
3.2,10,44.1245,-41.7044,True,1.35771e-13,ok
3.2,11,45.3608,-38.2077,True,5.57127e-14,ok
3.2,12,46.7836,-33.7584,True,3.43988e-13,ok
3.2,13,48.3665,-28.4618,True,7.02627e-14,ok
3.2,14,50.0929,-22.474,True,2.24301e-13,ok
3.2,15,51.9584,-15.9989,True,4.9731e-14,ok
3.4,1,56.6273,-16.0257,True,6.68026e-12,ok
3.4,2,47.6721,-25.7779,True,9.98963e-10,ok
3.4,3,43.624,-32.6329,True,5.72303e-09,ok
3.4,4,41.4021,-37.4352,True,1.28293e-09,ok
3.4,5,40.2068,-40.654,True,1.28694e-10,ok
3.4,6,39.6953,-42.5578,True,9.69133e-11,ok
3.4,7,39.6836,-43.3004,True,6.63558e-11,ok
3.4,8,40.0576,-42.9681,True,2.74574e-15,ok
3.4,9,40.7396,-41.6093,True,7.74972e-13,ok
3.4,10,41.6724,-39.2579,True,1.4437e-13,ok
3.4,11,42.8129,-35.9527,True,1.30053e-13,ok
3.4,12,44.1283,-31.7558,True,9.0966e-14,ok
3.4,13,45.5947,-26.7672,True,2.1875e-13,ok
3.4,14,47.1974,-21.1337,True,4.05988e-13,ok
3.4,15,48.9335,-15.0456,True,1.25661e-13,ok
3.6,1,53.6637,-15.1613,True,1.88965e-10,ok
3.6,2,45.2338,-24.3987,True,2.54113e-10,ok
3.6,3,41.4157,-30.8889,True,4.7864e-09,ok
3.6,4,39.3124,-35.43,True,5.4594e-10,ok
3.6,5,38.1738,-38.4672,True,5.09675e-10,ok
3.6,6,37.6781,-40.2564,True,3.14787e-10,ok
3.6,7,37.6523,-40.9448,True,4.32796e-11,ok
3.6,8,37.9893,-40.6157,True,7.93572e-13,ok
3.6,9,38.6158,-39.3167,True,1.75549e-12,ok
3.6,10,39.4781,-37.0814,True,7.57331e-14,ok
3.6,11,40.5357,-33.9481,True,9.9961e-14,ok
3.6,12,41.758,-29.9767,True,1.06e-13,ok
3.6,13,43.1231,-25.2624,True,1.46135e-13,ok
3.6,14,44.6182,-19.9439,True,1.46281e-13,ok
3.6,15,46.2414,-14.1994,True,0.0,ok
3.8,1,50.9946,-14.3854,True,1.78448e-11,ok
3.8,2,43.0324,-23.1595,True,2.34639e-10,ok
3.8,3,39.4196,-29.3215,True,4.40929e-09,ok
3.8,4,37.423,-33.6282,True,8.45157e-09,ok
3.8,5,36.3359,-36.5031,True,1.09914e-09,ok
3.8,6,35.8554,-38.1903,True,2.83029e-10,ok
3.8,7,35.8183,-38.8314,True,3.20523e-11,ok
3.8,8,36.1236,-38.5066,True,1.84601e-13,ok
3.8,9,36.702,-37.2626,True,4.47112e-13,ok
3.8,10,37.5029,-35.1327,True,4.24889e-14,ok
3.8,11,38.4881,-32.1544,True,6.81546e-14,ok
3.8,12,39.629,-28.3857,True,2.2364e-14,ok
3.8,13,40.9055,-23.9174,True,3.17548e-14,ok
3.8,14,42.3061,-18.8807,True,1.21206e-13,ok
3.8,15,43.83,-13.4432,True,1.10351e-13,ok
4.0,1,48.5781,-13.685,True,1.4908e-11,ok
4.0,2,41.0349,-22.0399,True,6.14456e-10,ok
4.0,3,37.6067,-27.9052,True,4.10479e-10,ok
4.0,4,35.7064,-32.0004,True,6.46844e-10,ok
4.0,5,34.6664,-34.7292,True,2.43621e-10,ok
4.0,6,34.2004,-36.3254,True,2.91087e-10,ok
4.0,7,34.1542,-36.9248,True,1.80159e-11,ok
4.0,8,34.4322,-36.605,True,1.35033e-13,ok
4.0,9,34.9687,-35.4118,True,2.09565e-13,ok
4.0,10,35.7157,-33.3779,True,5.79787e-14,ok
4.0,11,36.6372,-30.5402,True,1.61798e-14,ok
4.0,12,37.7064,-26.9547,True,7.31015e-14,ok
4.0,13,38.9046,-22.7081,True,3.25607e-13,ok
4.0,14,40.2217,-17.9249,True,9.80972e-14,ok
4.0,15,41.6575,-12.7633,True,1.33383e-13,ok
5.0,1,39.2714,-11.0053,True,3.04684e-11,ok
5.0,2,33.3023,-17.7485,True,2.5071e-09,ok
5.0,3,30.5723,-22.4749,True,1.82354e-09,ok
5.0,4,29.0416,-25.7618,True,4.95708e-10,ok
5.0,5,28.1869,-27.937,True,2.93396e-10,ok
5.0,6,27.7844,-29.1925,True,1.7821e-10,ok
5.0,7,27.7131,-29.6418,True,1.80459e-12,ok
5.0,8,27.8976,-29.3515,True,1.38848e-14,ok
5.0,9,28.2861,-28.362,True,1.60952e-13,ok
5.0,10,28.8408,-26.7033,True,6.20612e-14,ok
5.0,11,29.5335,-24.4084,True,1.8603e-14,ok
5.0,12,30.3439,-21.5248,True,2.57193e-14,ok
5.0,13,31.2585,-18.1233,True,6.83735e-15,ok
5.0,14,32.2712,-14.3029,True,2.55511e-14,ok
5.0,15,33.3838,-10.1867,True,6.76838e-14,ok
6.0,1,32.9561,-9.20296,True,4.63183e-12,ok
6.0,2,28.0196,-14.8551,True,9.62919e-10,ok
6.0,3,25.7523,-18.8123,True,5.89134e-10,ok
6.0,4,24.4708,-21.5568,True,1.02439e-09,ok
6.0,5,23.7456,-23.3643,True,4.25874e-11,ok
6.0,6,23.3929,-24.3979,True,2.59022e-11,ok
6.0,7,23.3136,-24.755,True,3.65735e-12,ok
6.0,8,23.4455,-24.4935,True,3.11523e-13,ok
6.0,9,23.746,-23.6494,True,1.38423e-14,ok
6.0,10,24.1837,-22.2499,True,1.32217e-13,ok
6.0,11,24.7358,-20.3243,True,2.14972e-14,ok
6.0,12,25.3858,-17.9134,True,9.79718e-14,ok
6.0,13,26.1234,-15.0772,True,3.15475e-14,ok
6.0,14,26.9445,-11.8976,True,2.55376e-14,ok
6.0,15,27.8518,-8.47518,True,3.98729e-14,ok
7.0,1,28.3899,-7.90775,True,3.07926e-12,ok
7.0,2,24.1825,-12.7725,True,6.94988e-10,ok
7.0,3,22.2441,-16.1756,True,1.9265e-10,ok
7.0,4,21.1419,-18.531,True,2.83294e-09,ok
7.0,5,20.5121,-20.0768,True,5.69074e-10,ok
7.0,6,20.1991,-20.9547,True,6.4749e-11,ok
7.0,7,20.1186,-21.2499,True,1.91027e-12,ok
7.0,8,20.2179,-21.0137,True,1.02153e-13,ok
