Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
3.0,1,1390.78,0.0,True,0.0,ok
3.0,2,454.07303562431383,-323.4270356243139,True,1.2331e-05,ok
3.0,3,409.10100520446537,-480.18594967795116,True,1.77e-06,ok
3.0,4,375.3859998665771,-585.8559997963545,True,6.21029e-08,ok
3.0,5,349.1419494869324,-677.2889052879982,True,3.19066e-05,ok
3.0,6,328.07495700251013,-757.8059015218781,True,3.5404e-05,ok
3.0,7,310.7660402262024,-829.6181040108434,True,4.06158e-05,ok
3.0,8,296.2850673846395,-894.2861963279694,True,8.15404e-05,ok
3.0,9,283.99700253736034,-952.9530081888101,True,3.59763e-06,ok
3.0,10,273.4500071870283,-1006.4900253423326,True,1.17276e-05,ok
3.0,11,264.31403346273095,-1055.5701272773183,True,6.20156e-05,ok
3.0,12,256.34000199381046,-1100.7400081287658,True,4.13562e-06,ok
3.0,13,249.3380099675178,-1142.4300431612596,True,2.2936e-05,ok
3.0,14,243.15800808884205,-1181.0000370458897,True,2.04336e-05,ok
3.0,15,237.6829843749769,-1216.7499273254741,True,4.24977e-05,ok
3.0,16,232.815995286329,-1249.919977035962,True,1.41727e-05,ok
3.0,17,228.48101785453775,-1280.7400925058635,True,4.92309e-05,ok
3.0,18,224.61202742312602,-1309.3801467906283,True,9.49404e-05,ok
3.0,19,221.1560079724833,-1335.990043945546,True,2.94625e-05,ok
3.0,20,218.06899856074952,-1360.7099920041642,True,5.64051e-06,ok
3.0,21,215.31199984020094,-1383.6599990780824,True,6.70897e-07,ok
3.0,22,212.85300769205665,-1404.940045420359,True,3.37901e-05,ok
3.0,23,210.66300385233976,-1424.6400231316293,True,1.77996e-05,ok
3.0,24,208.71899519698079,-1442.8399689216403,True,2.32256e-05,ok
3.0,25,206.9999964040359,-1459.5999784242154,True,1.80747e-05,ok
3.0,30,201.2079964445006,-1523.819977143218,True,2.21193e-05,ok
3.0,35,199.03799730432002,-1558.8999820288002,True,1.92188e-05,ok
3.0,40,199.55899893148234,-1567.8199937669804,True,8.52626e-06,ok
3.0,45,202.1999933548951,-1552.1099667744754,True,5.8903e-05,ok
3.0,50,206.58500017968365,-1512.4700007939252,True,1.72694e-06,ok
3.0,55,212.4389999761695,-1449.0399999404237,True,2.60084e-07,ok
3.0,60,219.53799999376548,-1361.7699999813863,True,6.75103e-08,ok
3.0,65,227.66499916606443,-1250.6399984417221,True,9.50969e-06,ok
3.0,70,236.577999833245,-1116.1099998258737,True,1.99533e-06,ok
3.0,75,245.98304092161374,-959.931984987127,True,0.000515458,ok
3.0,80,255.53200000136877,-786.6639999980094,True,1.83053e-08,ok
3.0,85,264.943,-605.445,True,3.88241e-10,ok
3.0,90,274.2640000051535,-428.8479999863736,True,7.84796e-08,ok
3.0,95,283.953,-266.23,True,1.56767e-11,ok
3.0,100,294.531,-120.254,True,2.79959e-11,ok
3.0,105,306.353,10.001,True,3.3573e-11,ok
3.0,110,319.644,126.206,True,8.95237e-12,ok
3.0,115,334.563,229.893,True,3.89645e-12,ok
3.0,120,351.244,322.332,True,3.29829e-11,ok
5.0,1,1150.3600090333707,-77.29530061958454,True,6.19278e-06,ok
5.0,2,284.03899740018454,-198.95199818012918,True,4.80038e-07,ok
5.0,3,258.661907180407,-272.642907180407,True,2.45368e-05,ok
5.0,4,240.1860441409221,-336.1040611011086,True,1.83024e-05,ok
5.0,5,225.7339960793125,-391.69999332423475,True,2.10701e-06,ok
5.0,6,213.79603035098825,-477.3709682125644,True,2.05338e-05,ok
